account_id,recovered_account,recovery_amount,total_calls,total_attempts,call_exposure_group,attempt_exposure_group
ACC0002561,0,0.0,0.0,3.0,Low,Medium
ACC0002562,0,0.0,2.0,4.0,Low,Medium
ACC0002563,0,0.0,2.0,6.0,Low,High
ACC0002564,1,124587.02,4.0,0.0,Medium,Low
ACC0002565,0,0.0,3.0,6.0,Medium,High
ACC0002566,0,0.0,4.0,3.0,Medium,Medium
ACC0002567,0,0.0,5.0,4.0,High,Medium
ACC0002568,0,0.0,6.0,6.0,High,High
ACC0002569,1,146414.31,2.0,2.0,Low,Low
ACC0002570,1,57943.85,4.0,3.0,Medium,Medium
ACC0002571,1,141935.11,1.0,2.0,Low,Low
ACC0002572,0,0.0,5.0,4.0,High,Medium
ACC0002573,1,83824.17,5.0,6.0,High,High
ACC0002574,1,3487.93,3.0,7.0,Medium,High
ACC0002575,1,3120.95,2.0,4.0,Low,Medium
ACC0002576,0,0.0,7.0,5.0,High,Medium
ACC0002577,0,0.0,2.0,3.0,Low,Medium
ACC0002578,1,60827.08,2.0,2.0,Low,Low
ACC0002579,0,0.0,4.0,7.0,Medium,High
ACC0002580,0,0.0,1.0,2.0,Low,Low
ACC0002581,1,38925.74,2.0,2.0,Low,Low
ACC0002582,1,85223.36,0.0,2.0,Low,Low
ACC0002583,1,106660.95999999999,3.0,3.0,Medium,Medium
ACC0002584,0,0.0,2.0,3.0,Low,Medium
ACC0002585,1,44816.58,7.0,2.0,High,Low
ACC0002586,1,311220.08999999997,5.0,5.0,High,Medium
ACC0002587,0,0.0,5.0,4.0,High,Medium
ACC0002588,1,10630.87,1.0,4.0,Low,Medium
ACC0002589,0,0.0,1.0,0.0,Low,Low
ACC0002590,0,0.0,5.0,6.0,High,High
ACC0002591,1,31005.31,4.0,5.0,Medium,Medium
ACC0002592,0,0.0,3.0,3.0,Medium,Medium
ACC0002593,0,0.0,4.0,4.0,Medium,Medium
ACC0002594,1,93788.19,2.0,2.0,Low,Low
ACC0002595,1,48775.59,2.0,4.0,Low,Medium
ACC0002596,1,12758.49,4.0,5.0,Medium,Medium
ACC0002597,1,52555.24,5.0,2.0,High,Low
ACC0002598,0,0.0,4.0,5.0,Medium,Medium
ACC0002599,0,0.0,1.0,4.0,Low,Medium
ACC0002600,0,0.0,4.0,6.0,Medium,High
ACC0002601,1,3613.46,2.0,3.0,Low,Medium
ACC0002602,1,52666.62,3.0,5.0,Medium,Medium
ACC0002603,0,0.0,2.0,4.0,Low,Medium
ACC0002604,1,161355.62999999998,4.0,3.0,Medium,Medium
ACC0002605,1,84252.65,7.0,3.0,High,Medium
ACC0002606,0,0.0,0.0,3.0,Low,Medium
ACC0002607,0,0.0,5.0,5.0,High,Medium
ACC0002608,1,125249.49,3.0,2.0,Medium,Low
ACC0002609,1,122017.73,6.0,2.0,High,Low
ACC0002610,0,0.0,2.0,3.0,Low,Medium
ACC0002611,0,0.0,2.0,5.0,Low,Medium
ACC0002612,1,38873.27,2.0,3.0,Low,Medium
ACC0002613,0,0.0,4.0,4.0,Medium,Medium
ACC0002614,1,136133.31,0.0,6.0,Low,High
ACC0002615,1,90635.51,4.0,4.0,Medium,Medium
ACC0002616,1,90873.49,3.0,2.0,Medium,Low
ACC0002617,0,0.0,3.0,2.0,Medium,Low
ACC0002618,0,0.0,1.0,5.0,Low,Medium
ACC0002619,0,0.0,2.0,3.0,Low,Medium
ACC0002620,1,141136.79,2.0,5.0,Low,Medium
ACC0002621,0,0.0,3.0,2.0,Medium,Low
ACC0002622,0,0.0,3.0,1.0,Medium,Low
ACC0002623,0,0.0,4.0,4.0,Medium,Medium
ACC0002624,0,0.0,3.0,1.0,Medium,Low
ACC0002625,1,120480.07,0.0,3.0,Low,Medium
ACC0002626,1,112495.33,3.0,4.0,Medium,Medium
ACC0002627,1,130799.06,0.0,5.0,Low,Medium
ACC0002628,0,0.0,7.0,1.0,High,Low
ACC0002629,1,176846.2,3.0,3.0,Medium,Medium
ACC0002630,1,130646.24,0.0,3.0,Low,Medium
ACC0002631,0,0.0,6.0,3.0,High,Medium
ACC0002632,1,142143.53,6.0,3.0,High,Medium
ACC0002633,1,194409.32,4.0,4.0,Medium,Medium
ACC0002634,0,0.0,0.0,8.0,Low,High
ACC0002635,0,0.0,3.0,8.0,Medium,High
ACC0002636,0,0.0,2.0,1.0,Low,Low
ACC0002637,1,117390.28,5.0,1.0,High,Low
ACC0002638,1,94020.32999999999,4.0,3.0,Medium,Medium
ACC0002639,0,0.0,4.0,4.0,Medium,Medium
ACC0002640,0,0.0,7.0,4.0,High,Medium
ACC0002641,0,0.0,5.0,5.0,High,Medium
ACC0002642,0,0.0,3.0,4.0,Medium,Medium
ACC0002643,1,49360.91,7.0,2.0,High,Low
ACC0002644,0,0.0,2.0,11.0,Low,High
ACC0002645,0,0.0,3.0,4.0,Medium,Medium
ACC0002646,1,102059.14,2.0,2.0,Low,Low
ACC0002647,1,99325.7,4.0,3.0,Medium,Medium
ACC0002648,0,0.0,1.0,3.0,Low,Medium
ACC0002649,0,0.0,6.0,4.0,High,Medium
ACC0002650,1,64208.8,1.0,2.0,Low,Low
ACC0002651,0,0.0,2.0,3.0,Low,Medium
ACC0002652,1,127787.32,7.0,4.0,High,Medium
ACC0002653,1,61248.41,4.0,4.0,Medium,Medium
ACC0002654,1,101921.63,4.0,2.0,Medium,Low
ACC0002655,0,0.0,3.0,5.0,Medium,Medium
ACC0002656,0,0.0,1.0,1.0,Low,Low
ACC0002657,1,135586.73,3.0,2.0,Medium,Low
ACC0002658,1,125767.27,5.0,7.0,High,High
ACC0002659,1,2108.17,4.0,0.0,Medium,Low
ACC0002660,0,0.0,4.0,5.0,Medium,Medium
ACC0002661,0,0.0,3.0,3.0,Medium,Medium
ACC0002662,0,0.0,2.0,7.0,Low,High
ACC0002663,1,93825.39,3.0,6.0,Medium,High
ACC0002664,1,120443.75,6.0,1.0,High,Low
ACC0002665,0,0.0,4.0,3.0,Medium,Medium
ACC0002666,0,0.0,6.0,5.0,High,Medium
ACC0002667,1,109065.70000000001,5.0,5.0,High,Medium
ACC0002668,0,0.0,2.0,0.0,Low,Low
ACC0002669,1,30567.4,2.0,5.0,Low,Medium
ACC0002670,1,27853.18,1.0,2.0,Low,Low
ACC0002671,1,103390.16,3.0,7.0,Medium,High
ACC0002672,0,0.0,2.0,4.0,Low,Medium
ACC0002673,0,0.0,2.0,7.0,Low,High
ACC0002674,0,0.0,3.0,0.0,Medium,Low
ACC0002675,0,0.0,3.0,7.0,Medium,High
ACC0002676,1,66768.55,5.0,2.0,High,Low
ACC0002677,1,76291.31,10.0,2.0,High,Low
ACC0002678,0,0.0,4.0,4.0,Medium,Medium
ACC0002679,1,31354.48,1.0,4.0,Low,Medium
ACC0002680,1,120990.93,4.0,2.0,Medium,Low
ACC0002681,1,94192.42000000001,2.0,3.0,Low,Medium
ACC0002682,1,108247.37,4.0,7.0,Medium,High
ACC0002683,0,0.0,3.0,3.0,Medium,Medium
ACC0002684,0,0.0,1.0,1.0,Low,Low
ACC0002685,1,165734.52,3.0,4.0,Medium,Medium
ACC0002686,1,92934.64,5.0,4.0,High,Medium
ACC0002687,1,123880.55,5.0,4.0,High,Medium
ACC0002688,0,0.0,5.0,7.0,High,High
ACC0002689,0,0.0,4.0,8.0,Medium,High
ACC0002690,1,18160.49,3.0,2.0,Medium,Low
ACC0002691,1,204555.15999999997,2.0,2.0,Low,Low
ACC0002692,0,0.0,3.0,3.0,Medium,Medium
ACC0002693,1,143918.78,3.0,5.0,Medium,Medium
ACC0002694,1,119982.48,2.0,4.0,Low,Medium
ACC0002695,1,67566.1,5.0,3.0,High,Medium
ACC0002696,0,0.0,4.0,5.0,Medium,Medium
ACC0002697,0,0.0,1.0,5.0,Low,Medium
ACC0002698,0,0.0,6.0,3.0,High,Medium
ACC0002699,0,0.0,2.0,3.0,Low,Medium
ACC0002700,0,0.0,2.0,6.0,Low,High
ACC0002701,0,0.0,0.0,3.0,Low,Medium
ACC0002702,1,42713.5,1.0,10.0,Low,High
ACC0002703,0,0.0,2.0,1.0,Low,Low
ACC0002704,1,131223.21,3.0,6.0,Medium,High
ACC0002705,0,0.0,5.0,5.0,High,Medium
ACC0002706,1,164014.41,4.0,3.0,Medium,Medium
ACC0002707,1,105286.03,3.0,6.0,Medium,High
ACC0002708,1,104779.93,5.0,5.0,High,Medium
ACC0002709,0,0.0,3.0,5.0,Medium,Medium
ACC0002710,0,0.0,2.0,4.0,Low,Medium
ACC0002711,0,0.0,4.0,8.0,Medium,High
ACC0002712,1,20072.39,1.0,7.0,Low,High
ACC0002713,1,146667.66,3.0,2.0,Medium,Low
ACC0002714,1,79513.84,3.0,3.0,Medium,Medium
ACC0002715,1,218227.72999999998,4.0,7.0,Medium,High
ACC0002716,0,0.0,2.0,1.0,Low,Low
ACC0002717,0,0.0,1.0,0.0,Low,Low
ACC0002718,0,0.0,0.0,5.0,Low,Medium
ACC0002719,1,688.67,2.0,6.0,Low,High
ACC0002720,1,84419.15,1.0,4.0,Low,Medium
ACC0002721,0,0.0,2.0,4.0,Low,Medium
ACC0002722,1,122553.90999999999,4.0,3.0,Medium,Medium
ACC0002723,0,0.0,1.0,1.0,Low,Low
ACC0002724,1,383065.43,4.0,3.0,Medium,Medium
ACC0002725,1,77233.03,0.0,5.0,Low,Medium
ACC0002726,0,0.0,3.0,1.0,Medium,Low
ACC0002727,1,68905.69,1.0,3.0,Low,Medium
ACC0002728,1,59159.07,3.0,7.0,Medium,High
ACC0002729,1,109884.0,3.0,9.0,Medium,High
ACC0002730,0,0.0,1.0,3.0,Low,Medium
ACC0002731,1,126523.13,1.0,9.0,Low,High
ACC0002732,0,0.0,2.0,2.0,Low,Low
ACC0002733,1,143163.52000000002,4.0,2.0,Medium,Low
ACC0002734,0,0.0,3.0,12.0,Medium,High
ACC0002735,0,0.0,2.0,3.0,Low,Medium
ACC0002736,1,19914.45,0.0,3.0,Low,Medium
ACC0002737,0,0.0,3.0,4.0,Medium,Medium
ACC0002738,1,128710.65,2.0,2.0,Low,Low
ACC0002739,1,87918.95,4.0,8.0,Medium,High
ACC0002740,0,0.0,0.0,6.0,Low,High
ACC0002741,0,0.0,3.0,4.0,Medium,Medium
ACC0002742,1,78404.57,1.0,3.0,Low,Medium
ACC0002743,1,248101.68,3.0,6.0,Medium,High
ACC0002744,1,140941.45,1.0,5.0,Low,Medium
ACC0002745,0,0.0,3.0,9.0,Medium,High
ACC0002746,1,63486.41,3.0,5.0,Medium,Medium
ACC0002747,1,92554.09,0.0,5.0,Low,Medium
ACC0002748,0,0.0,0.0,5.0,Low,Medium
ACC0002749,1,113880.98,2.0,6.0,Low,High
ACC0002750,0,0.0,6.0,5.0,High,Medium
ACC0002751,0,0.0,0.0,11.0,Low,High
ACC0002752,0,0.0,1.0,2.0,Low,Low
ACC0002753,0,0.0,4.0,6.0,Medium,High
ACC0002754,0,0.0,4.0,4.0,Medium,Medium
ACC0002755,1,62912.04,1.0,3.0,Low,Medium
ACC0002756,1,44117.6,2.0,3.0,Low,Medium
ACC0002757,0,0.0,1.0,6.0,Low,High
ACC0002758,1,116285.06,7.0,3.0,High,Medium
ACC0002759,0,0.0,2.0,5.0,Low,Medium
ACC0002760,0,0.0,4.0,6.0,Medium,High
ACC0002761,0,0.0,3.0,3.0,Medium,Medium
ACC0002762,0,0.0,4.0,4.0,Medium,Medium
ACC0002763,1,170730.0,5.0,5.0,High,Medium
ACC0002764,0,0.0,3.0,7.0,Medium,High
ACC0002765,0,0.0,3.0,2.0,Medium,Low
ACC0002766,1,113424.08,3.0,3.0,Medium,Medium
ACC0002767,0,0.0,2.0,7.0,Low,High
ACC0002768,0,0.0,4.0,7.0,Medium,High
ACC0002769,1,28345.18,5.0,2.0,High,Low
ACC0002770,1,116704.16,7.0,3.0,High,Medium
ACC0002771,1,36201.08,6.0,4.0,High,Medium
ACC0002772,1,87150.19,1.0,3.0,Low,Medium
ACC0002773,0,0.0,2.0,5.0,Low,Medium
ACC0002774,1,84131.6,1.0,6.0,Low,High
ACC0002775,1,183039.39,1.0,7.0,Low,High
ACC0002776,1,37907.75,3.0,3.0,Medium,Medium
ACC0002777,0,0.0,1.0,5.0,Low,Medium
ACC0002778,1,142783.75,5.0,4.0,High,Medium
ACC0002779,1,239939.01,1.0,6.0,Low,High
ACC0002780,0,0.0,3.0,3.0,Medium,Medium
ACC0002781,1,64457.78,2.0,4.0,Low,Medium
ACC0002782,1,32740.89,1.0,7.0,Low,High
ACC0002783,0,0.0,4.0,6.0,Medium,High
ACC0002784,1,142779.86,3.0,5.0,Medium,Medium
ACC0002785,0,0.0,4.0,5.0,Medium,Medium
ACC0002786,1,261532.25,2.0,3.0,Low,Medium
ACC0002787,0,0.0,1.0,2.0,Low,Low
ACC0002788,1,206667.09000000003,7.0,2.0,High,Low
ACC0002789,1,14774.93,1.0,6.0,Low,High
ACC0002790,1,3861.4,4.0,4.0,Medium,Medium
ACC0002791,1,207194.69999999998,5.0,5.0,High,Medium
ACC0002792,0,0.0,1.0,4.0,Low,Medium
ACC0002793,0,0.0,5.0,4.0,High,Medium
ACC0002794,0,0.0,6.0,6.0,High,High
ACC0002795,1,124292.47,2.0,2.0,Low,Low
ACC0002796,1,252411.30999999997,4.0,4.0,Medium,Medium
ACC0002797,0,0.0,4.0,6.0,Medium,High
ACC0002798,0,0.0,4.0,2.0,Medium,Low
ACC0002799,1,103307.9,2.0,11.0,Low,High
ACC0002800,0,0.0,7.0,1.0,High,Low
ACC0002801,0,0.0,6.0,3.0,High,Medium
ACC0002802,0,0.0,4.0,6.0,Medium,High
ACC0002803,1,70536.31,8.0,5.0,High,Medium
ACC0002804,0,0.0,2.0,4.0,Low,Medium
ACC0002805,0,0.0,0.0,3.0,Low,Medium
ACC0002806,1,31411.18,1.0,5.0,Low,Medium
ACC0002807,0,0.0,1.0,12.0,Low,High
ACC0002808,1,135245.11000000002,3.0,6.0,Medium,High
ACC0002809,0,0.0,2.0,2.0,Low,Low
ACC0002810,0,0.0,2.0,7.0,Low,High
ACC0002811,0,0.0,2.0,8.0,Low,High
ACC0002812,1,36299.07,4.0,2.0,Medium,Low
ACC0002813,0,0.0,2.0,6.0,Low,High
ACC0002814,1,245508.93,0.0,2.0,Low,Low
ACC0002815,1,110379.24,3.0,7.0,Medium,High
ACC0002816,0,0.0,1.0,1.0,Low,Low
ACC0002817,0,0.0,2.0,7.0,Low,High
ACC0002818,0,0.0,2.0,6.0,Low,High
ACC0002819,0,0.0,5.0,7.0,High,High
ACC0002820,1,147074.87,6.0,6.0,High,High
ACC0002821,0,0.0,2.0,4.0,Low,Medium
ACC0002822,0,0.0,3.0,1.0,Medium,Low
ACC0002823,1,77735.37,3.0,2.0,Medium,Low
ACC0002824,0,0.0,1.0,7.0,Low,High
ACC0002825,0,0.0,3.0,3.0,Medium,Medium
ACC0002826,1,145685.33,6.0,5.0,High,Medium
ACC0002827,1,33051.01,6.0,4.0,High,Medium
ACC0002828,1,145740.86,4.0,0.0,Medium,Low
ACC0002829,1,84105.6,5.0,3.0,High,Medium
ACC0002830,1,127864.67,1.0,2.0,Low,Low
ACC0002831,0,0.0,2.0,5.0,Low,Medium
ACC0002832,0,0.0,4.0,7.0,Medium,High
ACC0002833,0,0.0,4.0,4.0,Medium,Medium
ACC0002834,1,167819.43000000002,4.0,2.0,Medium,Low
ACC0002835,0,0.0,4.0,1.0,Medium,Low
ACC0002836,1,286606.69,3.0,5.0,Medium,Medium
ACC0002837,1,4032.59,3.0,7.0,Medium,High
ACC0002838,1,236296.26,2.0,2.0,Low,Low
ACC0002839,1,122666.3,6.0,5.0,High,Medium
ACC0002840,0,0.0,4.0,6.0,Medium,High
ACC0002841,0,0.0,2.0,3.0,Low,Medium
ACC0002842,1,117516.52,3.0,4.0,Medium,Medium
ACC0002843,0,0.0,4.0,5.0,Medium,Medium
ACC0002844,1,106788.45,2.0,3.0,Low,Medium
ACC0002845,1,154506.07,3.0,3.0,Medium,Medium
ACC0002846,1,130620.87999999999,6.0,9.0,High,High
ACC0002847,0,0.0,4.0,4.0,Medium,Medium
ACC0002848,1,40696.27,6.0,2.0,High,Low
ACC0002849,0,0.0,7.0,2.0,High,Low
ACC0002850,0,0.0,0.0,5.0,Low,Medium
ACC0002851,1,226403.03999999998,2.0,7.0,Low,High
ACC0002852,0,0.0,2.0,5.0,Low,Medium
ACC0002853,1,94048.86,2.0,1.0,Low,Low
ACC0002854,0,0.0,3.0,4.0,Medium,Medium
ACC0002855,1,67796.3,0.0,5.0,Low,Medium
ACC0002856,1,117416.0,3.0,4.0,Medium,Medium
ACC0002857,0,0.0,2.0,3.0,Low,Medium
ACC0002858,0,0.0,0.0,3.0,Low,Medium
ACC0002859,0,0.0,3.0,8.0,Medium,High
ACC0002860,0,0.0,1.0,5.0,Low,Medium
ACC0002861,0,0.0,4.0,4.0,Medium,Medium
ACC0002862,1,40217.02,2.0,6.0,Low,High
ACC0002863,1,93380.06,1.0,4.0,Low,Medium
ACC0002864,1,45662.78,5.0,8.0,High,High
ACC0002865,0,0.0,8.0,4.0,High,Medium
ACC0002866,1,136176.96,4.0,4.0,Medium,Medium
ACC0002867,0,0.0,2.0,8.0,Low,High
ACC0002868,0,0.0,2.0,6.0,Low,High
ACC0002869,1,72368.13,1.0,5.0,Low,Medium
ACC0002870,1,136465.26,1.0,8.0,Low,High
ACC0002871,1,122031.73,6.0,7.0,High,High
ACC0002872,1,148669.2,4.0,3.0,Medium,Medium
ACC0002873,0,0.0,3.0,4.0,Medium,Medium
ACC0002874,1,118139.16,4.0,4.0,Medium,Medium
ACC0002875,0,0.0,2.0,6.0,Low,High
ACC0002876,1,8047.55,5.0,5.0,High,Medium
ACC0002877,0,0.0,3.0,6.0,Medium,High
ACC0002878,0,0.0,3.0,5.0,Medium,Medium
ACC0002879,0,0.0,2.0,1.0,Low,Low
ACC0002880,0,0.0,1.0,3.0,Low,Medium
ACC0002881,1,11949.07,6.0,1.0,High,Low
ACC0002882,0,0.0,5.0,4.0,High,Medium
ACC0002883,1,25053.9,2.0,4.0,Low,Medium
ACC0002884,1,142420.88,5.0,5.0,High,Medium
ACC0002885,0,0.0,2.0,2.0,Low,Low
ACC0002886,1,248681.94,2.0,2.0,Low,Low
ACC0002887,0,0.0,1.0,3.0,Low,Medium
ACC0002888,0,0.0,4.0,7.0,Medium,High
ACC0002889,0,0.0,1.0,2.0,Low,Low
ACC0002890,1,101831.2,2.0,6.0,Low,High
ACC0002891,0,0.0,3.0,5.0,Medium,Medium
ACC0002892,1,128328.35,2.0,7.0,Low,High
ACC0002893,0,0.0,5.0,7.0,High,High
ACC0002894,0,0.0,2.0,5.0,Low,Medium
ACC0002895,0,0.0,0.0,4.0,Low,Medium
ACC0002896,0,0.0,1.0,9.0,Low,High
ACC0002897,0,0.0,2.0,5.0,Low,Medium
ACC0002898,0,0.0,1.0,1.0,Low,Low
ACC0002899,1,43881.47,4.0,3.0,Medium,Medium
ACC0002900,0,0.0,1.0,5.0,Low,Medium
ACC0002901,0,0.0,2.0,9.0,Low,High
ACC0002902,0,0.0,1.0,1.0,Low,Low
ACC0002903,1,211831.51,1.0,4.0,Low,Medium
ACC0002904,1,16983.08,7.0,2.0,High,Low
ACC0002905,0,0.0,3.0,5.0,Medium,Medium
ACC0002906,0,0.0,1.0,5.0,Low,Medium
ACC0002907,0,0.0,1.0,1.0,Low,Low
ACC0002908,0,0.0,4.0,3.0,Medium,Medium
ACC0002909,0,0.0,1.0,6.0,Low,High
ACC0002910,1,94433.04,5.0,10.0,High,High
ACC0002911,1,126231.11,4.0,3.0,Medium,Medium
ACC0002912,0,0.0,5.0,3.0,High,Medium
ACC0002913,0,0.0,0.0,7.0,Low,High
ACC0002914,1,146359.32,3.0,5.0,Medium,Medium
ACC0002915,0,0.0,2.0,8.0,Low,High
ACC0002916,1,14211.83,1.0,3.0,Low,Medium
ACC0002917,1,54152.83,1.0,7.0,Low,High
ACC0002918,0,0.0,4.0,4.0,Medium,Medium
ACC0002919,0,0.0,4.0,4.0,Medium,Medium
ACC0002920,0,0.0,4.0,6.0,Medium,High
ACC0002921,0,0.0,4.0,5.0,Medium,Medium
ACC0002922,0,0.0,5.0,3.0,High,Medium
ACC0002923,0,0.0,6.0,3.0,High,Medium
ACC0002924,0,0.0,6.0,3.0,High,Medium
ACC0002925,0,0.0,3.0,7.0,Medium,High
ACC0002926,0,0.0,1.0,3.0,Low,Medium
ACC0002927,0,0.0,6.0,5.0,High,Medium
ACC0002928,1,181515.72,3.0,7.0,Medium,High
ACC0002929,0,0.0,4.0,6.0,Medium,High
ACC0002930,0,0.0,3.0,6.0,Medium,High
ACC0002931,1,89866.84,5.0,2.0,High,Low
ACC0002932,0,0.0,2.0,4.0,Low,Medium
ACC0002933,1,49654.05,2.0,8.0,Low,High
ACC0002934,0,0.0,3.0,3.0,Medium,Medium
ACC0002935,1,40590.37,5.0,3.0,High,Medium
ACC0002936,0,0.0,3.0,2.0,Medium,Low
ACC0002937,0,0.0,3.0,2.0,Medium,Low
ACC0002938,0,0.0,3.0,4.0,Medium,Medium
ACC0002939,0,0.0,1.0,1.0,Low,Low
ACC0002940,0,0.0,0.0,10.0,Low,High
ACC0002941,0,0.0,3.0,1.0,Medium,Low
ACC0002942,1,231715.56,4.0,2.0,Medium,Low
ACC0002943,0,0.0,1.0,6.0,Low,High
ACC0002944,0,0.0,1.0,1.0,Low,Low
ACC0002945,1,132168.26,5.0,9.0,High,High
ACC0002946,0,0.0,2.0,3.0,Low,Medium
ACC0002947,1,54470.82,2.0,6.0,Low,High
ACC0002948,0,0.0,3.0,4.0,Medium,Medium
ACC0002949,1,141363.83,2.0,4.0,Low,Medium
ACC0002950,0,0.0,3.0,0.0,Medium,Low
ACC0002951,1,139126.55,3.0,3.0,Medium,Medium
ACC0002952,0,0.0,2.0,4.0,Low,Medium
ACC0002953,0,0.0,1.0,6.0,Low,High
ACC0002954,1,169246.57,4.0,8.0,Medium,High
ACC0002955,0,0.0,5.0,2.0,High,Low
ACC0002956,1,240327.03999999998,5.0,2.0,High,Low
ACC0002957,1,58852.54,4.0,6.0,Medium,High
ACC0002958,1,40067.89,1.0,2.0,Low,Low
ACC0002959,0,0.0,4.0,3.0,Medium,Medium
ACC0002960,1,252581.55,2.0,6.0,Low,High
ACC0002961,1,93869.32,2.0,7.0,Low,High
ACC0002962,1,112638.01,1.0,5.0,Low,Medium
ACC0002963,0,0.0,1.0,3.0,Low,Medium
ACC0002964,0,0.0,2.0,5.0,Low,Medium
ACC0002965,0,0.0,1.0,3.0,Low,Medium
ACC0002966,0,0.0,1.0,2.0,Low,Low
ACC0002967,1,180197.26,1.0,3.0,Low,Medium
ACC0002968,0,0.0,3.0,6.0,Medium,High
ACC0002969,1,110787.34999999999,1.0,6.0,Low,High
ACC0002970,0,0.0,0.0,11.0,Low,High
ACC0002971,0,0.0,3.0,5.0,Medium,Medium
ACC0002972,0,0.0,1.0,2.0,Low,Low
ACC0002973,1,62720.0,3.0,9.0,Medium,High
ACC0002974,1,121008.94,5.0,1.0,High,Low
ACC0002975,1,67844.13,6.0,5.0,High,Medium
ACC0002976,1,245433.4,2.0,5.0,Low,Medium
ACC0002977,0,0.0,3.0,1.0,Medium,Low
ACC0002978,1,141074.77000000002,6.0,3.0,High,Medium
ACC0002979,0,0.0,1.0,3.0,Low,Medium
ACC0002980,0,0.0,2.0,4.0,Low,Medium
ACC0002981,0,0.0,1.0,3.0,Low,Medium
ACC0002982,0,0.0,0.0,3.0,Low,Medium
ACC0002983,0,0.0,2.0,3.0,Low,Medium
ACC0002984,1,96508.56,2.0,5.0,Low,Medium
ACC0002985,0,0.0,2.0,7.0,Low,High
ACC0002986,1,74006.39,5.0,6.0,High,High
ACC0002987,0,0.0,2.0,7.0,Low,High
ACC0002988,1,130891.81,1.0,1.0,Low,Low
ACC0002989,0,0.0,4.0,4.0,Medium,Medium
ACC0002990,1,215159.36,2.0,3.0,Low,Medium
ACC0002991,1,292797.02,2.0,6.0,Low,High
ACC0002992,0,0.0,4.0,5.0,Medium,Medium
ACC0002993,1,138254.34,4.0,2.0,Medium,Low
ACC0002994,0,0.0,3.0,5.0,Medium,Medium
ACC0002995,0,0.0,2.0,3.0,Low,Medium
ACC0002996,1,13004.66,2.0,3.0,Low,Medium
ACC0002997,1,7535.05,3.0,0.0,Medium,Low
ACC0002998,0,0.0,4.0,4.0,Medium,Medium
ACC0002999,1,111805.74,3.0,5.0,Medium,Medium
ACC0003000,0,0.0,3.0,6.0,Medium,High
ACC0003001,1,199620.08000000002,4.0,7.0,Medium,High
ACC0003002,0,0.0,3.0,2.0,Medium,Low
ACC0003003,0,0.0,3.0,3.0,Medium,Medium
ACC0003004,0,0.0,3.0,2.0,Medium,Low
ACC0003005,1,63927.88,5.0,7.0,High,High
ACC0003006,1,116289.53,4.0,7.0,Medium,High
ACC0003007,0,0.0,2.0,3.0,Low,Medium
ACC0003008,0,0.0,1.0,4.0,Low,Medium
ACC0003009,0,0.0,2.0,2.0,Low,Low
ACC0003010,1,45293.34,5.0,4.0,High,Medium
ACC0003011,0,0.0,2.0,1.0,Low,Low
ACC0003012,0,0.0,4.0,2.0,Medium,Low
ACC0003013,0,0.0,4.0,6.0,Medium,High
ACC0003014,0,0.0,5.0,6.0,High,High
ACC0003015,0,0.0,3.0,5.0,Medium,Medium
ACC0003016,1,64160.85,2.0,7.0,Low,High
ACC0003017,0,0.0,2.0,2.0,Low,Low
ACC0003018,0,0.0,2.0,2.0,Low,Low
ACC0003019,0,0.0,3.0,3.0,Medium,Medium
ACC0003020,0,0.0,3.0,7.0,Medium,High
ACC0003021,1,72140.31,1.0,6.0,Low,High
ACC0003022,0,0.0,4.0,1.0,Medium,Low
ACC0003023,1,35867.0,2.0,2.0,Low,Low
ACC0003024,0,0.0,5.0,4.0,High,Medium
ACC0003025,0,0.0,5.0,2.0,High,Low
ACC0003026,0,0.0,6.0,3.0,High,Medium
ACC0003027,0,0.0,2.0,6.0,Low,High
ACC0003028,1,5483.02,2.0,2.0,Low,Low
ACC0003029,0,0.0,1.0,5.0,Low,Medium
ACC0003030,0,0.0,0.0,3.0,Low,Medium
ACC0003031,0,0.0,5.0,3.0,High,Medium
ACC0003032,1,83104.27,2.0,5.0,Low,Medium
ACC0003033,0,0.0,3.0,4.0,Medium,Medium
ACC0003034,0,0.0,0.0,6.0,Low,High
ACC0003035,1,129972.3,3.0,5.0,Medium,Medium
ACC0003036,1,144560.31,2.0,6.0,Low,High
ACC0003037,1,33367.59,2.0,6.0,Low,High
ACC0003038,0,0.0,2.0,6.0,Low,High
ACC0003039,0,0.0,5.0,2.0,High,Low
ACC0003040,1,84725.77,6.0,6.0,High,High
ACC0003041,0,0.0,1.0,3.0,Low,Medium
ACC0003042,1,72361.83,2.0,4.0,Low,Medium
ACC0003043,0,0.0,1.0,2.0,Low,Low
ACC0003044,0,0.0,5.0,6.0,High,High
ACC0003045,1,147185.24,0.0,3.0,Low,Medium
ACC0003046,1,25982.87,6.0,5.0,High,Medium
ACC0003047,0,0.0,1.0,4.0,Low,Medium
ACC0003048,0,0.0,2.0,4.0,Low,Medium
ACC0003049,1,158889.75,4.0,5.0,Medium,Medium
ACC0003050,0,0.0,2.0,5.0,Low,Medium
ACC0003051,0,0.0,3.0,4.0,Medium,Medium
ACC0003052,0,0.0,2.0,1.0,Low,Low
ACC0003053,0,0.0,3.0,5.0,Medium,Medium
ACC0003054,0,0.0,5.0,6.0,High,High
ACC0003055,0,0.0,3.0,3.0,Medium,Medium
ACC0003056,0,0.0,2.0,8.0,Low,High
ACC0003057,0,0.0,1.0,5.0,Low,Medium
ACC0003058,1,102394.56,3.0,5.0,Medium,Medium
