payment_id,account_id,event_at_parsed,amount,payment_status,call_id,call_event_at,agent_id,campaign_id,vendor_id,call_status,hours_since_prior_call
PAYMENT0013873,ACC0022505,2026-02-07 18:24:33,107230.73,SUCCESS,,,,,,,
PAYMENT0007434,ACC0017593,2026-02-07 18:30:44,104987.62,SUCCESS,CALL0059514,2026-01-13 19:16:33,AGT0000172,CMP0000014,VND0000015,NO_ANSWER,599.2363888888889
PAYMENT0018079,ACC0015771,2026-02-07 18:34:31,81630.66,SUCCESS,,,,,,,
PAYMENT0009848,ACC0016949,2026-02-07 18:35:19,127477.91,SUCCESS,,,,,,,
PAYMENT0001667,ACC0024069,2026-02-07 18:54:14,35886.25,SUCCESS,,,,,,,
PAYMENT0019648,ACC0025027,2026-02-07 19:07:39,84796.86,SUCCESS,CALL0037326,2026-02-06 05:56:34,AGT0000501,CMP0000069,VND0000012,ANSWERED,37.18472222222222
PAYMENT0015798,ACC0006442,2026-02-07 19:11:08,56620.48,SUCCESS,CALL0083583,2026-01-25 17:29:57,AGT0000856,CMP0000034,VND0000006,NO_ANSWER,313.68638888888887
PAYMENT0023626,ACC0012423,2026-02-07 19:13:24,37490.78,SUCCESS,CALL0022050,2026-01-12 18:45:12,AGT0000819,CMP0000091,VND0000009,ANSWERED,624.47
PAYMENT0015746,ACC0006242,2026-02-07 19:18:26,148429.53,REVERSED,,,,,,,
PAYMENT0005299,ACC0009505,2026-02-07 19:54:31,118661.15,REVERSED,,,,,,,
PAYMENT0008931,ACC0029283,2026-02-07 20:00:11,127188.58,SUCCESS,CALL0017460,2026-02-05 16:42:47,AGT0000869,CMP0000075,VND0000003,VOICEMAIL,51.29
PAYMENT0002320,ACC0027886,2026-02-07 20:06:55,141358.96,PENDING,CALL0015359,2026-01-30 20:40:12,AGT0000971,CMP0000022,VND0000013,BUSY,191.4452777777778
PAYMENT0021552,ACC0008301,2026-02-07 20:19:50,130133.94,FAILED,,,,,,,
PAYMENT0012444,ACC0013755,2026-02-07 20:25:01,128726.1,SUCCESS,CALL0019959,2026-01-16 18:36:53,AGT0000388,CMP0000015,VND0000001,NO_ANSWER,529.8022222222222
PAYMENT0021394,ACC0021226,2026-02-07 21:20:42,58662.1,SUCCESS,CALL0008979,2026-01-09 02:16:44,AGT0000279,CMP0000047,VND0000002,NO_ANSWER,715.0661111111111
PAYMENT0015274,ACC0011855,2026-02-07 21:21:26,33268.16,FAILED,CALL0000006,2026-02-04 11:37:08,AGT0000864,CMP0000082,VND0000011,NO_ANSWER,81.73833333333333
PAYMENT0000253,ACC0007619,2026-02-07 21:42:31,71196.67,SUCCESS,CALL0020967,2026-02-01 18:59:30,AGT0000928,CMP0000092,VND0000009,NO_ANSWER,146.71694444444444
PAYMENT0003459,ACC0005996,2026-02-07 21:46:29,124531.25,PENDING,,,,,,,
PAYMENT0002049,ACC0023807,2026-02-07 22:10:11,113770.63,FAILED,,,,,,,
PAYMENT0017609,ACC0005465,2026-02-07 22:46:26,101747.24,SUCCESS,CALL0089247,2026-01-13 15:38:47,AGT0000394,CMP0000052,VND0000003,BUSY,607.1275
PAYMENT0007096,ACC0021176,2026-02-07 22:59:13,9823.76,SUCCESS,CALL0015469,2026-02-02 14:17:01,AGT0000397,CMP0000064,VND0000012,NO_ANSWER,128.70333333333335
PAYMENT0017766,ACC0014201,2026-02-07 23:06:17,48024.39,PENDING,,,,,,,
PAYMENT0001459,ACC0028071,2026-02-07 23:20:42,149854.35,FAILED,CALL0043349,2026-01-11 04:18:59,AGT0000464,CMP0000019,VND0000010,NO_ANSWER,667.0286111111111
PAYMENT0000026,ACC0017181,2026-02-07 23:29:31,6660.28,PENDING,CALL0011169,2026-01-17 07:58:53,AGT0000526,CMP0000055,VND0000008,FAILED,519.5105555555556
PAYMENT0010542,ACC0023193,2026-02-07 23:29:50,34635.07,SUCCESS,,,,,,,
PAYMENT0019795,ACC0021021,2026-02-07 23:33:09,54234.44,SUCCESS,,,,,,,
PAYMENT0001832,ACC0010901,2026-02-08 00:12:00,122484.46,SUCCESS,,,,,,,
PAYMENT0009966,ACC0028454,2026-02-08 00:15:34,55575.49,SUCCESS,CALL0083677,2026-01-11 17:52:31,AGT0000162,CMP0000096,VND0000015,FAILED,654.3841666666667
PAYMENT0004188,ACC0021677,2026-02-08 00:22:57,27651.49,PENDING,,,,,,,
PAYMENT0008452,ACC0003171,2026-02-08 00:28:42,7845.49,PENDING,,,,,,,
PAYMENT0021034,ACC0004124,2026-02-08 00:45:12,54930.64,SUCCESS,CALL0046936,2026-01-10 06:27:12,AGT0000739,CMP0000057,VND0000014,VOICEMAIL,690.3
PAYMENT0006305,ACC0008226,2026-02-08 01:01:21,40289.14,SUCCESS,,,,,,,
PAYMENT0013860,ACC0011780,2026-02-08 01:19:05,112346.48,REVERSED,,,,,,,
PAYMENT0008855,ACC0026504,2026-02-08 01:28:23,82086.47,SUCCESS,CALL0022844,2026-01-24 11:10:09,AGT0000575,CMP0000105,VND0000012,ANSWERED,350.3038888888889
PAYMENT0002464,ACC0027569,2026-02-08 01:32:56,42177.23,SUCCESS,,,,,,,
PAYMENT0023492,ACC0023204,2026-02-08 01:34:17,117033.88,SUCCESS,,,,,,,
PAYMENT0020916,ACC0002795,2026-02-08 01:54:54,124292.47,SUCCESS,,,,,,,
PAYMENT0001670,ACC0016422,2026-02-08 02:07:09,3130.88,PENDING,CALL0000187,2026-01-23 22:48:57,AGT0000337,CMP0000086,VND0000008,NO_ANSWER,363.30333333333334
PAYMENT0009536,ACC0024677,2026-02-08 02:08:30,85190.16,SUCCESS,,,,,,,
PAYMENT0009536,ACC0024677,2026-02-08 02:08:30,85190.16,SUCCESS,,,,,,,
PAYMENT0006444,ACC0007022,2026-02-08 02:11:25,60147.86,SUCCESS,,,,,,,
PAYMENT0010125,ACC0021176,2026-02-08 02:29:59,71749.34,SUCCESS,CALL0015469,2026-02-02 14:17:01,AGT0000397,CMP0000064,VND0000012,NO_ANSWER,132.2161111111111
PAYMENT0013367,ACC0017738,2026-02-08 03:22:05,16062.1,FAILED,,,,,,,
PAYMENT0023096,ACC0020429,2026-02-08 03:22:14,35685.51,SUCCESS,,,,,,,
PAYMENT0002734,ACC0021028,2026-02-08 03:24:43,138408.82,SUCCESS,,,,,,,
PAYMENT0024510,ACC0016619,2026-02-08 03:39:25,110052.03,SUCCESS,CALL0039425,2026-01-28 04:19:53,AGT0000428,CMP0000008,VND0000013,BUSY,263.3255555555556
PAYMENT0021399,ACC0011451,2026-02-08 03:40:22,61580.78,PENDING,,,,,,,
PAYMENT0009823,ACC0025111,2026-02-08 03:59:12,24478.36,SUCCESS,CALL0041961,2026-02-07 23:58:56,AGT0000033,CMP0000040,VND0000007,NO_ANSWER,4.004444444444444
PAYMENT0014106,ACC0003412,2026-02-08 04:04:11,40186.5,SUCCESS,,,,,,,
PAYMENT0021496,ACC0012492,2026-02-08 04:38:49,148975.79,SUCCESS,,,,,,,
PAYMENT0007072,ACC0003386,2026-02-08 04:42:49,87145.89,SUCCESS,,,,,,,
PAYMENT0021431,ACC0016399,2026-02-08 04:44:44,69813.23,SUCCESS,,,,,,,
PAYMENT0005090,ACC0026483,2026-02-08 04:58:04,108543.15,SUCCESS,CALL0081738,2026-01-07 13:28:39,AGT0000146,CMP0000118,VND0000012,NO_ANSWER,759.4902777777778
PAYMENT0013060,ACC0029033,2026-02-08 05:00:32,17089.82,SUCCESS,,,,,,,
PAYMENT0014188,ACC0007316,2026-02-08 05:14:52,117716.51,SUCCESS,,,,,,,
PAYMENT0001037,ACC0013471,2026-02-08 05:27:11,118971.1,SUCCESS,,,,,,,
PAYMENT0018267,ACC0023788,2026-02-08 05:31:05,66221.56,SUCCESS,CALL0028807,2026-01-25 01:20:03,AGT0000176,CMP0000116,VND0000015,NO_ANSWER,340.1838888888889
PAYMENT0001690,ACC0004541,2026-02-08 05:42:26,134174.23,FAILED,,,,,,,
PAYMENT0001690,ACC0004541,2026-02-08 05:42:26,134174.23,FAILED,,,,,,,
PAYMENT0012561,ACC0015963,2026-02-08 05:52:50,15734.4,SUCCESS,,,,,,,
PAYMENT0007991,ACC0009766,2026-02-08 06:06:33,120822.53,SUCCESS,CALL0020215,2026-01-07 00:45:45,AGT0000475,CMP0000115,VND0000001,NO_ANSWER,773.3466666666667
PAYMENT0024345,ACC0029922,2026-02-08 06:23:23,35149.69,SUCCESS,,,,,,,
PAYMENT0013710,ACC0016361,2026-02-08 06:36:25,137453.7,SUCCESS,CALL0025768,2026-02-03 17:55:55,AGT0000487,CMP0000011,VND0000002,BUSY,108.675
PAYMENT0021043,ACC0011897,2026-02-08 06:47:35,37649.17,SUCCESS,CALL0069840,2026-01-28 21:19:24,AGT0000681,CMP0000101,VND0000005,ANSWERED,249.46972222222223
PAYMENT0023139,ACC0024295,2026-02-08 07:09:56,9653.16,REVERSED,CALL0062211,2026-01-14 13:52:26,AGT0000818,CMP0000028,VND0000009,VOICEMAIL,593.2916666666666
PAYMENT0014734,ACC0014600,2026-02-08 07:14:24,47749.8,SUCCESS,,,,,,,
PAYMENT0018037,ACC0016829,2026-02-08 07:21:14,53446.71,SUCCESS,,,,,,,
PAYMENT0016150,ACC0027698,2026-02-08 07:34:58,111890.32,SUCCESS,,,,,,,
PAYMENT0009329,ACC0019410,2026-02-08 07:35:39,148456.57,SUCCESS,CALL0052556,2026-01-26 02:41:45,AGT0000035,CMP0000021,VND0000014,ANSWERED,316.8983333333333
PAYMENT0011816,ACC0001623,2026-02-08 07:38:42,35545.29,SUCCESS,,,,,,,
PAYMENT0022337,ACC0007543,2026-02-08 07:52:27,640.51,SUCCESS,CALL0040620,2026-02-04 13:16:04,AGT0000916,CMP0000045,VND0000004,FAILED,90.60638888888889
PAYMENT0004757,ACC0017141,2026-02-08 07:55:28,5746.62,SUCCESS,,,,,,,
PAYMENT0004726,ACC0023024,2026-02-08 07:56:36,129545.65,FAILED,,,,,,,
PAYMENT0013745,ACC0027104,2026-02-08 09:03:19,128406.46,PENDING,,,,,,,
PAYMENT0018485,ACC0019836,2026-02-08 09:28:56,137701.92,SUCCESS,,,,,,,
PAYMENT0011738,ACC0017556,2026-02-08 09:38:52,24657.44,SUCCESS,,,,,,,
PAYMENT0007082,ACC0000412,2026-02-08 09:43:29,18880.31,SUCCESS,,,,,,,
PAYMENT0006748,ACC0002705,2026-02-08 09:54:17,79762.73,FAILED,CALL0078129,2026-02-01 21:06:09,AGT0000893,CMP0000030,VND0000014,ANSWERED,156.8022222222222
PAYMENT0024617,ACC0004002,2026-02-08 10:07:10,19921.62,SUCCESS,,,,,,,
PAYMENT0019866,ACC0023631,2026-02-08 10:14:40,97728.31,FAILED,CALL0032701,2026-01-22 16:01:28,AGT0000289,CMP0000048,VND0000012,VOICEMAIL,402.22
PAYMENT0000274,ACC0020666,2026-02-08 10:26:20,100386.9,SUCCESS,,,,,,,
PAYMENT0012106,ACC0015453,2026-02-08 10:51:32,5936.76,SUCCESS,CALL0059853,2026-01-26 16:49:13,AGT0000639,CMP0000033,VND0000015,ANSWERED,306.0386111111111
PAYMENT0021209,ACC0007912,2026-02-08 11:43:50,17721.12,PENDING,CALL0051119,2026-01-28 03:02:23,AGT0000618,CMP0000001,VND0000010,FAILED,272.69083333333333
PAYMENT0006489,ACC0001006,2026-02-08 12:10:08,84312.72,SUCCESS,,,,,,,
PAYMENT0006412,ACC0010621,2026-02-08 12:13:01,109228.85,SUCCESS,CALL0085280,2026-01-22 04:42:20,AGT0000735,CMP0000013,VND0000005,VOICEMAIL,415.5113888888889
PAYMENT0017312,ACC0015477,2026-02-08 12:13:22,107726.05,SUCCESS,,,,,,,
PAYMENT0017746,ACC0011909,2026-02-08 12:13:44,100207.69,SUCCESS,,,,,,,
PAYMENT0015905,ACC0017106,2026-02-08 12:17:28,42672.06,SUCCESS,CALL0072029,2026-01-22 05:33:36,AGT0000914,CMP0000097,VND0000011,BUSY,414.7311111111111
PAYMENT0003018,ACC0026863,2026-02-08 12:18:29,98685.97,SUCCESS,,,,,,,
PAYMENT0001821,ACC0028025,2026-02-08 12:22:04,136509.9,FAILED,,,,,,,
PAYMENT0002853,ACC0010719,2026-02-08 12:41:18,9588.55,SUCCESS,CALL0066654,2026-01-24 14:04:43,AGT0000111,CMP0000001,VND0000001,ANSWERED,358.6097222222222
PAYMENT0019295,ACC0024563,2026-02-08 13:02:39,53150.47,REVERSED,,,,,,,
PAYMENT0017321,ACC0005957,2026-02-08 13:07:32,21615.41,SUCCESS,CALL0048488,2026-01-05 12:35:01,AGT0000946,CMP0000106,VND0000003,FAILED,816.5419444444444
PAYMENT0014409,ACC0003870,2026-02-08 13:25:25,54650.84,SUCCESS,CALL0007303,2026-01-14 21:26:10,AGT0000698,CMP0000087,VND0000007,VOICEMAIL,591.9875
PAYMENT0004186,ACC0015993,2026-02-08 13:41:14,74774.53,SUCCESS,CALL0084883,2026-01-17 19:45:27,AGT0000548,CMP0000064,VND0000008,VOICEMAIL,521.9297222222223
PAYMENT0001554,ACC0006926,2026-02-08 13:53:23,55483.26,SUCCESS,,,,,,,
PAYMENT0012064,ACC0024863,2026-02-08 14:13:18,42279.65,SUCCESS,,,,,,,
PAYMENT0017319,ACC0002429,2026-02-08 14:26:19,84617.14,SUCCESS,,,,,,,
PAYMENT0009467,ACC0004967,2026-02-08 14:54:58,145735.0,SUCCESS,CALL0085196,2026-01-13 07:46:09,AGT0000880,CMP0000030,VND0000005,BUSY,631.1469444444444
PAYMENT0009467,ACC0004967,2026-02-08 14:54:58,145735.0,SUCCESS,CALL0085196,2026-01-13 07:46:09,AGT0000880,CMP0000030,VND0000005,BUSY,631.1469444444444
PAYMENT0010459,ACC0015986,2026-02-08 15:16:25,21673.11,SUCCESS,,,,,,,
PAYMENT0024925,ACC0002978,2026-02-08 15:27:03,69035.75,SUCCESS,CALL0047171,2026-01-26 20:31:44,AGT0000752,CMP0000035,VND0000008,BUSY,306.9219444444444
PAYMENT0002767,ACC0003628,2026-02-08 15:33:20,7679.77,SUCCESS,,,,,,,
PAYMENT0009447,ACC0001291,2026-02-08 15:50:39,49997.63,SUCCESS,CALL0008409,2026-01-15 01:29:14,AGT0000739,CMP0000052,VND0000013,FAILED,590.3569444444445
PAYMENT0002174,ACC0007608,2026-02-08 15:56:38,91180.25,SUCCESS,,,,,,,
PAYMENT0008901,ACC0008784,2026-02-08 16:08:56,83692.23,SUCCESS,,,,,,,
PAYMENT0006065,ACC0015566,2026-02-08 16:09:47,105416.32,REVERSED,,,,,,,
PAYMENT0023257,ACC0014416,2026-02-08 16:24:50,96877.44,SUCCESS,,,,,,,
PAYMENT0022943,ACC0011762,2026-02-08 16:26:03,46603.07,SUCCESS,CALL0042475,2026-01-26 09:19:05,,CMP0000115,VND0000014,VOICEMAIL,319.11611111111114
PAYMENT0018293,ACC0023170,2026-02-08 16:33:39,126286.21,PENDING,,,,,,,
PAYMENT0018293,ACC0023170,2026-02-08 16:33:39,126286.21,PENDING,,,,,,,
PAYMENT0006608,ACC0000916,2026-02-08 16:35:21,8307.12,SUCCESS,CALL0013791,2026-02-04 16:24:06,AGT0000664,CMP0000050,VND0000006,NO_ANSWER,96.1875
PAYMENT0005802,ACC0003107,2026-02-08 16:39:55,6584.33,SUCCESS,CALL0063736,2026-01-21 03:28:49,AGT0000080,CMP0000078,VND0000008,FAILED,445.185
PAYMENT0007078,ACC0023930,2026-02-08 16:40:48,5232.28,FAILED,CALL0068578,2026-01-21 23:55:31,,CMP0000099,VND0000012,NO_ANSWER,424.7547222222222
PAYMENT0016024,ACC0028823,2026-02-08 16:53:29,51993.06,PENDING,,,,,,,
PAYMENT0022296,ACC0019477,2026-02-08 16:57:15,25614.69,SUCCESS,,,,,,,
PAYMENT0018774,ACC0013805,2026-02-08 17:02:03,63988.0,SUCCESS,CALL0022584,2026-01-05 17:31:15,AGT0000779,CMP0000048,VND0000014,VOICEMAIL,815.5133333333333
PAYMENT0015645,ACC0028630,2026-02-08 17:25:16,12001.47,SUCCESS,,,,,,,
PAYMENT0000195,ACC0008557,2026-02-08 17:29:08,24355.2,SUCCESS,CALL0036422,2026-01-17 02:35:45,AGT0000744,CMP0000008,VND0000011,VOICEMAIL,542.8897222222222
PAYMENT0017399,ACC0005099,2026-02-08 17:50:57,49176.08,SUCCESS,,,,,,,
PAYMENT0002064,ACC0015825,2026-02-08 18:28:16,22432.38,FAILED,,,,,,,
PAYMENT0002064,ACC0015825,2026-02-08 18:28:16,22432.38,FAILED,,,,,,,
PAYMENT0012858,ACC0006970,2026-02-08 18:41:11,3298.63,SUCCESS,,,,,,,
PAYMENT0003881,ACC0011897,2026-02-08 18:42:30,128116.89,SUCCESS,CALL0069840,2026-01-28 21:19:24,AGT0000681,CMP0000101,VND0000005,ANSWERED,261.385
PAYMENT0015110,ACC0014664,2026-02-08 18:46:09,138340.73,REVERSED,,,,,,,
PAYMENT0015467,ACC0009778,2026-02-08 18:57:41,9162.03,SUCCESS,,,,,,,
PAYMENT0009657,ACC0005983,2026-02-08 19:05:50,11082.84,SUCCESS,,,,,,,
PAYMENT0000606,ACC0008770,2026-02-08 19:07:54,32448.1,SUCCESS,CALL0061896,2026-01-01 14:32:27,AGT0000357,CMP0000043,VND0000008,FAILED,916.5908333333333
PAYMENT0019113,ACC0025057,2026-02-08 19:08:21,105134.09,PENDING,,,,,,,
PAYMENT0011599,ACC0004762,2026-02-08 19:09:10,105852.98,FAILED,CALL0071542,2026-01-07 06:59:14,AGT0000921,CMP0000009,VND0000007,FAILED,780.1655555555556
PAYMENT0011297,ACC0012846,2026-02-08 19:21:05,114815.28,FAILED,,,,,,,
PAYMENT0012804,ACC0020270,2026-02-08 19:21:51,64270.12,SUCCESS,CALL0017749,2026-01-12 00:58:00,AGT0000094,CMP0000035,VND0000014,NO_ANSWER,666.3975
PAYMENT0001467,ACC0000391,2026-02-08 19:36:09,107223.26,SUCCESS,,,,,,,
PAYMENT0004752,ACC0005337,2026-02-08 20:06:02,34013.44,SUCCESS,,,,,,,
PAYMENT0012710,ACC0016352,2026-02-08 21:07:41,26861.16,FAILED,,,,,,,
PAYMENT0023637,ACC0008597,2026-02-08 21:27:03,24063.18,SUCCESS,,,,,,,
PAYMENT0017654,ACC0015050,2026-02-08 21:37:44,124430.85,SUCCESS,,,,,,,
PAYMENT0003212,ACC0014149,2026-02-08 22:26:55,102004.02,SUCCESS,,,,,,,
PAYMENT0007857,ACC0009202,2026-02-08 22:47:56,122845.78,SUCCESS,,,,,,,
PAYMENT0014287,ACC0012826,2026-02-08 22:53:42,7870.82,SUCCESS,CALL0080237,2026-01-26 04:15:25,AGT0000732,CMP0000084,VND0000011,NO_ANSWER,330.6380555555556
PAYMENT0009105,ACC0019108,2026-02-08 23:16:32,140111.98,SUCCESS,CALL0020125,2026-01-15 11:53:57,AGT0000699,CMP0000040,VND0000013,NO_ANSWER,587.3763888888889
PAYMENT0008773,ACC0005699,2026-02-08 23:21:07,34526.47,SUCCESS,,,,,,,
PAYMENT0011450,ACC0014407,2026-02-08 23:24:01,145369.93,SUCCESS,,,,,,,
PAYMENT0008842,ACC0006540,2026-02-08 23:34:03,127263.93,SUCCESS,,,,,,,
PAYMENT0010989,ACC0022176,2026-02-08 23:38:03,8648.47,PENDING,,,,,,,
PAYMENT0024662,ACC0029102,2026-02-09 00:06:49,41892.01,PENDING,,,,,,,
PAYMENT0022659,ACC0005596,2026-02-09 00:12:27,117771.33,SUCCESS,,,,,,,
PAYMENT0021757,ACC0026382,2026-02-09 00:49:27,96464.34,FAILED,,,,,,,
PAYMENT0017782,ACC0021757,2026-02-09 00:50:17,137474.48,SUCCESS,CALL0002262,2026-02-04 20:08:18,AGT0000157,CMP0000071,VND0000004,VOICEMAIL,100.69972222222222
PAYMENT0007117,ACC0007981,2026-02-09 00:52:47,14374.7,PENDING,,,,,,,
PAYMENT0018716,ACC0002115,2026-02-09 00:58:20,111933.27,SUCCESS,CALL0042158,2026-02-06 23:27:47,AGT0000334,CMP0000011,VND0000008,FAILED,49.509166666666665
PAYMENT0014838,ACC0024863,2026-02-09 01:02:51,45604.19,SUCCESS,,,,,,,
PAYMENT0023382,ACC0029199,2026-02-09 01:50:04,56862.79,FAILED,,,,,,,
PAYMENT0021082,ACC0014316,2026-02-09 01:53:09,68356.52,SUCCESS,,,,,,,
PAYMENT0000867,ACC0004716,2026-02-09 02:23:02,114859.11,SUCCESS,,,,,,,
PAYMENT0010328,ACC0013323,2026-02-09 02:24:07,38770.99,PENDING,,,,,,,
PAYMENT0009325,ACC0025886,2026-02-09 02:51:22,40746.78,PENDING,,,,,,,
PAYMENT0001520,ACC0004092,2026-02-09 03:04:04,2635.51,PENDING,,,,,,,
PAYMENT0004584,ACC0000864,2026-02-09 03:05:54,29440.38,SUCCESS,,,,,,,
PAYMENT0017140,ACC0018564,2026-02-09 03:08:43,115522.54,PENDING,,,,,,,
PAYMENT0013797,ACC0000159,2026-02-09 03:16:53,112470.29,SUCCESS,CALL0055870,2026-02-03 08:29:15,AGT0000904,CMP0000035,VND0000012,NO_ANSWER,138.7938888888889
PAYMENT0022429,ACC0014708,2026-02-09 03:23:40,36548.38,PENDING,,,,,,,
PAYMENT0001581,ACC0020642,2026-02-09 03:33:34,8467.76,SUCCESS,,,,,,,
PAYMENT0015890,ACC0019263,2026-02-09 03:41:28,30450.2,SUCCESS,CALL0056387,2026-01-24 06:21:31,,CMP0000070,VND0000006,FAILED,381.3325
PAYMENT0006279,ACC0019357,2026-02-09 03:58:37,9553.26,SUCCESS,CALL0089343,2026-01-25 21:41:30,AGT0000164,CMP0000013,VND0000001,VOICEMAIL,342.28527777777776
PAYMENT0021479,ACC0029955,2026-02-09 04:31:38,29495.31,SUCCESS,,,,,,,
PAYMENT0011469,ACC0011470,2026-02-09 04:40:09,90010.47,SUCCESS,CALL0039361,2026-01-26 17:05:08,AGT0000911,CMP0000118,VND0000001,BUSY,323.5836111111111
PAYMENT0017861,ACC0013715,2026-02-09 05:01:11,10259.3,PENDING,CALL0008777,2026-01-19 18:46:04,AGT0000069,CMP0000048,VND0000010,FAILED,490.25194444444446
PAYMENT0004922,ACC0021908,2026-02-09 05:14:00,132604.82,SUCCESS,,,,,,,
PAYMENT0020654,ACC0001395,2026-02-09 05:15:11,89290.5,REVERSED,CALL0058622,2026-01-29 01:35:55,,CMP0000030,VND0000011,NO_ANSWER,267.65444444444444
PAYMENT0014396,ACC0015827,2026-02-09 05:19:32,28448.62,SUCCESS,CALL0050125,2026-01-10 01:28:37,AGT0000585,CMP0000089,VND0000012,BUSY,723.8486111111112
PAYMENT0022685,ACC0007707,2026-02-09 05:23:16,50382.51,SUCCESS,,,,,,,
PAYMENT0024384,ACC0014035,2026-02-09 05:27:15,114535.87,SUCCESS,,,,,,,
PAYMENT0001943,ACC0007051,2026-02-09 05:53:26,18948.69,SUCCESS,CALL0043708,2026-02-03 04:27:41,AGT0000424,CMP0000088,VND0000002,NO_ANSWER,145.42916666666667
PAYMENT0014664,ACC0020453,2026-02-09 06:08:24,140268.46,SUCCESS,CALL0063824,2026-02-08 00:42:53,AGT0000120,CMP0000119,VND0000009,ANSWERED,29.42527777777778
PAYMENT0009593,ACC0000169,2026-02-09 06:08:42,140621.84,SUCCESS,,,,,,,
PAYMENT0002794,ACC0002755,2026-02-09 06:22:27,15341.63,SUCCESS,,,,,,,
PAYMENT0022347,ACC0017204,2026-02-09 06:45:53,133176.33,SUCCESS,,,,,,,
PAYMENT0019765,ACC0020999,2026-02-09 06:53:23,58553.8,SUCCESS,,,,,,,
PAYMENT0024685,ACC0009279,2026-02-09 06:55:12,12584.28,SUCCESS,,,,,,,
PAYMENT0022856,ACC0013508,2026-02-09 07:00:36,92395.87,SUCCESS,,,,,,,
PAYMENT0010059,ACC0017677,2026-02-09 07:08:15,80169.15,SUCCESS,,,,,,,
PAYMENT0003428,ACC0007766,2026-02-09 07:24:30,108511.48,SUCCESS,,,,,,,
PAYMENT0011161,ACC0018053,2026-02-09 07:25:16,134031.66,FAILED,,,,,,,
PAYMENT0022213,ACC0000686,2026-02-09 07:27:45,32913.48,PENDING,,,,,,,
PAYMENT0010303,ACC0018572,2026-02-09 07:53:47,109662.56,SUCCESS,,,,,,,
PAYMENT0017373,ACC0014615,2026-02-09 08:00:43,29179.24,SUCCESS,CALL0005058,2026-02-01 05:56:52,AGT0000099,CMP0000060,VND0000009,ANSWERED,194.06416666666667
PAYMENT0023970,ACC0009348,2026-02-09 08:11:14,37595.37,PENDING,CALL0036700,2026-02-03 03:16:44,AGT0000044,CMP0000088,VND0000008,VOICEMAIL,148.90833333333333
PAYMENT0000637,ACC0018801,2026-02-09 08:19:42,63554.76,FAILED,,,,,,,
PAYMENT0008890,ACC0013445,2026-02-09 08:31:20,37615.27,PENDING,,,,,,,
PAYMENT0016253,ACC0005410,2026-02-09 09:12:38,78671.39,SUCCESS,CALL0046166,2026-01-27 21:49:11,AGT0000372,CMP0000069,VND0000007,NO_ANSWER,299.3908333333333
PAYMENT0015031,ACC0021044,2026-02-09 09:31:47,33063.51,SUCCESS,,,,,,,
PAYMENT0023592,ACC0027091,2026-02-09 10:35:49,36323.16,SUCCESS,,,,,,,
PAYMENT0007313,ACC0028684,2026-02-09 10:44:32,535.57,SUCCESS,CALL0045137,2026-02-04 04:59:18,AGT0000586,CMP0000056,VND0000009,NO_ANSWER,125.7538888888889
PAYMENT0000446,ACC0021645,2026-02-09 10:45:28,94138.78,FAILED,CALL0010786,2026-02-05 20:49:26,AGT0000046,CMP0000042,VND0000006,FAILED,85.93388888888889
PAYMENT0012621,ACC0020208,2026-02-09 10:48:46,138538.25,FAILED,CALL0086598,2026-02-01 21:04:15,AGT0000740,CMP0000058,VND0000010,BUSY,181.74194444444444
PAYMENT0006313,ACC0024061,2026-02-09 11:04:22,111849.7,SUCCESS,CALL0089037,2026-01-22 13:01:31,AGT0000440,CMP0000067,VND0000014,NO_ANSWER,430.0475
PAYMENT0004045,ACC0012487,2026-02-09 11:06:57,117397.37,SUCCESS,CALL0006572,2026-01-25 01:09:40,AGT0000166,CMP0000026,VND0000007,BUSY,369.95472222222224
PAYMENT0023159,ACC0003773,2026-02-09 11:19:38,20371.68,SUCCESS,,,,,,,
PAYMENT0002274,ACC0012196,2026-02-09 11:28:04,105528.49,SUCCESS,,,,,,,
PAYMENT0013370,ACC0016199,2026-02-09 11:32:25,83133.92,SUCCESS,CALL0033787,2026-02-06 17:58:03,AGT0000883,CMP0000101,VND0000010,VOICEMAIL,65.57277777777777
PAYMENT0016390,ACC0013007,2026-02-09 11:51:36,102557.14,SUCCESS,CALL0083238,2026-01-11 22:19:23,AGT0000577,CMP0000011,VND0000001,NO_ANSWER,685.5369444444444
PAYMENT0020127,ACC0018052,2026-02-09 11:53:04,29271.37,SUCCESS,,,,,,,
PAYMENT0017067,ACC0007235,2026-02-09 11:54:45,139067.19,SUCCESS,,,,,,,
PAYMENT0024901,ACC0017802,2026-02-09 12:27:49,121316.49,PENDING,CALL0043318,2026-01-24 13:21:45,AGT0000376,CMP0000050,VND0000006,ANSWERED,383.1011111111111
PAYMENT0024756,ACC0001711,2026-02-09 12:38:19,102595.35,SUCCESS,,,,,,,
PAYMENT0022515,ACC0006577,2026-02-09 12:41:01,10915.3,SUCCESS,,,,,,,
PAYMENT0001462,ACC0027508,2026-02-09 12:47:42,87522.35,SUCCESS,,,,,,,
PAYMENT0006112,ACC0012495,2026-02-09 13:27:04,59932.77,SUCCESS,,,,,,,
PAYMENT0013631,ACC0002771,2026-02-09 13:28:08,36201.08,SUCCESS,,,,,,,
PAYMENT0005123,ACC0021472,2026-02-09 13:28:28,16864.17,SUCCESS,,,,,,,
PAYMENT0010078,ACC0018176,2026-02-09 13:38:01,113867.87,SUCCESS,,,,,,,
