call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone,event_at_parsed,account_timezone,account_timezone_difference_flag
CALL0009151,ACC0010434,BRW0001293,2026-07-26 22:25:46,AGT0000748,CMP0000086,INBOUND,VND0000008,ANSWERED,296,UTC,2026-07-26 22:25:46,Asia/Kolkata,True
CALL0009152,ACC0000724,BRW0011882,2026-03-12 06:41:06,AGT0000855,CMP0000044,OUTBOUND,VND0000003,FAILED,56,UTC,2026-03-12 06:41:06,Asia/Kolkata,True
CALL0009153,ACC0023472,BRW0010642,2026-06-05 10:56:53,AGT0000829,CMP0000008,OUTBOUND,VND0000006,NO_ANSWER,394,Asia/Kolkata,2026-06-05 10:56:53,Asia/Dubai,True
CALL0009154,ACC0020438,BRW0010276,2026-06-17 04:00:17,AGT0000186,CMP0000057,OUTBOUND,VND0000013,ANSWERED,386,UTC,2026-06-17 04:00:17,Asia/Dubai,True
CALL0009155,ACC0008696,BRW0001393,2026-07-11 11:59:47,AGT0000333,CMP0000054,OUTBOUND,VND0000010,ANSWERED,291,Asia/Dubai,2026-07-11 11:59:47,Asia/Kolkata,True
CALL0009156,ACC0007759,BRW0007938,2026-03-17 19:18:40,AGT0000274,CMP0000086,OUTBOUND,VND0000013,ANSWERED,2,Asia/Kolkata,2026-03-17 19:18:40,UTC,True
CALL0009157,ACC0029254,BRW0005853,2026-03-18 21:09:01,AGT0000865,CMP0000009,OUTBOUND,VND0000002,ANSWERED,421,Asia/Kolkata,2026-03-18 21:09:01,Asia/Dubai,True
CALL0009158,ACC0000781,BRW0006959,2026-01-25 10:36:54,AGT0000098,CMP0000109,OUTBOUND,VND0000005,BUSY,519,UTC,2026-01-25 10:36:54,Asia/Kolkata,True
CALL0009159,ACC0004904,BRW0002560,2026-05-26 14:45:23,AGT0000105,CMP0000080,OUTBOUND,VND0000011,FAILED,374,Asia/Dubai,2026-05-26 14:45:23,UTC,True
CALL0009160,ACC0021710,BRW0005394,2026-02-12 14:15:04,AGT0000935,CMP0000017,OUTBOUND,VND0000014,VOICEMAIL,86,Asia/Dubai,2026-02-12 14:15:04,UTC,True
CALL0009165,ACC0005252,BRW0007215,2026-04-24 01:32:55,AGT0000746,CMP0000044,INBOUND,VND0000004,VOICEMAIL,189,UTC,2026-04-24 01:32:55,Asia/Dubai,True
CALL0009166,ACC0013664,BRW0003089,2026-07-14 17:00:23,AGT0000601,CMP0000116,OUTBOUND,VND0000011,VOICEMAIL,340,Asia/Dubai,2026-07-14 17:00:23,Asia/Kolkata,True
CALL0009167,ACC0010264,BRW0003403,2026-07-12 11:20:37,AGT0000408,CMP0000118,OUTBOUND,VND0000002,BUSY,138,Asia/Kolkata,2026-07-12 11:20:37,Asia/Dubai,True
CALL0009169,ACC0022905,BRW0009295,2026-06-10 03:59:59,AGT0000877,CMP0000099,OUTBOUND,VND0000012,BUSY,475,UTC,2026-06-10 03:59:59,Asia/Kolkata,True
CALL0009172,ACC0007400,BRW0011337,2026-06-30 11:05:26,AGT0000819,CMP0000078,OUTBOUND,VND0000012,NO_ANSWER,314,Asia/Dubai,2026-06-30 11:05:26,UTC,True
CALL0009174,ACC0029747,BRW0004729,2026-04-15 23:39:33,AGT0000377,CMP0000036,OUTBOUND,VND0000011,FAILED,513,Asia/Kolkata,2026-04-15 23:39:33,UTC,True
CALL0009176,ACC0020285,BRW0009200,2026-07-18 01:52:11,AGT0000290,CMP0000100,OUTBOUND,VND0000011,FAILED,764,Asia/Dubai,2026-07-18 01:52:11,UTC,True
CALL0009177,ACC0012622,BRW0008607,2026-06-25 08:55:46,AGT0000664,CMP0000120,OUTBOUND,VND0000011,NO_ANSWER,763,UTC,2026-06-25 08:55:46,Asia/Kolkata,True
CALL0009179,ACC0011241,BRW0002886,2026-03-31 00:32:49,AGT0000004,CMP0000009,OUTBOUND,VND0000001,ANSWERED,403,Asia/Kolkata,2026-03-31 00:32:49,Asia/Dubai,True
CALL0009182,ACC0021388,BRW0011187,2026-07-09 08:41:30,AGT0000293,CMP0000086,OUTBOUND,VND0000001,FAILED,144,Asia/Dubai,2026-07-09 08:41:30,Asia/Kolkata,True
CALL0009184,ACC0000219,BRW0010195,2026-02-15 21:51:05,AGT0000695,CMP0000095,OUTBOUND,VND0000013,VOICEMAIL,137,Asia/Dubai,2026-02-15 21:51:05,Asia/Kolkata,True
CALL0009185,ACC0023749,BRW0001877,2026-04-22 21:27:07,AGT0000865,CMP0000070,OUTBOUND,VND0000009,VOICEMAIL,556,Asia/Dubai,2026-04-22 21:27:07,UTC,True
CALL0009187,ACC0008116,BRW0007222,2026-06-06 19:01:36,AGT0000640,CMP0000099,OUTBOUND,VND0000008,VOICEMAIL,737,Asia/Kolkata,2026-06-06 19:01:36,Asia/Dubai,True
CALL0009188,ACC0013133,BRW0005168,2026-02-03 20:53:44,AGT0000577,CMP0000092,OUTBOUND,VND0000007,ANSWERED,830,Asia/Kolkata,2026-02-03 20:53:44,UTC,True
CALL0009191,ACC0018810,BRW0000055,2026-05-14 00:57:30,AGT0000100,CMP0000064,OUTBOUND,VND0000012,ANSWERED,604,UTC,2026-05-14 00:57:30,Asia/Dubai,True
CALL0009192,ACC0003612,BRW0007856,2026-06-29 04:32:50,AGT0000512,CMP0000065,OUTBOUND,VND0000008,VOICEMAIL,852,Asia/Kolkata,2026-06-29 04:32:50,Asia/Dubai,True
CALL0009193,ACC0028766,BRW0000130,2026-02-12 19:02:47,AGT0000224,CMP0000109,OUTBOUND,VND0000006,VOICEMAIL,21,Asia/Dubai,2026-02-12 19:02:47,Asia/Kolkata,True
CALL0009194,ACC0028941,BRW0003243,2026-07-20 08:58:40,AGT0000377,CMP0000054,OUTBOUND,VND0000001,VOICEMAIL,656,Asia/Kolkata,2026-07-20 08:58:40,Asia/Dubai,True
CALL0009196,ACC0003134,BRW0003377,2026-04-24 12:26:57,AGT0000479,CMP0000109,OUTBOUND,VND0000012,BUSY,292,Asia/Dubai,2026-04-24 12:26:57,Asia/Kolkata,True
CALL0009197,ACC0029781,BRW0000731,2026-02-12 05:27:13,AGT0000692,CMP0000090,OUTBOUND,VND0000005,VOICEMAIL,613,Asia/Dubai,2026-02-12 05:27:13,UTC,True
CALL0009198,ACC0024549,BRW0011835,2026-07-20 07:23:23,AGT0000598,CMP0000061,OUTBOUND,VND0000005,FAILED,448,Asia/Dubai,2026-07-20 07:23:23,Asia/Kolkata,True
CALL0009199,ACC0026451,BRW0004823,2026-02-15 19:05:46,AGT0000966,CMP0000115,INBOUND,VND0000014,BUSY,500,Asia/Kolkata,2026-02-15 19:05:46,UTC,True
CALL0009200,ACC0022053,BRW0003887,2026-01-19 18:22:11,AGT0000031,CMP0000009,OUTBOUND,VND0000002,VOICEMAIL,814,UTC,2026-01-19 18:22:11,Asia/Dubai,True
CALL0009201,ACC0002133,BRW0008170,2026-01-25 10:36:30,AGT0000775,CMP0000094,OUTBOUND,VND0000012,VOICEMAIL,11,Asia/Dubai,2026-01-25 10:36:30,Asia/Kolkata,True
CALL0009202,ACC0012512,BRW0004159,2026-08-02 08:09:05,AGT0000030,CMP0000085,OUTBOUND,VND0000010,NO_ANSWER,448,Asia/Dubai,2026-08-02 08:09:05,UTC,True
CALL0009203,ACC0015532,BRW0007074,2026-07-15 13:00:26,AGT0000247,CMP0000053,OUTBOUND,VND0000013,FAILED,717,UTC,2026-07-15 13:00:26,Asia/Dubai,True
CALL0009205,ACC0023500,BRW0000204,2026-06-10 07:20:16,AGT0000068,CMP0000117,OUTBOUND,VND0000015,FAILED,292,UTC,2026-06-10 07:20:16,Asia/Kolkata,True
CALL0009206,ACC0007138,BRW0009128,2026-07-10 11:09:52,AGT0000307,CMP0000084,OUTBOUND,VND0000001,ANSWERED,160,Asia/Dubai,2026-07-10 11:09:52,Asia/Kolkata,True
CALL0009207,ACC0021078,BRW0000072,2026-07-04 08:54:20,AGT0000443,CMP0000081,OUTBOUND,VND0000012,NO_ANSWER,311,Asia/Dubai,2026-07-04 08:54:20,UTC,True
CALL0009210,ACC0019916,BRW0006768,2026-07-27 17:11:53,AGT0000558,CMP0000088,OUTBOUND,VND0000008,NO_ANSWER,738,Asia/Kolkata,2026-07-27 17:11:53,Asia/Dubai,True
CALL0009211,ACC0028916,BRW0001884,2026-02-27 16:03:09,AGT0000750,CMP0000091,OUTBOUND,VND0000009,NO_ANSWER,73,Asia/Kolkata,2026-02-27 16:03:09,Asia/Dubai,True
CALL0009213,ACC0021893,BRW0001709,2026-05-27 04:16:30,AGT0000778,CMP0000083,OUTBOUND,VND0000004,ANSWERED,386,UTC,2026-05-27 04:16:30,Asia/Dubai,True
CALL0009214,ACC0015691,BRW0005822,2026-01-08 16:54:04,AGT0000787,CMP0000012,OUTBOUND,VND0000009,BUSY,415,Asia/Dubai,2026-01-08 16:54:04,Asia/Kolkata,True
CALL0009215,ACC0027392,BRW0001960,2026-01-04 05:48:39,AGT0000092,CMP0000061,OUTBOUND,VND0000005,NO_ANSWER,396,Asia/Dubai,2026-01-04 05:48:39,Asia/Kolkata,True
CALL0009218,ACC0010496,BRW0010108,2026-07-19 18:01:25,AGT0000048,CMP0000016,OUTBOUND,VND0000009,NO_ANSWER,509,UTC,2026-07-19 18:01:25,Asia/Kolkata,True
CALL0009219,ACC0003442,BRW0006540,2026-07-31 18:26:09,AGT0000319,CMP0000033,OUTBOUND,VND0000004,VOICEMAIL,645,Asia/Dubai,2026-07-31 18:26:09,Asia/Kolkata,True
CALL0009220,ACC0016784,BRW0011071,2026-04-10 00:44:59,AGT0000858,CMP0000083,OUTBOUND,VND0000009,FAILED,117,Asia/Dubai,2026-04-10 00:44:59,Asia/Kolkata,True
CALL0009221,ACC0006753,BRW0003773,2026-01-18 15:44:31,AGT0000689,CMP0000064,OUTBOUND,VND0000011,FAILED,324,UTC,2026-01-18 15:44:31,Asia/Dubai,True
CALL0009222,ACC0010768,BRW0011526,2026-05-26 16:02:27,AGT0000637,CMP0000029,OUTBOUND,VND0000011,ANSWERED,95,UTC,2026-05-26 16:02:27,Asia/Kolkata,True
CALL0009223,ACC0024422,BRW0004240,2026-01-05 15:22:38,AGT0000390,CMP0000057,OUTBOUND,VND0000007,FAILED,223,UTC,2026-01-05 15:22:38,Asia/Kolkata,True
CALL0009224,ACC0018724,BRW0002037,2026-04-14 06:31:19,AGT0000406,CMP0000059,OUTBOUND,VND0000004,BUSY,8,UTC,2026-04-14 06:31:19,Asia/Dubai,True
CALL0009225,ACC0021393,BRW0008410,2026-04-07 13:49:56,AGT0000621,CMP0000052,OUTBOUND,VND0000006,ANSWERED,176,UTC,2026-04-07 13:49:56,Asia/Kolkata,True
CALL0009227,ACC0028854,BRW0008309,2026-04-27 05:23:55,AGT0000004,CMP0000062,OUTBOUND,VND0000013,FAILED,323,Asia/Dubai,2026-04-27 05:23:55,UTC,True
CALL0009228,ACC0010019,BRW0007792,2026-02-26 14:54:23,AGT0000998,CMP0000017,OUTBOUND,VND0000015,VOICEMAIL,799,UTC,2026-02-26 14:54:23,Asia/Dubai,True
CALL0009231,ACC0024179,BRW0007088,2026-05-16 08:08:50,AGT0000872,CMP0000042,OUTBOUND,VND0000012,VOICEMAIL,620,Asia/Kolkata,2026-05-16 08:08:50,UTC,True
CALL0009232,ACC0009759,BRW0008784,2026-07-22 12:00:40,AGT0000786,CMP0000040,OUTBOUND,VND0000009,VOICEMAIL,497,Asia/Kolkata,2026-07-22 12:00:40,Asia/Dubai,True
CALL0009233,ACC0005792,BRW0002978,2026-04-23 16:17:45,AGT0000417,CMP0000034,OUTBOUND,VND0000013,VOICEMAIL,658,Asia/Kolkata,2026-04-23 16:17:45,Asia/Dubai,True
CALL0009234,ACC0018705,BRW0010725,2026-06-30 20:02:57,AGT0000330,CMP0000004,OUTBOUND,VND0000003,VOICEMAIL,232,Asia/Kolkata,2026-06-30 20:02:57,UTC,True
CALL0009236,ACC0007736,BRW0009566,2026-07-10 00:58:58,AGT0000516,CMP0000041,OUTBOUND,VND0000015,BUSY,301,Asia/Dubai,2026-07-10 00:58:58,UTC,True
CALL0009238,ACC0016132,BRW0005548,2026-04-17 02:40:19,AGT0000267,CMP0000063,OUTBOUND,VND0000010,ANSWERED,94,Asia/Kolkata,2026-04-17 02:40:19,UTC,True
CALL0009243,ACC0027532,BRW0003373,2026-05-05 12:27:58,AGT0000522,CMP0000108,OUTBOUND,VND0000011,VOICEMAIL,142,Asia/Kolkata,2026-05-05 12:27:58,Asia/Dubai,True
CALL0009244,ACC0017917,BRW0004555,2026-03-09 20:47:11,AGT0000235,CMP0000035,OUTBOUND,VND0000009,VOICEMAIL,402,UTC,2026-03-09 20:47:11,Asia/Kolkata,True
CALL0009245,ACC0018160,BRW0002890,2026-03-06 14:33:23,AGT0000601,CMP0000079,OUTBOUND,VND0000004,FAILED,780,Asia/Kolkata,2026-03-06 14:33:23,Asia/Dubai,True
CALL0009246,ACC0021980,BRW0008700,2026-02-21 14:53:53,AGT0000647,CMP0000048,INBOUND,VND0000001,VOICEMAIL,104,UTC,2026-02-21 14:53:53,Asia/Dubai,True
CALL0009247,ACC0026960,BRW0000895,2026-07-06 03:51:40,AGT0000082,CMP0000016,OUTBOUND,VND0000009,VOICEMAIL,281,UTC,2026-07-06 03:51:40,Asia/Dubai,True
CALL0009248,ACC0012081,BRW0000803,2026-06-02 18:30:46,AGT0000366,CMP0000013,OUTBOUND,VND0000004,NO_ANSWER,94,Asia/Dubai,2026-06-02 18:30:46,Asia/Kolkata,True
CALL0009249,ACC0028186,BRW0007473,2026-01-29 06:14:30,AGT0000748,CMP0000068,OUTBOUND,VND0000006,FAILED,525,UTC,2026-01-29 06:14:30,Asia/Dubai,True
CALL0009251,ACC0022402,BRW0008376,2026-04-06 18:42:50,AGT0000303,CMP0000084,OUTBOUND,VND0000013,BUSY,847,UTC,2026-04-06 18:42:50,Asia/Kolkata,True
CALL0009252,ACC0007975,BRW0007545,2026-01-18 18:59:37,AGT0000089,CMP0000118,OUTBOUND,VND0000007,BUSY,533,Asia/Dubai,2026-01-18 18:59:37,UTC,True
CALL0009254,ACC0021876,BRW0006100,2026-05-04 08:39:32,AGT0000331,CMP0000001,OUTBOUND,VND0000008,FAILED,102,UTC,2026-05-04 08:39:32,Asia/Dubai,True
CALL0009255,ACC0019796,BRW0009621,2026-07-21 05:14:09,AGT0000508,CMP0000003,OUTBOUND,VND0000012,BUSY,38,Asia/Kolkata,2026-07-21 05:14:09,Asia/Dubai,True
CALL0009256,ACC0026273,BRW0011621,2026-05-23 07:56:12,AGT0000806,CMP0000087,OUTBOUND,VND0000012,NO_ANSWER,898,UTC,2026-05-23 07:56:12,Asia/Kolkata,True
CALL0009257,ACC0008714,BRW0006790,2026-04-16 19:17:10,AGT0000876,CMP0000049,OUTBOUND,VND0000005,BUSY,885,Asia/Kolkata,2026-04-16 19:17:10,Asia/Dubai,True
CALL0009259,ACC0001733,BRW0009131,2026-02-08 01:07:30,AGT0000120,CMP0000012,OUTBOUND,VND0000011,NO_ANSWER,717,Asia/Kolkata,2026-02-08 01:07:30,UTC,True
CALL0009260,ACC0016461,BRW0007968,2026-06-30 07:47:32,AGT0000373,CMP0000028,OUTBOUND,VND0000008,VOICEMAIL,774,UTC,2026-06-30 07:47:32,Asia/Dubai,True
CALL0009261,ACC0001785,BRW0007574,2026-05-05 10:08:25,AGT0000750,CMP0000114,OUTBOUND,VND0000001,ANSWERED,748,UTC,2026-05-05 10:08:25,Asia/Dubai,True
CALL0009263,ACC0024761,BRW0006482,2026-03-18 16:42:29,AGT0000044,CMP0000053,INBOUND,VND0000007,ANSWERED,422,UTC,2026-03-18 16:42:29,Asia/Kolkata,True
CALL0009266,ACC0021800,BRW0011666,2026-03-17 06:56:12,AGT0000866,CMP0000007,OUTBOUND,VND0000009,FAILED,475,Asia/Dubai,2026-03-17 06:56:12,UTC,True
CALL0009267,ACC0003155,BRW0004185,2026-06-27 16:55:22,AGT0000399,CMP0000063,OUTBOUND,VND0000007,NO_ANSWER,102,UTC,2026-06-27 16:55:22,Asia/Kolkata,True
CALL0009269,ACC0009271,BRW0002172,2026-02-12 00:00:17,AGT0000088,CMP0000098,OUTBOUND,VND0000001,BUSY,427,Asia/Dubai,2026-02-12 00:00:17,Asia/Kolkata,True
CALL0009270,ACC0000460,BRW0003911,2026-03-21 22:31:01,AGT0000099,CMP0000105,OUTBOUND,VND0000013,FAILED,838,UTC,2026-03-21 22:31:01,Asia/Kolkata,True
CALL0009271,ACC0022726,BRW0003989,2026-02-07 15:25:18,AGT0000898,CMP0000119,OUTBOUND,VND0000012,NO_ANSWER,890,UTC,2026-02-07 15:25:18,Asia/Dubai,True
CALL0009273,ACC0021484,BRW0003894,2026-04-20 19:30:30,AGT0000336,CMP0000116,OUTBOUND,VND0000009,FAILED,485,Asia/Kolkata,2026-04-20 19:30:30,UTC,True
CALL0009274,ACC0005972,BRW0001656,2026-04-16 12:08:28,AGT0000839,CMP0000047,OUTBOUND,VND0000007,BUSY,246,Asia/Kolkata,2026-04-16 12:08:28,UTC,True
CALL0009277,ACC0028709,BRW0009696,2026-02-27 21:12:03,AGT0000199,CMP0000104,OUTBOUND,VND0000013,BUSY,368,Asia/Kolkata,2026-02-27 21:12:03,Asia/Dubai,True
CALL0009278,ACC0023833,BRW0005006,2026-01-02 15:04:07,AGT0000736,CMP0000038,OUTBOUND,VND0000012,BUSY,288,UTC,2026-01-02 15:04:07,Asia/Dubai,True
CALL0009279,ACC0010111,BRW0010757,2026-06-02 22:03:12,AGT0000161,CMP0000014,OUTBOUND,VND0000012,NO_ANSWER,796,Asia/Kolkata,2026-06-02 22:03:12,UTC,True
CALL0009282,ACC0009614,BRW0006587,2026-03-13 06:49:32,,CMP0000057,INBOUND,VND0000015,FAILED,51,Asia/Kolkata,2026-03-13 06:49:32,Asia/Dubai,True
CALL0009283,ACC0021133,BRW0000606,2026-06-01 23:52:34,AGT0000172,CMP0000087,OUTBOUND,VND0000003,NO_ANSWER,347,Asia/Kolkata,2026-06-01 23:52:34,UTC,True
CALL0009284,ACC0008853,BRW0010784,2026-03-12 09:49:54,AGT0000430,CMP0000098,OUTBOUND,VND0000012,ANSWERED,108,Asia/Dubai,2026-03-12 09:49:54,UTC,True
CALL0009285,ACC0020289,BRW0010766,2026-07-15 22:01:19,AGT0000726,CMP0000021,OUTBOUND,VND0000010,VOICEMAIL,466,Asia/Dubai,2026-07-15 22:01:19,UTC,True
CALL0009287,ACC0023179,BRW0003073,2026-04-25 14:14:48,AGT0000763,CMP0000117,OUTBOUND,VND0000003,VOICEMAIL,24,UTC,2026-04-25 14:14:48,Asia/Dubai,True
CALL0009288,ACC0021773,BRW0008869,2026-01-15 12:24:37,AGT0000315,CMP0000042,OUTBOUND,VND0000006,BUSY,458,Asia/Kolkata,2026-01-15 12:24:37,Asia/Dubai,True
CALL0009289,ACC0005827,BRW0006141,2026-05-22 17:26:53,AGT0000277,CMP0000035,OUTBOUND,VND0000001,ANSWERED,86,UTC,2026-05-22 17:26:53,Asia/Dubai,True
CALL0009291,ACC0028674,BRW0002600,2026-03-05 16:59:01,AGT0000607,CMP0000004,OUTBOUND,VND0000013,ANSWERED,676,UTC,2026-03-05 16:59:01,Asia/Dubai,True
CALL0009292,ACC0016810,BRW0006779,2026-06-15 04:21:24,AGT0000199,CMP0000031,OUTBOUND,VND0000011,VOICEMAIL,30,Asia/Kolkata,2026-06-15 04:21:24,Asia/Dubai,True
CALL0009293,ACC0025127,BRW0004434,2026-08-06 17:40:01,AGT0000192,CMP0000034,OUTBOUND,VND0000008,BUSY,722,Asia/Kolkata,2026-08-06 17:40:01,Asia/Dubai,True
CALL0009295,ACC0017238,BRW0007868,2026-01-16 03:26:50,AGT0000173,CMP0000060,OUTBOUND,VND0000003,FAILED,217,Asia/Dubai,2026-01-16 03:26:50,UTC,True
CALL0009298,ACC0004238,BRW0007997,2026-03-24 14:58:36,AGT0000044,CMP0000063,OUTBOUND,VND0000010,BUSY,357,Asia/Dubai,2026-03-24 14:58:36,Asia/Kolkata,True
CALL0009299,ACC0029154,BRW0005550,2026-07-30 06:55:01,AGT0000046,CMP0000021,OUTBOUND,VND0000002,NO_ANSWER,289,Asia/Dubai,2026-07-30 06:55:01,Asia/Kolkata,True
CALL0009302,ACC0020073,BRW0010503,2026-03-28 17:04:04,AGT0000211,CMP0000084,OUTBOUND,VND0000002,VOICEMAIL,742,UTC,2026-03-28 17:04:04,Asia/Kolkata,True
CALL0009304,ACC0019062,BRW0005621,2026-03-18 11:55:05,AGT0000863,CMP0000082,OUTBOUND,VND0000010,BUSY,299,UTC,2026-03-18 11:55:05,Asia/Kolkata,True
CALL0009305,ACC0015114,BRW0009146,2026-06-29 16:30:04,AGT0000059,CMP0000064,OUTBOUND,VND0000004,NO_ANSWER,868,UTC,2026-06-29 16:30:04,Asia/Kolkata,True
CALL0009306,ACC0005649,BRW0004740,2026-06-04 10:56:59,AGT0000784,CMP0000110,OUTBOUND,VND0000012,FAILED,310,Asia/Kolkata,2026-06-04 10:56:59,Asia/Dubai,True
CALL0009307,ACC0016218,BRW0010489,2026-02-23 23:21:40,AGT0000312,CMP0000112,OUTBOUND,VND0000013,NO_ANSWER,885,UTC,2026-02-23 23:21:40,Asia/Dubai,True
CALL0009309,ACC0004096,BRW0005513,2026-02-25 18:51:45,AGT0000799,CMP0000042,OUTBOUND,VND0000010,NO_ANSWER,860,Asia/Kolkata,2026-02-25 18:51:45,Asia/Dubai,True
CALL0009310,ACC0014793,BRW0002575,2026-06-30 14:52:42,AGT0000770,CMP0000029,OUTBOUND,VND0000010,BUSY,775,Asia/Kolkata,2026-06-30 14:52:42,UTC,True
CALL0009311,ACC0017477,BRW0007216,2026-03-13 17:01:11,AGT0000983,CMP0000110,OUTBOUND,VND0000002,BUSY,575,Asia/Kolkata,2026-03-13 17:01:11,UTC,True
CALL0009312,ACC0009060,BRW0004305,2026-04-13 19:39:18,AGT0000837,CMP0000061,OUTBOUND,VND0000010,NO_ANSWER,401,UTC,2026-04-13 19:39:18,Asia/Kolkata,True
CALL0009313,ACC0025344,BRW0004422,2026-06-05 15:32:40,AGT0000080,CMP0000034,OUTBOUND,VND0000015,BUSY,7,UTC,2026-06-05 15:32:40,Asia/Dubai,True
CALL0009314,ACC0000320,BRW0003383,2026-01-08 07:15:49,AGT0000773,CMP0000031,OUTBOUND,VND0000004,BUSY,698,UTC,2026-01-08 07:15:49,Asia/Kolkata,True
CALL0009316,ACC0018636,BRW0005328,2026-04-21 02:50:18,AGT0000015,CMP0000072,OUTBOUND,VND0000013,BUSY,104,Asia/Kolkata,2026-04-21 02:50:18,Asia/Dubai,True
CALL0009317,ACC0006941,BRW0005501,2026-02-10 07:10:51,AGT0000069,CMP0000080,OUTBOUND,VND0000004,VOICEMAIL,756,Asia/Dubai,2026-02-10 07:10:51,Asia/Kolkata,True
CALL0009319,ACC0024823,BRW0002975,2026-05-22 09:37:02,AGT0000701,CMP0000036,OUTBOUND,VND0000007,BUSY,662,UTC,2026-05-22 09:37:02,Asia/Dubai,True
CALL0009321,ACC0003163,BRW0010845,2026-07-28 22:52:29,AGT0000489,CMP0000074,OUTBOUND,VND0000013,VOICEMAIL,584,Asia/Kolkata,2026-07-28 22:52:29,UTC,True
CALL0009322,ACC0018166,BRW0008500,2026-02-15 22:19:56,,CMP0000046,OUTBOUND,VND0000015,NO_ANSWER,895,UTC,2026-02-15 22:19:56,Asia/Kolkata,True
CALL0009323,ACC0013538,BRW0004148,2026-04-15 16:08:42,AGT0000861,CMP0000114,INBOUND,VND0000005,ANSWERED,99,UTC,2026-04-15 16:08:42,Asia/Kolkata,True
CALL0009324,ACC0004063,BRW0000122,2026-03-08 04:55:17,AGT0000971,CMP0000069,OUTBOUND,VND0000010,NO_ANSWER,500,UTC,2026-03-08 04:55:17,Asia/Kolkata,True
CALL0009325,ACC0020517,BRW0011774,2026-04-19 18:21:31,AGT0000534,CMP0000020,OUTBOUND,VND0000002,FAILED,780,UTC,2026-04-19 18:21:31,Asia/Kolkata,True
CALL0009326,ACC0020782,BRW0005427,2026-06-15 18:53:25,AGT0000465,CMP0000111,INBOUND,VND0000002,ANSWERED,208,Asia/Kolkata,2026-06-15 18:53:25,Asia/Dubai,True
CALL0009327,ACC0003843,BRW0007015,2026-01-08 13:41:05,AGT0000315,CMP0000070,OUTBOUND,VND0000011,BUSY,318,UTC,2026-01-08 13:41:05,Asia/Kolkata,True
CALL0009331,ACC0009125,BRW0004125,2026-02-13 23:00:18,AGT0000108,CMP0000103,INBOUND,VND0000006,BUSY,104,UTC,2026-02-13 23:00:18,Asia/Kolkata,True
CALL0009333,ACC0011453,BRW0002338,2026-03-26 20:38:00,AGT0000417,CMP0000081,OUTBOUND,VND0000012,NO_ANSWER,252,UTC,2026-03-26 20:38:00,Asia/Kolkata,True
CALL0009334,ACC0017664,BRW0011617,2026-05-10 00:12:06,AGT0000998,CMP0000054,OUTBOUND,VND0000007,FAILED,888,Asia/Kolkata,2026-05-10 00:12:06,UTC,True
CALL0009335,ACC0007444,BRW0005910,2026-01-30 09:24:44,AGT0000259,CMP0000061,OUTBOUND,VND0000005,ANSWERED,792,UTC,2026-01-30 09:24:44,Asia/Dubai,True
CALL0009336,ACC0029436,BRW0003114,2026-04-02 14:35:59,AGT0000700,CMP0000084,OUTBOUND,VND0000010,ANSWERED,701,Asia/Kolkata,2026-04-02 14:35:59,UTC,True
CALL0009337,ACC0008226,BRW0009319,2026-07-23 18:41:00,AGT0000887,CMP0000037,OUTBOUND,VND0000002,VOICEMAIL,273,Asia/Kolkata,2026-07-23 18:41:00,UTC,True
CALL0009339,ACC0028418,BRW0003450,2026-02-27 05:53:58,AGT0000564,CMP0000101,OUTBOUND,VND0000012,NO_ANSWER,443,Asia/Kolkata,2026-02-27 05:53:58,UTC,True
CALL0009341,ACC0015569,BRW0007438,2026-07-23 15:38:47,AGT0000442,CMP0000075,OUTBOUND,VND0000015,BUSY,629,Asia/Dubai,2026-07-23 15:38:47,Asia/Kolkata,True
CALL0009342,ACC0022532,BRW0000022,2026-07-25 13:04:59,AGT0000805,CMP0000110,OUTBOUND,VND0000010,VOICEMAIL,271,Asia/Kolkata,2026-07-25 13:04:59,UTC,True
CALL0009344,ACC0015674,BRW0002975,2026-02-22 18:11:52,AGT0000522,CMP0000030,OUTBOUND,VND0000015,BUSY,658,Asia/Dubai,2026-02-22 18:11:52,Asia/Kolkata,True
CALL0009345,ACC0005858,BRW0003488,2026-05-03 11:47:50,AGT0000822,CMP0000106,OUTBOUND,VND0000001,NO_ANSWER,388,Asia/Dubai,2026-05-03 11:47:50,Asia/Kolkata,True
CALL0009346,ACC0014712,BRW0011506,2026-06-30 16:23:10,AGT0000946,CMP0000027,OUTBOUND,VND0000007,ANSWERED,727,UTC,2026-06-30 16:23:10,Asia/Dubai,True
CALL0009347,ACC0017765,BRW0011072,2026-08-02 05:28:52,AGT0000767,CMP0000098,OUTBOUND,VND0000009,VOICEMAIL,328,UTC,2026-08-02 05:28:52,Asia/Kolkata,True
CALL0009350,ACC0029224,BRW0002507,2026-03-27 02:11:28,AGT0000311,CMP0000045,OUTBOUND,VND0000015,VOICEMAIL,37,Asia/Kolkata,2026-03-27 02:11:28,Asia/Dubai,True
CALL0009352,ACC0006900,BRW0006766,2026-05-28 09:40:33,AGT0000914,CMP0000106,OUTBOUND,VND0000015,VOICEMAIL,470,Asia/Kolkata,2026-05-28 09:40:33,Asia/Dubai,True
CALL0009356,ACC0022908,BRW0005990,2026-04-23 01:27:46,AGT0000270,CMP0000067,OUTBOUND,VND0000012,VOICEMAIL,625,Asia/Dubai,2026-04-23 01:27:46,Asia/Kolkata,True
