call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone,_source_row_number,event_at_standardized,event_date,event_month,timestamp_parse_failed,account_borrower_id,borrower_account_mismatch_flag,account_timezone,account_timezone_comparison_flag,unknown_agent_flag,unknown_campaign_flag
CALL0011061,ACC0007685,BRW0011564,2026-05-15 18:12:12,AGT0000026,CMP0000108,OUTBOUND,VND0000004,NO_ANSWER,264,UTC,11061,2026-05-15 18:12:12,2026-05-15,2026-05,False,BRW0008615,True,Asia/Dubai,True,False,False
CALL0011062,ACC0011053,BRW0003270,2026-05-10 23:54:43,AGT0000879,CMP0000116,OUTBOUND,VND0000006,VOICEMAIL,702,Asia/Dubai,11062,2026-05-10 23:54:43,2026-05-10,2026-05,False,BRW0004467,True,UTC,True,False,False
CALL0011063,ACC0022214,BRW0009110,2026-08-04 05:20:41,AGT0000979,CMP0000016,OUTBOUND,VND0000005,ANSWERED,177,UTC,11063,2026-08-04 05:20:41,2026-08-04,2026-08,False,BRW0004094,True,UTC,False,False,False
CALL0011064,ACC0018187,BRW0002785,2026-02-01 18:51:18,AGT0000049,CMP0000102,OUTBOUND,VND0000001,BUSY,788,Asia/Dubai,11064,2026-02-01 18:51:18,2026-02-01,2026-02,False,BRW0003983,True,Asia/Dubai,False,False,False
CALL0011065,ACC0021592,BRW0010644,2026-05-27 19:42:32,AGT0000251,CMP0000105,INBOUND,VND0000013,BUSY,584,Asia/Dubai,11065,2026-05-27 19:42:32,2026-05-27,2026-05,False,BRW0002620,True,Asia/Dubai,False,False,False
CALL0011066,ACC0012424,BRW0001608,2026-05-06 16:42:16,AGT0000174,CMP0000040,OUTBOUND,VND0000001,NO_ANSWER,771,UTC,11066,2026-05-06 16:42:16,2026-05-06,2026-05,False,BRW0007872,True,UTC,False,False,False
CALL0011067,ACC0003426,BRW0008072,2026-05-15 19:59:00,AGT0000627,CMP0000031,OUTBOUND,VND0000006,FAILED,185,Asia/Dubai,11067,2026-05-15 19:59:00,2026-05-15,2026-05,False,BRW0011970,True,Asia/Kolkata,True,False,False
CALL0011068,ACC0022017,BRW0002500,2026-04-10 19:20:23,AGT0000361,CMP0000079,OUTBOUND,VND0000010,FAILED,211,UTC,11068,2026-04-10 19:20:23,2026-04-10,2026-04,False,BRW0008023,True,Asia/Kolkata,True,False,False
CALL0011069,ACC0011076,BRW0003743,2026-05-20 19:17:55,AGT0000457,CMP0000077,OUTBOUND,VND0000006,BUSY,847,UTC,11069,2026-05-20 19:17:55,2026-05-20,2026-05,False,BRW0002751,True,Asia/Kolkata,True,False,False
CALL0011070,ACC0029601,BRW0004679,2026-07-25 20:45:11,AGT0000540,CMP0000030,OUTBOUND,VND0000009,ANSWERED,444,Asia/Kolkata,11070,2026-07-25 20:45:11,2026-07-25,2026-07,False,BRW0000381,True,Asia/Dubai,True,False,False
CALL0011071,ACC0005308,BRW0008322,2026-01-20 10:52:53,AGT0000010,CMP0000118,INBOUND,VND0000011,NO_ANSWER,466,UTC,11071,2026-01-20 10:52:53,2026-01-20,2026-01,False,BRW0009884,True,Asia/Kolkata,True,False,False
CALL0011072,ACC0013871,BRW0006051,2026-03-31 02:49:17,AGT0000567,CMP0000072,OUTBOUND,VND0000015,FAILED,626,UTC,11072,2026-03-31 02:49:17,2026-03-31,2026-03,False,BRW0006065,True,Asia/Dubai,True,False,False
CALL0011073,ACC0013301,BRW0006380,2026-02-20 21:08:57,AGT0000444,CMP0000049,OUTBOUND,VND0000006,BUSY,90,Asia/Kolkata,11073,2026-02-20 21:08:57,2026-02-20,2026-02,False,BRW0007820,True,UTC,True,False,False
CALL0011074,ACC0026136,BRW0001354,2026-05-20 01:50:10,AGT0000139,CMP0000057,OUTBOUND,VND0000005,NO_ANSWER,326,Asia/Dubai,11074,2026-05-20 01:50:10,2026-05-20,2026-05,False,,False,Asia/Kolkata,True,False,False
CALL0011075,ACC0025313,BRW0007564,2026-02-05 19:15:47,AGT0000348,CMP0000029,OUTBOUND,VND0000007,NO_ANSWER,195,UTC,11075,2026-02-05 19:15:47,2026-02-05,2026-02,False,BRW0002311,True,Asia/Kolkata,True,False,False
CALL0011076,ACC0018094,BRW0006210,2026-01-17 21:35:05,AGT0000140,CMP0000007,OUTBOUND,VND0000010,ANSWERED,169,Asia/Kolkata,11076,2026-01-17 21:35:05,2026-01-17,2026-01,False,BRW0010015,True,UTC,True,False,False
CALL0011077,ACC0019135,BRW0005226,2026-02-10 00:38:04,AGT0000557,CMP0000046,OUTBOUND,VND0000013,NO_ANSWER,290,Asia/Kolkata,11077,2026-02-10 00:38:04,2026-02-10,2026-02,False,BRW0002703,True,Asia/Dubai,True,False,False
CALL0011078,ACC0008420,BRW0009515,2026-02-07 15:14:34,AGT0000977,CMP0000024,OUTBOUND,VND0000003,VOICEMAIL,623,UTC,11078,2026-02-07 15:14:34,2026-02-07,2026-02,False,BRW0000274,True,Asia/Kolkata,True,False,False
CALL0011079,ACC0027108,BRW0007604,2026-03-04 11:01:35,AGT0000299,CMP0000023,OUTBOUND,VND0000005,VOICEMAIL,710,Asia/Kolkata,11079,2026-03-04 11:01:35,2026-03-04,2026-03,False,BRW0006541,True,Asia/Dubai,True,False,False
CALL0011080,ACC0005483,BRW0005778,2026-03-29 16:39:37,AGT0000973,CMP0000042,OUTBOUND,VND0000002,NO_ANSWER,202,UTC,11080,2026-03-29 16:39:37,2026-03-29,2026-03,False,BRW0000246,True,UTC,False,False,False
CALL0011081,ACC0005145,BRW0003568,2026-06-27 22:43:45,AGT0000702,CMP0000094,OUTBOUND,VND0000015,VOICEMAIL,328,Asia/Kolkata,11081,2026-06-27 22:43:45,2026-06-27,2026-06,False,BRW0004819,True,UTC,True,False,False
CALL0011082,ACC0021591,BRW0003302,2026-01-03 22:25:45,AGT0000173,CMP0000003,OUTBOUND,VND0000013,NO_ANSWER,382,Asia/Kolkata,11082,2026-01-03 22:25:45,2026-01-03,2026-01,False,BRW0011226,True,UTC,True,False,False
CALL0011083,ACC0021600,BRW0000334,2026-02-03 07:34:39,AGT0000160,CMP0000059,OUTBOUND,VND0000014,FAILED,346,UTC,11083,2026-02-03 07:34:39,2026-02-03,2026-02,False,BRW0007503,True,Asia/Dubai,True,False,False
CALL0011084,ACC0013332,BRW0008092,2026-01-12 19:18:39,AGT0000856,CMP0000086,OUTBOUND,VND0000012,NO_ANSWER,717,Asia/Dubai,11084,2026-01-12 19:18:39,2026-01-12,2026-01,False,BRW0006591,True,Asia/Kolkata,True,False,False
CALL0011085,ACC0005880,BRW0005869,2026-01-18 17:32:28,AGT0000639,CMP0000064,OUTBOUND,VND0000015,VOICEMAIL,374,UTC,11085,2026-01-18 17:32:28,2026-01-18,2026-01,False,BRW0000189,True,Asia/Kolkata,True,False,False
CALL0011086,ACC0006552,BRW0002689,2026-05-04 09:02:35,AGT0000904,CMP0000027,OUTBOUND,VND0000011,VOICEMAIL,453,UTC,11086,2026-05-04 09:02:35,2026-05-04,2026-05,False,BRW0004987,True,UTC,False,False,False
CALL0011087,ACC0028393,BRW0001597,2026-03-31 22:16:08,AGT0000505,CMP0000112,OUTBOUND,VND0000012,BUSY,19,UTC,11087,2026-03-31 22:16:08,2026-03-31,2026-03,False,BRW0005896,True,Asia/Kolkata,True,False,False
CALL0011088,ACC0004844,BRW0000068,2026-06-23 08:00:19,AGT0000163,CMP0000015,OUTBOUND,VND0000001,BUSY,80,Asia/Kolkata,11088,2026-06-23 08:00:19,2026-06-23,2026-06,False,BRW0007552,True,UTC,True,False,False
CALL0011089,ACC0000210,BRW0006916,2026-07-19 02:43:03,AGT0000858,CMP0000119,OUTBOUND,VND0000011,ANSWERED,296,Asia/Kolkata,11089,2026-07-19 02:43:03,2026-07-19,2026-07,False,BRW0007572,True,Asia/Kolkata,False,False,False
CALL0011090,ACC0016897,BRW0010105,2026-06-18 10:58:30,AGT0000636,CMP0000060,OUTBOUND,VND0000007,VOICEMAIL,897,UTC,11090,2026-06-18 10:58:30,2026-06-18,2026-06,False,BRW0002935,True,Asia/Kolkata,True,False,False
CALL0011091,ACC0007599,BRW0008865,2026-06-14 02:45:47,AGT0000991,CMP0000073,OUTBOUND,VND0000009,VOICEMAIL,647,UTC,11091,2026-06-14 02:45:47,2026-06-14,2026-06,False,BRW0000116,True,Asia/Kolkata,True,False,False
CALL0011092,ACC0000083,BRW0000767,2026-06-30 08:31:45,AGT0000760,CMP0000067,OUTBOUND,VND0000009,FAILED,845,UTC,11092,2026-06-30 08:31:45,2026-06-30,2026-06,False,BRW0001404,True,Asia/Dubai,True,False,False
CALL0011093,ACC0015371,BRW0000016,2026-06-05 04:53:50,AGT0000717,CMP0000055,OUTBOUND,VND0000009,VOICEMAIL,160,Asia/Dubai,11093,2026-06-05 04:53:50,2026-06-05,2026-06,False,BRW0005781,True,Asia/Kolkata,True,False,False
CALL0011094,ACC0008506,BRW0010014,2026-01-23 17:12:02,AGT0000520,CMP0000019,OUTBOUND,VND0000004,VOICEMAIL,544,UTC,11094,2026-01-23 17:12:02,2026-01-23,2026-01,False,BRW0001627,True,Asia/Dubai,True,False,False
CALL0011095,ACC0025988,BRW0000285,2026-01-26 05:51:26,AGT0000963,CMP0000118,OUTBOUND,VND0000006,NO_ANSWER,345,Asia/Dubai,11095,2026-01-26 05:51:26,2026-01-26,2026-01,False,BRW0002570,True,Asia/Dubai,False,False,False
CALL0011096,ACC0000511,BRW0010830,2026-02-18 04:34:39,AGT0000367,CMP0000031,OUTBOUND,VND0000003,NO_ANSWER,554,Asia/Dubai,11096,2026-02-18 04:34:39,2026-02-18,2026-02,False,BRW0000823,True,UTC,True,False,False
CALL0011097,ACC0002165,BRW0002526,2026-01-07 20:56:39,AGT0000824,CMP0000055,INBOUND,VND0000008,FAILED,870,Asia/Dubai,11097,2026-01-07 20:56:39,2026-01-07,2026-01,False,BRW0001875,True,Asia/Kolkata,True,False,False
CALL0011098,ACC0029026,BRW0009321,2026-02-10 18:19:32,AGT0000261,CMP0000095,OUTBOUND,VND0000015,VOICEMAIL,647,Asia/Kolkata,11098,2026-02-10 18:19:32,2026-02-10,2026-02,False,BRW0006659,True,Asia/Kolkata,False,False,False
CALL0011099,ACC0006925,BRW0003953,2026-03-12 12:19:44,AGT0000800,CMP0000054,OUTBOUND,VND0000007,BUSY,279,Asia/Kolkata,11099,2026-03-12 12:19:44,2026-03-12,2026-03,False,BRW0001846,True,Asia/Dubai,True,False,False
CALL0011100,ACC0017692,BRW0004556,2026-03-04 21:32:32,AGT0000318,CMP0000034,OUTBOUND,VND0000008,ANSWERED,153,Asia/Kolkata,11100,2026-03-04 21:32:32,2026-03-04,2026-03,False,BRW0009633,True,Asia/Dubai,True,False,False
CALL0011101,ACC0011082,BRW0007286,2026-07-15 11:15:13,AGT0000978,CMP0000003,OUTBOUND,VND0000005,NO_ANSWER,827,Asia/Kolkata,11101,2026-07-15 11:15:13,2026-07-15,2026-07,False,BRW0004836,True,Asia/Kolkata,False,False,False
CALL0011102,ACC0005599,BRW0003238,2026-01-19 04:30:08,AGT0000772,CMP0000026,OUTBOUND,VND0000003,VOICEMAIL,152,Asia/Kolkata,11102,2026-01-19 04:30:08,2026-01-19,2026-01,False,BRW0009325,True,Asia/Kolkata,False,False,False
CALL0011103,ACC0015926,BRW0009059,2026-01-11 22:42:49,AGT0000736,CMP0000095,OUTBOUND,VND0000012,ANSWERED,321,Asia/Kolkata,11103,2026-01-11 22:42:49,2026-01-11,2026-01,False,BRW0005493,True,Asia/Kolkata,False,False,False
CALL0011104,ACC0028038,BRW0009315,2026-03-11 18:58:23,AGT0000433,CMP0000057,OUTBOUND,VND0000012,VOICEMAIL,607,Asia/Dubai,11104,2026-03-11 18:58:23,2026-03-11,2026-03,False,BRW0007540,True,Asia/Dubai,False,False,False
CALL0011105,ACC0007670,BRW0002059,2026-02-26 14:32:45,AGT0000779,CMP0000099,OUTBOUND,VND0000002,ANSWERED,517,Asia/Dubai,11105,2026-02-26 14:32:45,2026-02-26,2026-02,False,BRW0006966,True,Asia/Kolkata,True,False,False
CALL0011106,ACC0013673,BRW0010303,2026-01-06 10:11:27,AGT0000833,CMP0000053,OUTBOUND,VND0000012,NO_ANSWER,540,UTC,11106,2026-01-06 10:11:27,2026-01-06,2026-01,False,BRW0001972,True,Asia/Kolkata,True,False,False
CALL0011107,ACC0014610,BRW0004670,2026-06-30 11:40:32,AGT0000583,CMP0000070,OUTBOUND,VND0000008,ANSWERED,591,Asia/Dubai,11107,2026-06-30 11:40:32,2026-06-30,2026-06,False,BRW0004670,False,UTC,True,False,False
CALL0011108,ACC0026119,BRW0008360,2026-06-08 12:33:57,AGT0000223,CMP0000088,OUTBOUND,VND0000010,FAILED,256,UTC,11108,2026-06-08 12:33:57,2026-06-08,2026-06,False,BRW0007077,True,UTC,False,False,False
CALL0011109,ACC0007314,BRW0002029,2026-07-25 05:23:01,AGT0000059,CMP0000081,OUTBOUND,VND0000010,VOICEMAIL,117,Asia/Kolkata,11109,2026-07-25 05:23:01,2026-07-25,2026-07,False,BRW0002159,True,Asia/Kolkata,False,False,False
CALL0011110,ACC0014741,BRW0000454,2026-02-04 01:54:59,AGT0000783,CMP0000054,INBOUND,VND0000001,ANSWERED,707,Asia/Dubai,11110,2026-02-04 01:54:59,2026-02-04,2026-02,False,BRW0002277,True,Asia/Kolkata,True,False,False
CALL0011111,ACC0024396,BRW0010741,2026-04-06 01:49:05,AGT0000668,CMP0000020,OUTBOUND,VND0000015,ANSWERED,393,Asia/Kolkata,11111,2026-04-06 01:49:05,2026-04-06,2026-04,False,BRW0006189,True,Asia/Kolkata,False,False,False
CALL0011112,ACC0025543,BRW0011971,2026-07-20 06:29:55,AGT0000950,CMP0000103,INBOUND,VND0000008,BUSY,298,Asia/Dubai,11112,2026-07-20 06:29:55,2026-07-20,2026-07,False,BRW0010321,True,Asia/Dubai,False,False,False
CALL0011113,ACC0008650,BRW0006876,2026-04-25 08:50:56,AGT0000484,CMP0000008,OUTBOUND,VND0000010,NO_ANSWER,861,Asia/Kolkata,11113,2026-04-25 08:50:56,2026-04-25,2026-04,False,BRW0010560,True,Asia/Dubai,True,False,False
CALL0011114,ACC0009686,BRW0000927,2026-07-01 09:16:41,AGT0000656,CMP0000007,INBOUND,VND0000003,FAILED,270,Asia/Kolkata,11114,2026-07-01 09:16:41,2026-07-01,2026-07,False,BRW0009572,True,Asia/Kolkata,False,False,False
CALL0011115,ACC0026372,BRW0008564,2026-03-06 09:02:42,AGT0000936,CMP0000049,OUTBOUND,VND0000001,FAILED,575,Asia/Dubai,11115,2026-03-06 09:02:42,2026-03-06,2026-03,False,BRW0005559,True,UTC,True,False,False
CALL0011116,ACC0023761,BRW0005734,2026-06-28 15:44:15,AGT0000097,CMP0000050,OUTBOUND,VND0000012,ANSWERED,43,Asia/Kolkata,11116,2026-06-28 15:44:15,2026-06-28,2026-06,False,BRW0003642,True,Asia/Kolkata,False,False,False
CALL0011117,ACC0023295,BRW0000130,2026-02-17 05:24:31,AGT0000852,CMP0000034,INBOUND,VND0000003,NO_ANSWER,79,Asia/Kolkata,11117,2026-02-17 05:24:31,2026-02-17,2026-02,False,BRW0001327,True,Asia/Kolkata,False,False,False
CALL0011118,ACC0004619,BRW0001135,2026-05-09 20:59:32,AGT0000775,CMP0000029,OUTBOUND,VND0000003,VOICEMAIL,646,Asia/Dubai,11118,2026-05-09 20:59:32,2026-05-09,2026-05,False,BRW0004287,True,UTC,True,False,False
CALL0011119,ACC0008282,BRW0005511,2026-05-24 10:26:42,AGT0000376,CMP0000026,OUTBOUND,VND0000007,FAILED,458,Asia/Kolkata,11119,2026-05-24 10:26:42,2026-05-24,2026-05,False,BRW0010334,True,Asia/Dubai,True,False,False
CALL0011120,ACC0021670,BRW0002612,2026-04-15 10:23:07,AGT0000597,CMP0000094,OUTBOUND,VND0000004,ANSWERED,797,UTC,11120,2026-04-15 10:23:07,2026-04-15,2026-04,False,BRW0005638,True,UTC,False,False,False
CALL0011121,ACC0024970,BRW0000311,2026-02-08 04:30:03,AGT0000330,CMP0000080,OUTBOUND,VND0000011,NO_ANSWER,276,UTC,11121,2026-02-08 04:30:03,2026-02-08,2026-02,False,BRW0004519,True,Asia/Dubai,True,False,False
CALL0011122,ACC0023922,BRW0011769,2026-07-11 16:37:10,AGT0000347,CMP0000015,OUTBOUND,VND0000008,BUSY,422,Asia/Kolkata,11122,2026-07-11 16:37:10,2026-07-11,2026-07,False,BRW0010305,True,Asia/Kolkata,False,False,False
CALL0011123,ACC0016305,BRW0008073,2026-04-07 09:46:50,AGT0000320,CMP0000015,OUTBOUND,VND0000008,BUSY,59,Asia/Dubai,11123,2026-04-07 09:46:50,2026-04-07,2026-04,False,BRW0005371,True,Asia/Dubai,False,False,False
CALL0011124,ACC0027570,BRW0005809,2026-03-29 17:29:20,AGT0000388,CMP0000110,OUTBOUND,VND0000007,BUSY,786,Asia/Kolkata,11124,2026-03-29 17:29:20,2026-03-29,2026-03,False,BRW0001902,True,Asia/Kolkata,False,False,False
CALL0011125,ACC0022514,BRW0007125,2026-01-17 06:00:30,AGT0000963,CMP0000019,OUTBOUND,VND0000002,VOICEMAIL,849,Asia/Dubai,11125,2026-01-17 06:00:30,2026-01-17,2026-01,False,BRW0000596,True,UTC,True,False,False
CALL0011126,ACC0018998,BRW0007661,2026-02-10 10:58:11,AGT0000162,CMP0000103,INBOUND,VND0000008,NO_ANSWER,454,Asia/Dubai,11126,2026-02-10 10:58:11,2026-02-10,2026-02,False,BRW0003806,True,UTC,True,False,False
CALL0011127,ACC0029724,BRW0007580,2026-07-09 08:05:57,AGT0000394,CMP0000040,INBOUND,VND0000002,FAILED,589,UTC,11127,2026-07-09 08:05:57,2026-07-09,2026-07,False,BRW0000827,True,UTC,False,False,False
CALL0011128,ACC0019144,BRW0004285,2026-08-06 12:38:13,AGT0000551,CMP0000086,OUTBOUND,VND0000004,FAILED,324,UTC,11128,2026-08-06 12:38:13,2026-08-06,2026-08,False,BRW0005006,True,Asia/Dubai,True,False,False
CALL0011129,ACC0027300,BRW0001828,2026-05-30 20:26:26,AGT0000137,CMP0000082,INBOUND,VND0000003,FAILED,79,UTC,11129,2026-05-30 20:26:26,2026-05-30,2026-05,False,BRW0005704,True,Asia/Kolkata,True,False,False
CALL0011130,ACC0026254,BRW0006101,2026-03-04 18:34:12,AGT0000899,CMP0000052,OUTBOUND,VND0000006,VOICEMAIL,787,Asia/Kolkata,11130,2026-03-04 18:34:12,2026-03-04,2026-03,False,BRW0006510,True,UTC,True,False,False
CALL0011131,ACC0006345,BRW0003215,2026-04-06 01:26:02,AGT0000927,CMP0000085,OUTBOUND,VND0000008,FAILED,121,Asia/Kolkata,11131,2026-04-06 01:26:02,2026-04-06,2026-04,False,BRW0006331,True,Asia/Kolkata,False,False,False
CALL0011132,ACC0001871,BRW0007534,2026-02-16 18:51:51,AGT0000036,CMP0000097,OUTBOUND,VND0000005,VOICEMAIL,892,UTC,11132,2026-02-16 18:51:51,2026-02-16,2026-02,False,BRW0004219,True,Asia/Dubai,True,False,False
CALL0011133,ACC0000879,BRW0007240,2026-05-30 22:56:36,AGT0000140,CMP0000062,OUTBOUND,VND0000012,NO_ANSWER,467,UTC,11133,2026-05-30 22:56:36,2026-05-30,2026-05,False,BRW0000219,True,UTC,False,False,False
CALL0011134,ACC0008921,BRW0008844,2026-02-28 18:36:05,AGT0000495,CMP0000011,OUTBOUND,VND0000008,ANSWERED,479,Asia/Dubai,11134,2026-02-28 18:36:05,2026-02-28,2026-02,False,BRW0004935,True,Asia/Kolkata,True,False,False
CALL0011135,ACC0027317,BRW0003674,2026-06-12 12:08:34,AGT0000888,CMP0000091,OUTBOUND,VND0000003,ANSWERED,675,Asia/Kolkata,11135,2026-06-12 12:08:34,2026-06-12,2026-06,False,BRW0001683,True,UTC,True,False,False
CALL0011136,ACC0008711,BRW0006016,2026-05-23 16:58:22,AGT0000822,CMP0000081,OUTBOUND,VND0000014,BUSY,481,Asia/Dubai,11136,2026-05-23 16:58:22,2026-05-23,2026-05,False,BRW0005758,True,Asia/Kolkata,True,False,False
CALL0011137,ACC0022849,BRW0001554,2026-06-07 07:11:14,AGT0000202,CMP0000105,OUTBOUND,VND0000012,FAILED,813,Asia/Dubai,11137,2026-06-07 07:11:14,2026-06-07,2026-06,False,,False,UTC,True,False,False
CALL0011138,ACC0012377,BRW0007844,2026-01-23 04:28:30,AGT0000008,CMP0000022,OUTBOUND,VND0000011,ANSWERED,670,Asia/Dubai,11138,2026-01-23 04:28:30,2026-01-23,2026-01,False,BRW0001344,True,Asia/Dubai,False,False,False
CALL0011139,ACC0020559,BRW0003988,2026-05-03 08:01:33,AGT0000106,CMP0000103,OUTBOUND,VND0000014,ANSWERED,528,Asia/Kolkata,11139,2026-05-03 08:01:33,2026-05-03,2026-05,False,BRW0005648,True,Asia/Dubai,True,False,False
CALL0011140,ACC0001549,BRW0011327,2026-04-30 06:26:03,AGT0000675,CMP0000046,OUTBOUND,VND0000014,BUSY,545,Asia/Dubai,11140,2026-04-30 06:26:03,2026-04-30,2026-04,False,BRW0007223,True,Asia/Kolkata,True,False,False
CALL0011141,ACC0012906,BRW0009858,2026-04-13 16:57:20,AGT0000834,CMP0000025,OUTBOUND,VND0000001,NO_ANSWER,592,Asia/Dubai,11141,2026-04-13 16:57:20,2026-04-13,2026-04,False,BRW0006467,True,Asia/Kolkata,True,False,False
CALL0011142,ACC0010856,BRW0000962,2026-05-19 22:38:27,AGT0000764,CMP0000093,OUTBOUND,VND0000002,ANSWERED,301,Asia/Kolkata,11142,2026-05-19 22:38:27,2026-05-19,2026-05,False,BRW0001682,True,Asia/Kolkata,False,False,False
CALL0011143,ACC0011128,BRW0011462,2026-07-19 22:55:31,AGT0000592,CMP0000098,OUTBOUND,VND0000013,VOICEMAIL,476,UTC,11143,2026-07-19 22:55:31,2026-07-19,2026-07,False,BRW0007594,True,Asia/Kolkata,True,False,False
CALL0011144,ACC0017618,BRW0009482,2026-01-15 20:49:48,AGT0000275,CMP0000096,OUTBOUND,VND0000002,FAILED,53,UTC,11144,2026-01-15 20:49:48,2026-01-15,2026-01,False,BRW0009307,True,Asia/Kolkata,True,False,False
CALL0011145,ACC0027175,BRW0008954,2026-03-19 20:42:04,AGT0000662,CMP0000016,OUTBOUND,VND0000002,VOICEMAIL,190,Asia/Kolkata,11145,2026-03-19 20:42:04,2026-03-19,2026-03,False,BRW0001146,True,Asia/Kolkata,False,False,False
CALL0011146,ACC0012031,BRW0006568,2026-06-22 00:39:41,AGT0000216,CMP0000068,OUTBOUND,VND0000007,FAILED,693,UTC,11146,2026-06-22 00:39:41,2026-06-22,2026-06,False,BRW0003333,True,Asia/Dubai,True,False,False
CALL0011147,ACC0024492,BRW0000859,2026-08-01 21:28:11,AGT0000078,CMP0000005,OUTBOUND,VND0000012,BUSY,874,UTC,11147,2026-08-01 21:28:11,2026-08-01,2026-08,False,BRW0009204,True,Asia/Dubai,True,False,False
CALL0011148,ACC0003757,BRW0005301,2026-05-20 09:06:40,AGT0000406,CMP0000011,OUTBOUND,VND0000002,ANSWERED,533,Asia/Kolkata,11148,2026-05-20 09:06:40,2026-05-20,2026-05,False,BRW0001991,True,UTC,True,False,False
CALL0011149,ACC0028073,BRW0001439,2026-03-23 07:06:18,AGT0000911,CMP0000008,OUTBOUND,VND0000015,FAILED,848,Asia/Kolkata,11149,2026-03-23 07:06:18,2026-03-23,2026-03,False,BRW0006742,True,UTC,True,False,False
CALL0011150,ACC0029713,BRW0004621,2026-01-11 14:24:52,AGT0000956,CMP0000017,OUTBOUND,VND0000006,ANSWERED,17,Asia/Kolkata,11150,2026-01-11 14:24:52,2026-01-11,2026-01,False,BRW0000871,True,Asia/Dubai,True,False,False
CALL0011151,ACC0004363,BRW0001653,2026-05-05 14:44:49,AGT0000068,CMP0000041,OUTBOUND,VND0000010,FAILED,891,Asia/Dubai,11151,2026-05-05 14:44:49,2026-05-05,2026-05,False,BRW0008078,True,UTC,True,False,False
CALL0011152,ACC0023365,BRW0002838,2026-06-13 02:49:19,AGT0000278,CMP0000072,OUTBOUND,VND0000011,ANSWERED,854,UTC,11152,2026-06-13 02:49:19,2026-06-13,2026-06,False,BRW0010098,True,Asia/Dubai,True,False,False
CALL0011153,ACC0009634,BRW0009736,2026-04-19 12:12:46,AGT0000943,CMP0000040,OUTBOUND,VND0000003,BUSY,723,Asia/Kolkata,11153,2026-04-19 12:12:46,2026-04-19,2026-04,False,BRW0011528,True,Asia/Kolkata,False,False,False
CALL0011154,ACC0017217,BRW0009609,2026-06-02 10:58:01,AGT0000889,CMP0000021,OUTBOUND,VND0000005,NO_ANSWER,491,UTC,11154,2026-06-02 10:58:01,2026-06-02,2026-06,False,BRW0008926,True,Asia/Kolkata,True,False,False
CALL0011155,ACC0019670,BRW0010045,2026-06-05 21:41:55,AGT0000651,CMP0000049,OUTBOUND,VND0000007,FAILED,860,Asia/Kolkata,11155,2026-06-05 21:41:55,2026-06-05,2026-06,False,BRW0000625,True,Asia/Dubai,True,False,False
CALL0011156,ACC0029660,BRW0004490,2026-05-24 02:57:24,AGT0000831,CMP0000052,OUTBOUND,VND0000003,NO_ANSWER,221,Asia/Kolkata,11156,2026-05-24 02:57:24,2026-05-24,2026-05,False,BRW0001106,True,UTC,True,False,False
CALL0011157,ACC0014826,BRW0004668,2026-06-29 13:49:44,,CMP0000115,OUTBOUND,VND0000008,VOICEMAIL,756,UTC,11157,2026-06-29 13:49:44,2026-06-29,2026-06,False,BRW0004238,True,UTC,False,False,False
CALL0011158,ACC0009483,BRW0007934,2026-02-20 18:18:43,AGT0000905,CMP0000014,OUTBOUND,VND0000004,ANSWERED,527,Asia/Kolkata,11158,2026-02-20 18:18:43,2026-02-20,2026-02,False,BRW0008373,True,Asia/Kolkata,False,False,False
CALL0011159,ACC0003244,BRW0000953,2026-06-08 12:36:16,AGT0000300,CMP0000004,INBOUND,VND0000003,ANSWERED,646,Asia/Dubai,11159,2026-06-08 12:36:16,2026-06-08,2026-06,False,BRW0004317,True,Asia/Dubai,False,False,False
CALL0011160,ACC0019953,BRW0001754,2026-07-10 02:25:32,AGT0000936,CMP0000046,OUTBOUND,VND0000015,FAILED,333,Asia/Dubai,11160,2026-07-10 02:25:32,2026-07-10,2026-07,False,BRW0008642,True,Asia/Dubai,False,False,False
CALL0011161,ACC0010513,BRW0008488,2026-07-19 15:27:17,AGT0000973,CMP0000120,OUTBOUND,VND0000003,NO_ANSWER,341,Asia/Dubai,11161,2026-07-19 15:27:17,2026-07-19,2026-07,False,BRW0002283,True,UTC,True,False,False
CALL0011162,ACC0015288,BRW0009078,2026-02-12 14:05:35,AGT0000426,CMP0000021,OUTBOUND,VND0000011,NO_ANSWER,594,Asia/Dubai,11162,2026-02-12 14:05:35,2026-02-12,2026-02,False,BRW0007776,True,UTC,True,False,False
CALL0011163,ACC0019557,BRW0004252,2026-06-10 08:01:18,AGT0000519,CMP0000003,INBOUND,VND0000003,ANSWERED,852,Asia/Kolkata,11163,2026-06-10 08:01:18,2026-06-10,2026-06,False,BRW0002886,True,Asia/Dubai,True,False,False
CALL0011164,ACC0012914,BRW0002391,2026-03-07 13:35:33,AGT0000167,CMP0000047,OUTBOUND,VND0000007,NO_ANSWER,92,UTC,11164,2026-03-07 13:35:33,2026-03-07,2026-03,False,BRW0001541,True,UTC,False,False,False
CALL0011165,ACC0000793,BRW0001233,2026-01-29 12:36:56,AGT0000383,CMP0000106,INBOUND,VND0000003,VOICEMAIL,631,Asia/Dubai,11165,2026-01-29 12:36:56,2026-01-29,2026-01,False,BRW0007733,True,UTC,True,False,False
