attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status,_source_row_number,event_at_standardized,event_date,event_month,timestamp_parse_failed
ATTEMPT0019864,ACC0006426,BRW0011961,2026-03-17 11:28:08,CALL0077015,AGT0000761,2,VND0000005,BUSY,19864,2026-03-17 11:28:08,2026-03-17,2026-03,False
ATTEMPT0019865,ACC0003519,BRW0002381,2026-03-10 15:48:20,CALL0039546,AGT0000486,2,VND0000008,RINGING,19865,2026-03-10 15:48:20,2026-03-10,2026-03,False
ATTEMPT0019866,ACC0009740,BRW0002316,2026-05-19 03:14:11,CALL0065336,AGT0000729,4,VND0000015,RINGING,19866,2026-05-19 03:14:11,2026-05-19,2026-05,False
ATTEMPT0019867,ACC0005499,BRW0001585,2026-05-13 13:43:06,CALL0047831,AGT0000157,2,VND0000012,BUSY,19867,2026-05-13 13:43:06,2026-05-13,2026-05,False
ATTEMPT0019868,ACC0003976,BRW0009977,2026-07-24 04:57:54,CALL0064972,AGT0000862,1,VND0000002,FAILED,19868,2026-07-24 04:57:54,2026-07-24,2026-07,False
ATTEMPT0019869,ACC0008649,BRW0005046,2026-01-06 09:02:17,CALL0002442,AGT0000632,1,VND0000015,CONNECTED,19869,2026-01-06 09:02:17,2026-01-06,2026-01,False
ATTEMPT0019870,ACC0022880,BRW0001098,2026-06-18 23:11:02,CALL0087748,AGT0000483,5,VND0000008,RINGING,19870,2026-06-18 23:11:02,2026-06-18,2026-06,False
ATTEMPT0019871,ACC0023060,BRW0008354,2026-05-17 14:56:24,CALL0055075,AGT0000169,6,VND0000015,BUSY,19871,2026-05-17 14:56:24,2026-05-17,2026-05,False
ATTEMPT0019872,ACC0019617,BRW0003031,2026-05-14 07:49:00,CALL0076030,AGT0000302,5,VND0000015,BUSY,19872,2026-05-14 07:49:00,2026-05-14,2026-05,False
ATTEMPT0019873,ACC0023499,BRW0011141,2026-03-21 10:23:06,CALL0067631,AGT0000868,4,VND0000001,BUSY,19873,2026-03-21 10:23:06,2026-03-21,2026-03,False
ATTEMPT0019874,ACC0007749,BRW0009902,2026-06-05 09:52:22,CALL0085519,AGT0000434,7,VND0000013,FAILED,19874,2026-06-05 09:52:22,2026-06-05,2026-06,False
ATTEMPT0019875,ACC0016038,BRW0011321,2026-07-08 22:47:20,CALL0068483,AGT0000828,6,VND0000012,BUSY,19875,2026-07-08 22:47:20,2026-07-08,2026-07,False
ATTEMPT0019876,ACC0024726,BRW0000912,2026-03-08 22:47:41,CALL0057643,AGT0000588,7,VND0000011,CONNECTED,19876,2026-03-08 22:47:41,2026-03-08,2026-03,False
ATTEMPT0019877,ACC0027903,BRW0002836,2026-04-27 16:29:16,CALL0077413,AGT0000947,4,VND0000011,CONNECTED,19877,2026-04-27 16:29:16,2026-04-27,2026-04,False
ATTEMPT0019878,ACC0015437,BRW0011863,2026-05-23 07:50:44,CALL0051586,AGT0000979,1,VND0000008,RINGING,19878,2026-05-23 07:50:44,2026-05-23,2026-05,False
ATTEMPT0019879,ACC0005613,BRW0007670,2026-03-27 20:39:06,CALL0029153,AGT0000011,5,VND0000004,RINGING,19879,2026-03-27 20:39:06,2026-03-27,2026-03,False
ATTEMPT0019880,ACC0000160,BRW0011606,2026-07-01 23:53:01,CALL0076766,AGT0000321,6,VND0000004,RINGING,19880,2026-07-01 23:53:01,2026-07-01,2026-07,False
ATTEMPT0019881,ACC0004607,BRW0010067,2026-05-23 07:32:28,CALL0006131,AGT0000587,6,VND0000014,FAILED,19881,2026-05-23 07:32:28,2026-05-23,2026-05,False
ATTEMPT0019882,ACC0016750,BRW0002346,2026-02-07 19:42:11,CALL0019085,AGT0000729,5,VND0000003,NO_ANSWER,19882,2026-02-07 19:42:11,2026-02-07,2026-02,False
ATTEMPT0019883,ACC0012039,BRW0011708,2026-03-05 20:40:20,CALL0033975,AGT0000535,4,VND0000014,FAILED,19883,2026-03-05 20:40:20,2026-03-05,2026-03,False
ATTEMPT0019884,ACC0008247,BRW0009160,2026-01-13 09:00:48,CALL0067372,AGT0000883,3,VND0000013,CONNECTED,19884,2026-01-13 09:00:48,2026-01-13,2026-01,False
ATTEMPT0019885,ACC0012497,BRW0001210,2026-04-21 17:37:39,CALL0053234,AGT0000151,3,VND0000004,RINGING,19885,2026-04-21 17:37:39,2026-04-21,2026-04,False
ATTEMPT0019886,ACC0028925,BRW0011127,2026-06-21 07:41:53,CALL0054248,AGT0000229,3,VND0000003,NO_ANSWER,19886,2026-06-21 07:41:53,2026-06-21,2026-06,False
ATTEMPT0019887,ACC0014224,BRW0007658,2026-06-19 11:56:43,CALL0075817,AGT0000823,2,VND0000005,BUSY,19887,2026-06-19 11:56:43,2026-06-19,2026-06,False
ATTEMPT0019888,ACC0002611,BRW0010529,2026-06-28 00:17:51,CALL0067789,AGT0000740,6,VND0000001,RINGING,19888,2026-06-28 00:17:51,2026-06-28,2026-06,False
ATTEMPT0019889,ACC0008147,BRW0005757,2026-02-02 07:49:25,CALL0063772,AGT0000225,6,VND0000010,BUSY,19889,2026-02-02 07:49:25,2026-02-02,2026-02,False
ATTEMPT0019890,ACC0015266,BRW0007861,2026-08-03 07:59:20,CALL0013215,AGT0000138,6,VND0000002,BUSY,19890,2026-08-03 07:59:20,2026-08-03,2026-08,False
ATTEMPT0019891,ACC0023932,BRW0006150,2026-06-03 01:05:48,CALL0066798,AGT0000004,7,VND0000004,FAILED,19891,2026-06-03 01:05:48,2026-06-03,2026-06,False
ATTEMPT0019892,ACC0021508,BRW0006391,2026-03-18 09:37:15,CALL0035247,AGT0000508,6,VND0000001,FAILED,19892,2026-03-18 09:37:15,2026-03-18,2026-03,False
ATTEMPT0019893,ACC0015762,BRW0008529,2026-04-12 18:16:04,CALL0089237,AGT0000059,5,VND0000008,NO_ANSWER,19893,2026-04-12 18:16:04,2026-04-12,2026-04,False
ATTEMPT0019894,ACC0002580,BRW0005489,2026-03-10 11:06:43,CALL0073847,AGT0000923,2,VND0000013,CONNECTED,19894,2026-03-10 11:06:43,2026-03-10,2026-03,False
ATTEMPT0019895,ACC0017849,BRW0009483,2026-08-07 01:44:28,CALL0008951,AGT0000115,5,VND0000008,RINGING,19895,2026-08-07 01:44:28,2026-08-07,2026-08,False
ATTEMPT0019896,ACC0004242,BRW0011448,2026-05-15 02:49:06,CALL0056429,AGT0000495,6,VND0000005,BUSY,19896,2026-05-15 02:49:06,2026-05-15,2026-05,False
ATTEMPT0019897,ACC0006571,BRW0002814,2026-02-23 04:43:36,CALL0070667,AGT0000821,4,VND0000014,CONNECTED,19897,2026-02-23 04:43:36,2026-02-23,2026-02,False
ATTEMPT0019898,ACC0025551,BRW0009843,2026-07-16 22:13:09,CALL0067668,AGT0000045,3,VND0000009,NO_ANSWER,19898,2026-07-16 22:13:09,2026-07-16,2026-07,False
ATTEMPT0019899,ACC0016795,BRW0009348,2026-05-11 04:55:27,CALL0069181,AGT0000603,1,VND0000001,RINGING,19899,2026-05-11 04:55:27,2026-05-11,2026-05,False
ATTEMPT0019900,ACC0004873,BRW0000254,2026-07-30 13:29:57,CALL0077391,AGT0000997,6,VND0000008,RINGING,19900,2026-07-30 13:29:57,2026-07-30,2026-07,False
ATTEMPT0019901,ACC0004198,BRW0004648,2026-08-02 05:40:27,CALL0055529,AGT0000747,7,VND0000006,NO_ANSWER,19901,2026-08-02 05:40:27,2026-08-02,2026-08,False
ATTEMPT0019902,ACC0013971,BRW0001434,2026-07-15 07:21:49,CALL0019078,AGT0000182,5,VND0000008,FAILED,19902,2026-07-15 07:21:49,2026-07-15,2026-07,False
ATTEMPT0019903,ACC0018838,BRW0009472,2026-04-25 16:14:05,CALL0031342,AGT0000747,6,VND0000007,NO_ANSWER,19903,2026-04-25 16:14:05,2026-04-25,2026-04,False
ATTEMPT0019904,ACC0005754,BRW0009503,2026-07-18 08:21:04,CALL0061395,AGT0000284,2,VND0000002,FAILED,19904,2026-07-18 08:21:04,2026-07-18,2026-07,False
ATTEMPT0019905,ACC0012263,BRW0006014,2026-04-15 15:10:53,CALL0002358,AGT0000857,3,VND0000006,CONNECTED,19905,2026-04-15 15:10:53,2026-04-15,2026-04,False
ATTEMPT0019906,ACC0019881,BRW0008374,2026-03-05 22:11:16,CALL0033397,AGT0000255,5,VND0000012,RINGING,19906,2026-03-05 22:11:16,2026-03-05,2026-03,False
ATTEMPT0019907,ACC0028082,BRW0008759,2026-06-24 23:28:25,CALL0052017,AGT0000953,1,VND0000007,FAILED,19907,2026-06-24 23:28:25,2026-06-24,2026-06,False
ATTEMPT0019908,ACC0018624,BRW0002338,2026-04-29 05:25:15,CALL0055617,AGT0000631,1,VND0000006,FAILED,19908,2026-04-29 05:25:15,2026-04-29,2026-04,False
ATTEMPT0019909,ACC0007151,BRW0010712,2026-02-18 14:28:23,CALL0010669,AGT0000751,3,VND0000005,FAILED,19909,2026-02-18 14:28:23,2026-02-18,2026-02,False
ATTEMPT0019910,ACC0011944,BRW0000356,2026-05-29 02:17:07,CALL0065521,AGT0000781,1,VND0000013,FAILED,19910,2026-05-29 02:17:07,2026-05-29,2026-05,False
ATTEMPT0019911,ACC0029088,BRW0008029,2026-01-08 05:21:05,CALL0049785,AGT0000143,6,VND0000013,RINGING,19911,2026-01-08 05:21:05,2026-01-08,2026-01,False
ATTEMPT0019912,ACC0012477,BRW0003264,2026-07-19 22:47:18,CALL0056861,AGT0000661,1,VND0000012,BUSY,19912,2026-07-19 22:47:18,2026-07-19,2026-07,False
ATTEMPT0019913,ACC0000955,BRW0011860,2026-06-27 20:02:50,CALL0088560,AGT0000914,3,VND0000009,BUSY,19913,2026-06-27 20:02:50,2026-06-27,2026-06,False
ATTEMPT0019914,ACC0021478,BRW0010718,2026-03-02 06:51:10,CALL0021686,AGT0000741,3,VND0000002,CONNECTED,19914,2026-03-02 06:51:10,2026-03-02,2026-03,False
ATTEMPT0019915,ACC0020136,BRW0005004,2026-03-25 19:51:01,CALL0068373,AGT0000707,2,VND0000001,CONNECTED,19915,2026-03-25 19:51:01,2026-03-25,2026-03,False
ATTEMPT0019916,ACC0007389,BRW0004608,2026-05-01 11:54:46,CALL0014684,AGT0000945,5,VND0000004,BUSY,19916,2026-05-01 11:54:46,2026-05-01,2026-05,False
ATTEMPT0019917,ACC0014637,BRW0000800,2026-04-14 18:22:27,CALL0074349,AGT0000071,7,VND0000011,CONNECTED,19917,2026-04-14 18:22:27,2026-04-14,2026-04,False
ATTEMPT0019918,ACC0002611,BRW0002402,2026-06-13 18:17:33,CALL0033115,AGT0000384,7,VND0000005,CONNECTED,19918,2026-06-13 18:17:33,2026-06-13,2026-06,False
ATTEMPT0019919,ACC0002394,BRW0001326,2026-03-05 20:09:18,CALL0083675,AGT0000871,3,VND0000015,BUSY,19919,2026-03-05 20:09:18,2026-03-05,2026-03,False
ATTEMPT0019920,ACC0006842,BRW0005935,2026-06-19 02:40:20,CALL0006603,AGT0000877,6,VND0000011,RINGING,19920,2026-06-19 02:40:20,2026-06-19,2026-06,False
ATTEMPT0019921,ACC0010501,BRW0001686,2026-01-29 07:50:02,CALL0080374,AGT0000626,4,VND0000005,NO_ANSWER,19921,2026-01-29 07:50:02,2026-01-29,2026-01,False
ATTEMPT0019922,ACC0024978,BRW0009653,2026-04-30 10:05:10,CALL0057852,AGT0000254,1,VND0000004,BUSY,19922,2026-04-30 10:05:10,2026-04-30,2026-04,False
ATTEMPT0019923,ACC0027736,BRW0005563,2026-06-04 01:03:56,CALL0070073,AGT0000906,5,VND0000013,BUSY,19923,2026-06-04 01:03:56,2026-06-04,2026-06,False
ATTEMPT0019924,ACC0025564,BRW0006982,2026-05-29 10:11:30,CALL0088231,AGT0000391,2,VND0000009,CONNECTED,19924,2026-05-29 10:11:30,2026-05-29,2026-05,False
ATTEMPT0019925,ACC0016583,BRW0003688,2026-01-22 03:10:33,CALL0025202,AGT0000516,1,VND0000001,NO_ANSWER,19925,2026-01-22 03:10:33,2026-01-22,2026-01,False
ATTEMPT0019926,ACC0022044,BRW0008681,2026-05-25 22:46:26,CALL0063982,AGT0000176,5,VND0000002,NO_ANSWER,19926,2026-05-25 22:46:26,2026-05-25,2026-05,False
ATTEMPT0019927,ACC0005635,BRW0002432,2026-02-12 09:11:10,CALL0079313,AGT0000920,1,VND0000012,CONNECTED,19927,2026-02-12 09:11:10,2026-02-12,2026-02,False
ATTEMPT0019928,ACC0025356,BRW0001035,2026-07-07 16:02:07,CALL0010861,AGT0000460,5,VND0000014,BUSY,19928,2026-07-07 16:02:07,2026-07-07,2026-07,False
ATTEMPT0019929,ACC0015846,BRW0007562,2026-02-27 02:00:58,CALL0038111,AGT0000099,1,VND0000006,NO_ANSWER,19929,2026-02-27 02:00:58,2026-02-27,2026-02,False
ATTEMPT0019930,ACC0017462,BRW0000101,2026-05-10 07:19:21,CALL0020596,AGT0000952,6,VND0000001,FAILED,19930,2026-05-10 07:19:21,2026-05-10,2026-05,False
ATTEMPT0019931,ACC0029850,BRW0006902,2026-01-05 12:31:28,CALL0015817,AGT0000538,6,VND0000003,RINGING,19931,2026-01-05 12:31:28,2026-01-05,2026-01,False
ATTEMPT0019932,ACC0028357,BRW0008544,2026-03-02 01:04:19,CALL0018977,AGT0000120,7,VND0000014,BUSY,19932,2026-03-02 01:04:19,2026-03-02,2026-03,False
ATTEMPT0019933,ACC0017571,BRW0006583,2026-04-11 02:36:47,CALL0036555,AGT0000403,7,VND0000003,RINGING,19933,2026-04-11 02:36:47,2026-04-11,2026-04,False
ATTEMPT0019934,ACC0014677,BRW0005266,2026-01-28 14:37:52,CALL0073092,AGT0000140,2,VND0000015,RINGING,19934,2026-01-28 14:37:52,2026-01-28,2026-01,False
ATTEMPT0019935,ACC0024111,BRW0009733,2026-02-02 04:02:29,CALL0048740,AGT0000811,4,VND0000003,FAILED,19935,2026-02-02 04:02:29,2026-02-02,2026-02,False
ATTEMPT0019936,ACC0008633,BRW0005351,2026-05-08 00:50:11,CALL0084288,AGT0000249,3,VND0000010,RINGING,19936,2026-05-08 00:50:11,2026-05-08,2026-05,False
ATTEMPT0019937,ACC0028647,BRW0004142,2026-02-14 18:10:37,CALL0053908,AGT0000436,7,VND0000010,RINGING,19937,2026-02-14 18:10:37,2026-02-14,2026-02,False
ATTEMPT0019938,ACC0020643,BRW0003682,2026-07-24 16:59:54,CALL0064107,AGT0000396,6,VND0000012,BUSY,19938,2026-07-24 16:59:54,2026-07-24,2026-07,False
ATTEMPT0019939,ACC0009420,BRW0003363,2026-04-13 21:39:25,CALL0042698,AGT0000472,6,VND0000006,CONNECTED,19939,2026-04-13 21:39:25,2026-04-13,2026-04,False
ATTEMPT0019940,ACC0025528,BRW0007554,2026-01-19 04:20:20,CALL0027386,AGT0000238,4,VND0000001,FAILED,19940,2026-01-19 04:20:20,2026-01-19,2026-01,False
ATTEMPT0019941,ACC0009397,BRW0005801,2026-03-04 16:44:46,CALL0028538,AGT0000804,3,VND0000009,BUSY,19941,2026-03-04 16:44:46,2026-03-04,2026-03,False
ATTEMPT0019942,ACC0021850,BRW0005974,2026-01-20 12:00:51,CALL0024409,AGT0000358,2,VND0000001,BUSY,19942,2026-01-20 12:00:51,2026-01-20,2026-01,False
ATTEMPT0019943,ACC0013631,BRW0000988,2026-02-20 03:22:32,CALL0008558,AGT0000579,6,VND0000003,FAILED,19943,2026-02-20 03:22:32,2026-02-20,2026-02,False
ATTEMPT0019944,ACC0027032,BRW0010646,2026-02-05 01:28:58,CALL0076796,AGT0000381,5,VND0000009,CONNECTED,19944,2026-02-05 01:28:58,2026-02-05,2026-02,False
ATTEMPT0019945,ACC0023326,BRW0002740,2026-05-30 15:56:06,CALL0050446,AGT0000271,7,VND0000015,BUSY,19945,2026-05-30 15:56:06,2026-05-30,2026-05,False
ATTEMPT0019946,ACC0003748,BRW0007432,2026-02-22 18:51:05,CALL0035079,AGT0000988,1,VND0000004,FAILED,19946,2026-02-22 18:51:05,2026-02-22,2026-02,False
ATTEMPT0019947,ACC0001780,BRW0003274,2026-03-11 10:45:03,CALL0017471,AGT0000138,5,VND0000013,RINGING,19947,2026-03-11 10:45:03,2026-03-11,2026-03,False
ATTEMPT0019948,ACC0024173,BRW0004783,2026-03-23 07:40:08,CALL0041790,AGT0000612,1,VND0000002,CONNECTED,19948,2026-03-23 07:40:08,2026-03-23,2026-03,False
ATTEMPT0019949,ACC0017506,BRW0004423,2026-07-18 21:15:53,CALL0002073,AGT0000637,7,VND0000012,CONNECTED,19949,2026-07-18 21:15:53,2026-07-18,2026-07,False
ATTEMPT0019950,ACC0003431,BRW0008195,2026-05-01 11:22:04,CALL0077214,AGT0000110,3,VND0000013,NO_ANSWER,19950,2026-05-01 11:22:04,2026-05-01,2026-05,False
ATTEMPT0019951,ACC0013328,BRW0006946,2026-03-06 19:27:28,CALL0002931,AGT0000245,3,VND0000002,CONNECTED,19951,2026-03-06 19:27:28,2026-03-06,2026-03,False
ATTEMPT0019952,ACC0008819,BRW0006347,2026-02-23 11:57:39,CALL0087398,AGT0000885,6,VND0000011,NO_ANSWER,19952,2026-02-23 11:57:39,2026-02-23,2026-02,False
ATTEMPT0019953,ACC0000272,BRW0009471,2026-04-20 03:44:42,CALL0028821,AGT0000267,1,VND0000003,NO_ANSWER,19953,2026-04-20 03:44:42,2026-04-20,2026-04,False
ATTEMPT0019954,ACC0025325,BRW0003292,2026-02-12 01:16:50,CALL0013724,AGT0000237,4,VND0000009,RINGING,19954,2026-02-12 01:16:50,2026-02-12,2026-02,False
ATTEMPT0019955,ACC0020568,BRW0002075,2026-06-07 01:11:01,CALL0064140,AGT0000211,3,VND0000013,NO_ANSWER,19955,2026-06-07 01:11:01,2026-06-07,2026-06,False
ATTEMPT0019956,ACC0017571,BRW0005693,2026-06-20 20:30:52,CALL0087676,AGT0000587,4,VND0000010,BUSY,19956,2026-06-20 20:30:52,2026-06-20,2026-06,False
ATTEMPT0019957,ACC0004494,BRW0007793,2026-06-27 15:47:16,CALL0011251,AGT0000487,5,VND0000011,RINGING,19957,2026-06-27 15:47:16,2026-06-27,2026-06,False
ATTEMPT0019958,ACC0009318,BRW0003552,2026-01-13 12:42:20,CALL0014421,AGT0000899,3,VND0000008,BUSY,19958,2026-01-13 12:42:20,2026-01-13,2026-01,False
ATTEMPT0019959,ACC0002057,BRW0008486,2026-07-30 04:33:43,CALL0059908,AGT0000465,5,VND0000008,NO_ANSWER,19959,2026-07-30 04:33:43,2026-07-30,2026-07,False
ATTEMPT0019960,ACC0001933,BRW0004975,2026-05-18 18:50:07,CALL0079901,AGT0000823,2,VND0000002,RINGING,19960,2026-05-18 18:50:07,2026-05-18,2026-05,False
ATTEMPT0019961,ACC0004082,BRW0005193,2026-05-22 06:43:41,CALL0040493,AGT0000043,6,VND0000014,NO_ANSWER,19961,2026-05-22 06:43:41,2026-05-22,2026-05,False
ATTEMPT0019962,ACC0006603,BRW0006582,2026-08-08 18:07:32,CALL0007095,AGT0000281,5,VND0000013,NO_ANSWER,19962,2026-08-08 18:07:32,2026-08-08,2026-08,False
ATTEMPT0019963,ACC0026779,BRW0003723,2026-04-19 10:47:19,CALL0041972,AGT0000256,2,VND0000010,RINGING,19963,2026-04-19 10:47:19,2026-04-19,2026-04,False
ATTEMPT0019964,ACC0028276,BRW0011471,2026-04-11 07:04:11,CALL0002159,AGT0000639,5,VND0000015,NO_ANSWER,19964,2026-04-11 07:04:11,2026-04-11,2026-04,False
ATTEMPT0019965,ACC0014067,BRW0001290,2026-04-07 18:35:19,CALL0032046,AGT0000501,2,VND0000006,NO_ANSWER,19965,2026-04-07 18:35:19,2026-04-07,2026-04,False
ATTEMPT0019966,ACC0011079,BRW0000025,2026-04-30 01:54:29,CALL0049331,AGT0000022,5,VND0000005,FAILED,19966,2026-04-30 01:54:29,2026-04-30,2026-04,False
ATTEMPT0019967,ACC0029869,BRW0005454,2026-01-02 02:27:35,CALL0000409,AGT0000846,5,VND0000011,RINGING,19967,2026-01-02 02:27:35,2026-01-02,2026-01,False
ATTEMPT0019968,ACC0014029,BRW0008637,2026-03-19 11:49:24,CALL0048721,AGT0000635,6,VND0000009,CONNECTED,19968,2026-03-19 11:49:24,2026-03-19,2026-03,False
ATTEMPT0019969,ACC0007954,BRW0008983,2026-04-22 03:36:05,CALL0043673,AGT0000315,2,VND0000015,RINGING,19969,2026-04-22 03:36:05,2026-04-22,2026-04,False
ATTEMPT0019970,ACC0014966,BRW0004330,2026-07-16 10:47:55,CALL0010185,AGT0000785,5,VND0000006,NO_ANSWER,19970,2026-07-16 10:47:55,2026-07-16,2026-07,False
ATTEMPT0019971,ACC0010374,BRW0001289,2026-07-02 13:13:07,CALL0025658,AGT0000047,3,VND0000004,CONNECTED,19971,2026-07-02 13:13:07,2026-07-02,2026-07,False
ATTEMPT0019972,ACC0019930,BRW0002615,2026-08-01 21:43:14,CALL0025557,AGT0000859,1,VND0000005,BUSY,19972,2026-08-01 21:43:14,2026-08-01,2026-08,False
ATTEMPT0019973,ACC0026485,BRW0007167,2026-05-13 21:26:06,CALL0038870,AGT0000036,4,VND0000015,RINGING,19973,2026-05-13 21:26:06,2026-05-13,2026-05,False
ATTEMPT0019974,ACC0016339,BRW0002945,2026-02-24 22:46:27,CALL0023231,AGT0000759,5,VND0000002,RINGING,19974,2026-02-24 22:46:27,2026-02-24,2026-02,False
ATTEMPT0019975,ACC0027843,BRW0009333,2026-03-05 19:33:51,CALL0020272,AGT0000894,5,VND0000005,BUSY,19975,2026-03-05 19:33:51,2026-03-05,2026-03,False
ATTEMPT0019976,ACC0002433,BRW0011371,2026-01-23 07:39:05,CALL0083213,AGT0000475,4,VND0000012,BUSY,19976,2026-01-23 07:39:05,2026-01-23,2026-01,False
ATTEMPT0019977,ACC0017207,BRW0007585,2026-01-19 18:19:56,CALL0045152,AGT0000753,1,VND0000006,NO_ANSWER,19977,2026-01-19 18:19:56,2026-01-19,2026-01,False
ATTEMPT0019978,ACC0023804,BRW0006006,2026-07-28 22:29:55,CALL0010985,AGT0000432,1,VND0000011,RINGING,19978,2026-07-28 22:29:55,2026-07-28,2026-07,False
ATTEMPT0019979,ACC0018114,BRW0010768,2026-03-27 18:42:48,CALL0062382,AGT0000444,3,VND0000010,CONNECTED,19979,2026-03-27 18:42:48,2026-03-27,2026-03,False
ATTEMPT0019980,ACC0007325,BRW0000420,2026-04-11 17:11:44,CALL0031002,AGT0000848,2,VND0000006,RINGING,19980,2026-04-11 17:11:44,2026-04-11,2026-04,False
ATTEMPT0019981,ACC0011893,BRW0001217,2026-02-08 05:51:13,CALL0066226,AGT0000857,1,VND0000003,NO_ANSWER,19981,2026-02-08 05:51:13,2026-02-08,2026-02,False
ATTEMPT0019982,ACC0019585,BRW0004641,2026-05-07 11:19:56,CALL0060042,AGT0000868,1,VND0000012,RINGING,19982,2026-05-07 11:19:56,2026-05-07,2026-05,False
ATTEMPT0019983,ACC0015346,BRW0005908,2026-04-28 09:30:09,CALL0036538,AGT0000241,7,VND0000010,RINGING,19983,2026-04-28 09:30:09,2026-04-28,2026-04,False
ATTEMPT0019984,ACC0000599,BRW0001359,2026-07-05 00:03:39,CALL0036621,AGT0000114,7,VND0000007,RINGING,19984,2026-07-05 00:03:39,2026-07-05,2026-07,False
ATTEMPT0019985,ACC0019935,BRW0004286,2026-03-05 13:57:32,CALL0063451,AGT0000338,4,VND0000005,BUSY,19985,2026-03-05 13:57:32,2026-03-05,2026-03,False
ATTEMPT0019986,ACC0004434,BRW0003861,2026-05-13 13:40:27,CALL0028197,AGT0000813,5,VND0000013,CONNECTED,19986,2026-05-13 13:40:27,2026-05-13,2026-05,False
ATTEMPT0019987,ACC0003685,BRW0000442,2026-07-21 18:03:47,CALL0055346,AGT0000254,4,VND0000001,BUSY,19987,2026-07-21 18:03:47,2026-07-21,2026-07,False
ATTEMPT0019988,ACC0004884,BRW0001442,2026-06-16 15:32:49,CALL0059970,AGT0000062,7,,NO_ANSWER,19988,2026-06-16 15:32:49,2026-06-16,2026-06,False
ATTEMPT0019989,ACC0027402,BRW0005844,2026-05-08 07:02:19,CALL0032568,AGT0000119,6,VND0000013,BUSY,19989,2026-05-08 07:02:19,2026-05-08,2026-05,False
ATTEMPT0019990,ACC0019030,BRW0003145,2026-07-30 15:06:26,CALL0069971,AGT0000646,3,VND0000009,BUSY,19990,2026-07-30 15:06:26,2026-07-30,2026-07,False
ATTEMPT0019991,ACC0010884,BRW0006503,2026-07-22 02:39:12,CALL0018278,AGT0000127,4,VND0000005,NO_ANSWER,19991,2026-07-22 02:39:12,2026-07-22,2026-07,False
ATTEMPT0019992,ACC0005604,BRW0010958,2026-07-25 00:42:52,CALL0063041,AGT0000230,2,VND0000005,RINGING,19992,2026-07-25 00:42:52,2026-07-25,2026-07,False
ATTEMPT0019993,ACC0008328,BRW0000265,2026-03-27 11:59:25,CALL0007897,AGT0000763,4,VND0000006,FAILED,19993,2026-03-27 11:59:25,2026-03-27,2026-03,False
ATTEMPT0019994,ACC0029446,BRW0002013,2026-04-15 01:44:15,CALL0078296,AGT0000607,2,VND0000014,NO_ANSWER,19994,2026-04-15 01:44:15,2026-04-15,2026-04,False
ATTEMPT0019995,ACC0003541,BRW0011000,2026-05-15 03:29:25,CALL0041243,AGT0000388,5,VND0000005,RINGING,19995,2026-05-15 03:29:25,2026-05-15,2026-05,False
ATTEMPT0019996,ACC0012106,BRW0003823,2026-01-14 01:33:04,CALL0081318,AGT0000375,5,VND0000005,CONNECTED,19996,2026-01-14 01:33:04,2026-01-14,2026-01,False
ATTEMPT0019997,ACC0020034,BRW0007969,2026-05-11 13:43:20,CALL0073552,AGT0000055,4,VND0000003,NO_ANSWER,19997,2026-05-11 13:43:20,2026-05-11,2026-05,False
ATTEMPT0019998,ACC0024537,BRW0005777,2026-04-28 15:48:24,CALL0056816,AGT0000650,6,VND0000005,RINGING,19998,2026-04-28 15:48:24,2026-04-28,2026-04,False
ATTEMPT0019999,ACC0006758,BRW0001552,2026-02-19 13:09:36,CALL0030051,AGT0000565,6,VND0000008,BUSY,19999,2026-02-19 13:09:36,2026-02-19,2026-02,False
ATTEMPT0020000,ACC0023593,BRW0011260,2026-03-29 06:23:46,CALL0084629,AGT0000308,7,VND0000014,BUSY,20000,2026-03-29 06:23:46,2026-03-29,2026-03,False
ATTEMPT0020001,ACC0007690,BRW0004999,2026-05-26 10:42:02,CALL0065763,AGT0000650,3,VND0000011,FAILED,20001,2026-05-26 10:42:02,2026-05-26,2026-05,False
ATTEMPT0020002,ACC0022179,BRW0002725,2026-06-19 07:19:13,CALL0077173,AGT0000235,3,VND0000015,BUSY,20002,2026-06-19 07:19:13,2026-06-19,2026-06,False
ATTEMPT0020003,ACC0021535,BRW0007359,2026-07-22 16:54:52,CALL0030933,AGT0000766,3,VND0000013,FAILED,20003,2026-07-22 16:54:52,2026-07-22,2026-07,False
ATTEMPT0020004,ACC0027335,BRW0008586,2026-07-18 07:54:05,CALL0071363,AGT0000936,3,VND0000007,CONNECTED,20004,2026-07-18 07:54:05,2026-07-18,2026-07,False
ATTEMPT0020005,ACC0025063,BRW0003747,2026-01-20 17:14:11,CALL0068963,AGT0000580,4,VND0000008,NO_ANSWER,20005,2026-01-20 17:14:11,2026-01-20,2026-01,False
ATTEMPT0020006,ACC0006348,BRW0000318,2026-02-14 01:28:50,CALL0024663,AGT0000680,4,VND0000013,BUSY,20006,2026-02-14 01:28:50,2026-02-14,2026-02,False
ATTEMPT0020007,ACC0004139,BRW0009885,2026-03-06 01:41:49,CALL0036591,AGT0000427,6,VND0000015,FAILED,20007,2026-03-06 01:41:49,2026-03-06,2026-03,False
