session_id,agent_id,login_at,channel,device_id,timezone,logout_at,_source_row_number,login_at_standardized,logout_at_standardized,session_duration_minutes,invalid_session_time
SES0000733,AGT0000477,2026-06-03 17:33:16,FIELD,DEV01074,UTC,2026-06-03 21:43:18,733,2026-06-03 17:33:16,2026-06-03 21:43:18,250.03333333333333,False
SES0000734,AGT0000894,2026-01-24 08:11:54,SMS,DEV01181,UTC,2026-01-24 10:25:46,734,2026-01-24 08:11:54,2026-01-24 10:25:46,133.86666666666667,False
SES0000735,AGT0000685,2026-07-01 05:03:38,WHATSAPP,DEV01155,UTC,2026-07-01 06:06:59,735,2026-07-01 05:03:38,2026-07-01 06:06:59,63.35,False
SES0000736,AGT0000671,2026-06-29 09:33:39,FIELD,DEV00063,UTC,2026-06-29 17:06:43,736,2026-06-29 09:33:39,2026-06-29 17:06:43,453.06666666666666,False
SES0000737,AGT0000694,2026-02-14 09:32:00,WHATSAPP,DEV00992,UTC,2026-02-14 15:53:48,737,2026-02-14 09:32:00,2026-02-14 15:53:48,381.8,False
SES0000738,AGT0000933,2026-03-09 07:30:11,WHATSAPP,DEV00426,UTC,2026-03-09 11:56:58,738,2026-03-09 07:30:11,2026-03-09 11:56:58,266.78333333333336,False
SES0000739,AGT0000597,2026-01-29 00:27:15,WHATSAPP,DEV00624,Asia/Kolkata,2026-01-29 06:19:44,739,2026-01-29 00:27:15,2026-01-29 06:19:44,352.48333333333335,False
SES0000740,AGT0000123,2026-05-20 13:32:46,FIELD,DEV00159,Asia/Kolkata,2026-05-20 20:21:52,740,2026-05-20 13:32:46,2026-05-20 20:21:52,409.1,False
SES0000741,AGT0000396,2026-04-24 22:01:52,WHATSAPP,DEV00272,UTC,2026-04-25 04:56:27,741,2026-04-24 22:01:52,2026-04-25 04:56:27,414.5833333333333,False
SES0000742,AGT0000542,2026-01-06 23:41:53,WHATSAPP,DEV00222,UTC,2026-01-07 03:10:28,742,2026-01-06 23:41:53,2026-01-07 03:10:28,208.58333333333334,False
SES0000743,AGT0000807,2026-02-16 17:49:28,FIELD,DEV01188,Asia/Kolkata,2026-02-16 21:28:05,743,2026-02-16 17:49:28,2026-02-16 21:28:05,218.61666666666667,False
SES0000744,AGT0000152,2026-05-01 22:03:33,FIELD,DEV00214,Asia/Kolkata,2026-05-02 02:16:45,744,2026-05-01 22:03:33,2026-05-02 02:16:45,253.2,False
SES0000745,AGT0000462,2026-05-24 01:11:13,VOICE,DEV00762,UTC,2026-05-24 04:31:49,745,2026-05-24 01:11:13,2026-05-24 04:31:49,200.6,False
SES0000746,AGT0000094,2026-05-12 11:56:03,SMS,DEV00620,UTC,2026-05-12 14:18:25,746,2026-05-12 11:56:03,2026-05-12 14:18:25,142.36666666666667,False
SES0000747,AGT0000554,2026-02-22 18:10:52,FIELD,DEV01499,UTC,2026-02-23 00:46:39,747,2026-02-22 18:10:52,2026-02-23 00:46:39,395.78333333333336,False
SES0000748,AGT0000039,2026-07-05 22:56:17,VOICE,DEV00387,Asia/Kolkata,2026-07-06 06:57:30,748,2026-07-05 22:56:17,2026-07-06 06:57:30,481.21666666666664,False
SES0000749,AGT0000725,2026-04-03 20:12:35,FIELD,DEV00030,Asia/Kolkata,2026-04-04 02:23:03,749,2026-04-03 20:12:35,2026-04-04 02:23:03,370.46666666666664,False
SES0000750,AGT0000591,2026-05-01 04:00:59,VOICE,DEV00824,UTC,2026-05-01 06:52:08,750,2026-05-01 04:00:59,2026-05-01 06:52:08,171.15,False
SES0000751,AGT0000117,2026-04-25 13:33:03,SMS,DEV00388,Asia/Kolkata,2026-04-25 23:13:21,751,2026-04-25 13:33:03,2026-04-25 23:13:21,580.3,False
SES0000752,AGT0000850,2026-01-29 18:27:48,WHATSAPP,DEV00678,Asia/Kolkata,2026-01-30 00:57:16,752,2026-01-29 18:27:48,2026-01-30 00:57:16,389.46666666666664,False
SES0000753,AGT0000831,2026-05-21 13:15:27,WHATSAPP,DEV00576,Asia/Kolkata,2026-05-21 18:26:20,753,2026-05-21 13:15:27,2026-05-21 18:26:20,310.8833333333333,False
SES0000754,AGT0000796,2026-04-18 19:14:58,WHATSAPP,DEV00752,UTC,2026-04-19 02:57:27,754,2026-04-18 19:14:58,2026-04-19 02:57:27,462.48333333333335,False
SES0000755,AGT0000598,2026-07-16 11:11:49,FIELD,DEV00121,Asia/Kolkata,2026-07-16 17:40:35,755,2026-07-16 11:11:49,2026-07-16 17:40:35,388.76666666666665,False
SES0000756,AGT0000361,2026-04-09 07:59:12,WHATSAPP,DEV01322,Asia/Kolkata,2026-04-09 16:12:03,756,2026-04-09 07:59:12,2026-04-09 16:12:03,492.85,False
SES0000757,AGT0000604,2026-04-07 16:01:18,SMS,DEV01138,Asia/Kolkata,2026-04-07 16:58:52,757,2026-04-07 16:01:18,2026-04-07 16:58:52,57.56666666666667,False
SES0000758,AGT0000394,2026-06-30 11:50:16,VOICE,DEV01343,Asia/Kolkata,2026-06-30 19:52:49,758,2026-06-30 11:50:16,2026-06-30 19:52:49,482.55,False
SES0000759,AGT0000020,2026-05-14 18:59:43,WHATSAPP,DEV00117,UTC,2026-05-15 00:46:35,759,2026-05-14 18:59:43,2026-05-15 00:46:35,346.8666666666667,False
SES0000760,AGT0000116,2026-05-02 19:40:57,VOICE,DEV01096,Asia/Kolkata,2026-05-03 04:53:18,760,2026-05-02 19:40:57,2026-05-03 04:53:18,552.35,False
SES0000761,AGT0000255,2026-01-28 11:19:56,SMS,DEV00617,UTC,2026-01-28 20:49:45,761,2026-01-28 11:19:56,2026-01-28 20:49:45,569.8166666666667,False
SES0000762,AGT0000473,2026-03-13 09:07:14,VOICE,DEV00500,Asia/Kolkata,2026-03-13 16:01:38,762,2026-03-13 09:07:14,2026-03-13 16:01:38,414.4,False
SES0000763,AGT0000886,2026-04-23 03:51:04,WHATSAPP,DEV01479,Asia/Kolkata,2026-04-23 04:25:29,763,2026-04-23 03:51:04,2026-04-23 04:25:29,34.416666666666664,False
SES0000764,AGT0000199,2026-01-16 10:03:31,SMS,DEV00089,Asia/Kolkata,2026-01-16 15:58:12,764,2026-01-16 10:03:31,2026-01-16 15:58:12,354.68333333333334,False
SES0000765,AGT0000882,2026-05-15 18:14:50,FIELD,DEV01066,UTC,2026-05-16 03:56:31,765,2026-05-15 18:14:50,2026-05-16 03:56:31,581.6833333333333,False
SES0000766,AGT0000406,2026-04-22 01:44:51,VOICE,DEV01379,Asia/Kolkata,2026-04-22 08:13:30,766,2026-04-22 01:44:51,2026-04-22 08:13:30,388.65,False
SES0000767,AGT0000265,2026-07-01 04:09:33,WHATSAPP,DEV00510,UTC,2026-07-01 06:58:40,767,2026-07-01 04:09:33,2026-07-01 06:58:40,169.11666666666667,False
SES0000768,AGT0000945,2026-07-11 11:33:23,VOICE,DEV00679,Asia/Kolkata,2026-07-11 19:04:06,768,2026-07-11 11:33:23,2026-07-11 19:04:06,450.71666666666664,False
SES0000769,AGT0000344,2026-07-22 05:33:12,WHATSAPP,DEV00821,UTC,2026-07-22 09:03:00,769,2026-07-22 05:33:12,2026-07-22 09:03:00,209.8,False
SES0000770,AGT0000718,2026-05-11 09:10:24,VOICE,DEV01347,Asia/Kolkata,2026-05-11 10:22:06,770,2026-05-11 09:10:24,2026-05-11 10:22:06,71.7,False
SES0000771,AGT0000454,2026-07-25 07:16:19,VOICE,DEV00360,UTC,2026-07-25 09:04:02,771,2026-07-25 07:16:19,2026-07-25 09:04:02,107.71666666666667,False
SES0000772,AGT0000543,2026-01-23 15:43:29,SMS,DEV01162,UTC,2026-01-23 23:40:25,772,2026-01-23 15:43:29,2026-01-23 23:40:25,476.93333333333334,False
SES0000773,AGT0000967,2026-07-10 14:49:18,FIELD,DEV00532,Asia/Kolkata,2026-07-10 19:00:57,773,2026-07-10 14:49:18,2026-07-10 19:00:57,251.65,False
SES0000774,AGT0000256,2026-07-04 21:56:01,WHATSAPP,DEV01002,Asia/Kolkata,2026-07-05 03:46:17,774,2026-07-04 21:56:01,2026-07-05 03:46:17,350.26666666666665,False
SES0000775,AGT0000562,2026-08-02 08:15:20,WHATSAPP,DEV00302,Asia/Kolkata,2026-08-02 10:31:03,775,2026-08-02 08:15:20,2026-08-02 10:31:03,135.71666666666667,False
SES0000776,AGT0000301,2026-08-02 15:17:57,FIELD,DEV00542,UTC,2026-08-02 18:02:25,776,2026-08-02 15:17:57,2026-08-02 18:02:25,164.46666666666667,False
SES0000777,AGT0000058,2026-06-11 22:17:33,SMS,DEV00002,Asia/Kolkata,2026-06-12 02:29:00,777,2026-06-11 22:17:33,2026-06-12 02:29:00,251.45,False
SES0000778,AGT0000043,2026-02-24 18:33:32,FIELD,DEV00661,UTC,2026-02-24 19:10:26,778,2026-02-24 18:33:32,2026-02-24 19:10:26,36.9,False
SES0000779,AGT0000478,2026-03-21 06:46:20,VOICE,DEV00216,UTC,2026-03-21 10:38:28,779,2026-03-21 06:46:20,2026-03-21 10:38:28,232.13333333333333,False
SES0000780,AGT0000945,2026-01-07 06:40:01,VOICE,DEV00409,UTC,2026-01-07 16:24:47,780,2026-01-07 06:40:01,2026-01-07 16:24:47,584.7666666666667,False
SES0000781,AGT0000105,2026-07-14 04:46:46,SMS,DEV00284,Asia/Kolkata,2026-07-14 13:23:10,781,2026-07-14 04:46:46,2026-07-14 13:23:10,516.4,False
SES0000782,AGT0000632,2026-04-24 22:57:15,FIELD,DEV01402,UTC,2026-04-25 05:51:33,782,2026-04-24 22:57:15,2026-04-25 05:51:33,414.3,False
SES0000783,AGT0000707,2026-08-01 20:26:33,WHATSAPP,DEV00592,Asia/Kolkata,2026-08-01 21:46:21,783,2026-08-01 20:26:33,2026-08-01 21:46:21,79.8,False
SES0000784,AGT0000568,2026-03-04 04:05:01,VOICE,DEV00789,Asia/Kolkata,2026-03-04 10:55:06,784,2026-03-04 04:05:01,2026-03-04 10:55:06,410.0833333333333,False
SES0000785,AGT0000280,2026-06-27 18:27:41,FIELD,DEV00389,UTC,2026-06-28 04:00:52,785,2026-06-27 18:27:41,2026-06-28 04:00:52,573.1833333333333,False
SES0000786,AGT0000241,2026-04-21 11:38:07,FIELD,DEV01187,Asia/Kolkata,2026-04-21 20:48:55,786,2026-04-21 11:38:07,2026-04-21 20:48:55,550.8,False
SES0000787,AGT0000088,2026-01-21 18:18:18,SMS,DEV00083,Asia/Kolkata,2026-01-22 02:07:46,787,2026-01-21 18:18:18,2026-01-22 02:07:46,469.46666666666664,False
SES0000788,AGT0000573,2026-03-14 01:23:27,SMS,DEV01151,Asia/Kolkata,2026-03-14 04:18:09,788,2026-03-14 01:23:27,2026-03-14 04:18:09,174.7,False
SES0000789,AGT0000994,2026-06-04 00:18:31,SMS,DEV00067,UTC,2026-06-04 00:55:00,789,2026-06-04 00:18:31,2026-06-04 00:55:00,36.483333333333334,False
SES0000790,AGT0000975,2026-07-13 08:29:07,WHATSAPP,DEV01206,UTC,2026-07-13 13:09:37,790,2026-07-13 08:29:07,2026-07-13 13:09:37,280.5,False
SES0000791,AGT0000797,2026-02-02 13:32:53,WHATSAPP,DEV00675,Asia/Kolkata,2026-02-02 22:13:38,791,2026-02-02 13:32:53,2026-02-02 22:13:38,520.75,False
SES0000792,AGT0000981,2026-06-01 23:31:00,FIELD,DEV01311,UTC,2026-06-02 02:30:09,792,2026-06-01 23:31:00,2026-06-02 02:30:09,179.15,False
SES0000793,AGT0000269,2026-06-11 22:27:05,WHATSAPP,DEV00574,Asia/Kolkata,2026-06-12 07:07:26,793,2026-06-11 22:27:05,2026-06-12 07:07:26,520.35,False
SES0000794,AGT0000085,2026-01-08 12:34:46,VOICE,DEV00454,Asia/Kolkata,2026-01-08 17:10:06,794,2026-01-08 12:34:46,2026-01-08 17:10:06,275.3333333333333,False
SES0000795,AGT0000763,2026-05-23 19:48:59,SMS,DEV01435,UTC,2026-05-24 04:48:55,795,2026-05-23 19:48:59,2026-05-24 04:48:55,539.9333333333333,False
SES0000796,AGT0000518,2026-01-22 22:38:58,SMS,DEV00778,Asia/Kolkata,2026-01-23 05:55:47,796,2026-01-22 22:38:58,2026-01-23 05:55:47,436.81666666666666,False
SES0000797,AGT0000612,2026-01-11 10:02:06,SMS,DEV00774,Asia/Kolkata,2026-01-11 12:38:59,797,2026-01-11 10:02:06,2026-01-11 12:38:59,156.88333333333333,False
SES0000798,AGT0000859,2026-04-29 23:30:48,SMS,DEV00807,UTC,2026-04-30 01:17:17,798,2026-04-29 23:30:48,2026-04-30 01:17:17,106.48333333333333,False
SES0000799,AGT0000793,2026-04-06 00:35:54,WHATSAPP,DEV01230,UTC,2026-04-06 03:19:35,799,2026-04-06 00:35:54,2026-04-06 03:19:35,163.68333333333334,False
SES0000800,AGT0000121,2026-04-25 07:32:38,WHATSAPP,DEV00162,Asia/Kolkata,2026-04-25 08:36:14,800,2026-04-25 07:32:38,2026-04-25 08:36:14,63.6,False
SES0000801,AGT0000046,2026-07-22 09:54:44,WHATSAPP,DEV00835,UTC,2026-07-22 16:20:18,801,2026-07-22 09:54:44,2026-07-22 16:20:18,385.56666666666666,False
SES0000802,AGT0000295,2026-03-22 19:40:56,SMS,DEV01388,Asia/Kolkata,2026-03-23 01:13:54,802,2026-03-22 19:40:56,2026-03-23 01:13:54,332.96666666666664,False
SES0000803,AGT0000667,2026-02-25 23:25:50,WHATSAPP,DEV01010,UTC,2026-02-26 05:44:22,803,2026-02-25 23:25:50,2026-02-26 05:44:22,378.53333333333336,False
SES0000804,AGT0000701,2026-03-10 17:58:33,VOICE,DEV00400,Asia/Kolkata,2026-03-11 00:00:23,804,2026-03-10 17:58:33,2026-03-11 00:00:23,361.8333333333333,False
SES0000805,AGT0000251,2026-01-30 05:49:04,WHATSAPP,DEV01120,Asia/Kolkata,2026-01-30 09:09:26,805,2026-01-30 05:49:04,2026-01-30 09:09:26,200.36666666666667,False
SES0000806,AGT0000677,2026-07-27 20:05:24,VOICE,DEV00210,UTC,2026-07-27 22:11:34,806,2026-07-27 20:05:24,2026-07-27 22:11:34,126.16666666666667,False
SES0000807,AGT0000459,2026-07-06 18:17:33,VOICE,DEV00559,Asia/Kolkata,2026-07-06 22:38:23,807,2026-07-06 18:17:33,2026-07-06 22:38:23,260.8333333333333,False
SES0000808,AGT0000617,2026-02-13 23:42:29,FIELD,DEV00592,UTC,2026-02-14 07:24:02,808,2026-02-13 23:42:29,2026-02-14 07:24:02,461.55,False
SES0000809,AGT0000189,2026-06-15 02:01:45,FIELD,DEV00268,Asia/Kolkata,2026-06-15 05:23:24,809,2026-06-15 02:01:45,2026-06-15 05:23:24,201.65,False
SES0000810,AGT0000738,2026-05-31 06:10:56,WHATSAPP,DEV01230,UTC,2026-05-31 15:24:48,810,2026-05-31 06:10:56,2026-05-31 15:24:48,553.8666666666667,False
SES0000811,AGT0000819,2026-05-15 01:28:33,WHATSAPP,DEV00991,UTC,2026-05-15 09:00:32,811,2026-05-15 01:28:33,2026-05-15 09:00:32,451.98333333333335,False
SES0000812,AGT0000101,2026-08-02 23:11:55,VOICE,DEV01100,Asia/Kolkata,2026-08-02 23:46:43,812,2026-08-02 23:11:55,2026-08-02 23:46:43,34.8,False
SES0000813,AGT0000547,2026-01-01 15:25:39,FIELD,DEV00318,UTC,2026-01-02 01:21:03,813,2026-01-01 15:25:39,2026-01-02 01:21:03,595.4,False
SES0000814,AGT0000023,2026-05-23 18:01:12,VOICE,DEV01032,UTC,2026-05-24 03:14:07,814,2026-05-23 18:01:12,2026-05-24 03:14:07,552.9166666666666,False
SES0000815,AGT0000951,2026-07-12 12:30:48,WHATSAPP,DEV01196,UTC,2026-07-12 15:26:03,815,2026-07-12 12:30:48,2026-07-12 15:26:03,175.25,False
SES0000816,AGT0000401,2026-02-14 00:51:40,FIELD,DEV00714,UTC,2026-02-14 05:26:06,816,2026-02-14 00:51:40,2026-02-14 05:26:06,274.43333333333334,False
SES0000817,AGT0000567,2026-05-29 02:10:55,WHATSAPP,DEV01306,Asia/Kolkata,2026-05-29 09:29:46,817,2026-05-29 02:10:55,2026-05-29 09:29:46,438.85,False
SES0000818,AGT0000757,2026-05-24 00:46:09,FIELD,DEV01141,Asia/Kolkata,2026-05-24 03:44:11,818,2026-05-24 00:46:09,2026-05-24 03:44:11,178.03333333333333,False
SES0000819,AGT0000094,2026-01-18 03:12:43,SMS,DEV00656,Asia/Kolkata,2026-01-18 04:35:40,819,2026-01-18 03:12:43,2026-01-18 04:35:40,82.95,False
SES0000820,AGT0000792,2026-03-25 13:31:45,VOICE,DEV01350,Asia/Kolkata,2026-03-25 19:19:30,820,2026-03-25 13:31:45,2026-03-25 19:19:30,347.75,False
SES0000821,AGT0000951,2026-01-22 02:44:39,SMS,DEV00249,UTC,2026-01-22 06:43:31,821,2026-01-22 02:44:39,2026-01-22 06:43:31,238.86666666666667,False
SES0000822,AGT0000720,2026-03-07 20:57:55,FIELD,DEV00638,Asia/Kolkata,2026-03-08 06:10:12,822,2026-03-07 20:57:55,2026-03-08 06:10:12,552.2833333333333,False
SES0000823,AGT0000908,2026-01-03 08:59:46,VOICE,DEV01292,Asia/Kolkata,2026-01-03 18:54:46,823,2026-01-03 08:59:46,2026-01-03 18:54:46,595.0,False
SES0000824,AGT0000297,2026-04-21 22:40:47,VOICE,DEV01020,UTC,2026-04-22 06:23:24,824,2026-04-21 22:40:47,2026-04-22 06:23:24,462.6166666666667,False
SES0000825,AGT0000118,2026-05-27 13:53:32,WHATSAPP,DEV01033,Asia/Kolkata,2026-05-27 15:38:07,825,2026-05-27 13:53:32,2026-05-27 15:38:07,104.58333333333333,False
SES0000826,AGT0000927,2026-05-05 08:43:10,SMS,DEV01240,Asia/Kolkata,2026-05-05 18:17:14,826,2026-05-05 08:43:10,2026-05-05 18:17:14,574.0666666666667,False
SES0000827,AGT0000304,2026-08-02 20:22:46,SMS,DEV00086,Asia/Kolkata,2026-08-03 03:39:02,827,2026-08-02 20:22:46,2026-08-03 03:39:02,436.26666666666665,False
SES0000828,AGT0000200,2026-07-30 18:31:48,SMS,DEV00230,Asia/Kolkata,2026-07-31 00:32:22,828,2026-07-30 18:31:48,2026-07-31 00:32:22,360.56666666666666,False
SES0000829,AGT0000127,2026-03-17 21:40:08,VOICE,DEV00386,Asia/Kolkata,2026-03-18 01:44:59,829,2026-03-17 21:40:08,2026-03-18 01:44:59,244.85,False
SES0000830,AGT0000344,2026-07-26 17:07:00,WHATSAPP,DEV00617,Asia/Kolkata,2026-07-27 00:50:18,830,2026-07-26 17:07:00,2026-07-27 00:50:18,463.3,False
SES0000831,AGT0000259,2026-06-08 15:00:17,VOICE,DEV00585,Asia/Kolkata,2026-06-08 16:47:23,831,2026-06-08 15:00:17,2026-06-08 16:47:23,107.1,False
SES0000832,AGT0000788,2026-04-29 08:14:44,FIELD,DEV01002,Asia/Kolkata,2026-04-29 15:00:41,832,2026-04-29 08:14:44,2026-04-29 15:00:41,405.95,False
SES0000833,AGT0000968,2026-03-31 08:48:50,WHATSAPP,DEV00747,Asia/Kolkata,2026-03-31 11:54:25,833,2026-03-31 08:48:50,2026-03-31 11:54:25,185.58333333333334,False
SES0000834,AGT0000200,2026-06-13 17:07:19,WHATSAPP,DEV01470,Asia/Kolkata,2026-06-13 21:01:41,834,2026-06-13 17:07:19,2026-06-13 21:01:41,234.36666666666667,False
SES0000835,AGT0000874,2026-05-11 22:00:21,FIELD,DEV00291,Asia/Kolkata,2026-05-12 06:04:52,835,2026-05-11 22:00:21,2026-05-12 06:04:52,484.51666666666665,False
SES0000836,AGT0000607,2026-07-30 04:12:19,WHATSAPP,DEV00532,Asia/Kolkata,2026-07-30 06:16:54,836,2026-07-30 04:12:19,2026-07-30 06:16:54,124.58333333333333,False
SES0000837,AGT0000414,2026-05-07 20:55:03,WHATSAPP,DEV01049,Asia/Kolkata,2026-05-08 05:18:20,837,2026-05-07 20:55:03,2026-05-08 05:18:20,503.28333333333336,False
SES0000838,AGT0000171,2026-06-28 10:43:33,FIELD,DEV00473,UTC,2026-06-28 13:50:54,838,2026-06-28 10:43:33,2026-06-28 13:50:54,187.35,False
SES0000839,AGT0000896,2026-01-24 13:54:13,SMS,DEV00605,Asia/Kolkata,2026-01-24 22:40:02,839,2026-01-24 13:54:13,2026-01-24 22:40:02,525.8166666666667,False
SES0000840,AGT0000358,2026-03-12 13:44:13,WHATSAPP,DEV00429,UTC,2026-03-12 22:19:36,840,2026-03-12 13:44:13,2026-03-12 22:19:36,515.3833333333333,False
SES0000841,AGT0000040,2026-07-25 21:16:32,SMS,DEV01295,UTC,2026-07-26 01:33:37,841,2026-07-25 21:16:32,2026-07-26 01:33:37,257.0833333333333,False
SES0000842,AGT0000832,2026-01-01 08:09:52,FIELD,DEV00011,UTC,2026-01-01 16:53:04,842,2026-01-01 08:09:52,2026-01-01 16:53:04,523.2,False
SES0000843,AGT0000373,2026-05-25 07:04:29,WHATSAPP,DEV01019,UTC,2026-05-25 12:06:14,843,2026-05-25 07:04:29,2026-05-25 12:06:14,301.75,False
SES0000844,AGT0000627,2026-04-29 03:55:17,SMS,DEV00738,UTC,2026-04-29 09:04:59,844,2026-04-29 03:55:17,2026-04-29 09:04:59,309.7,False
SES0000845,AGT0000080,2026-08-02 09:50:43,FIELD,DEV00565,UTC,2026-08-02 14:11:30,845,2026-08-02 09:50:43,2026-08-02 14:11:30,260.78333333333336,False
SES0000846,AGT0000018,2026-02-07 20:56:13,VOICE,DEV01306,Asia/Kolkata,2026-02-08 03:22:04,846,2026-02-07 20:56:13,2026-02-08 03:22:04,385.85,False
SES0000847,AGT0000527,2026-03-25 21:13:11,VOICE,DEV00290,UTC,2026-03-25 23:54:17,847,2026-03-25 21:13:11,2026-03-25 23:54:17,161.1,False
SES0000848,AGT0000182,2026-04-13 21:21:10,VOICE,DEV00126,UTC,2026-04-14 02:22:26,848,2026-04-13 21:21:10,2026-04-14 02:22:26,301.26666666666665,False
SES0000849,AGT0000727,2026-03-19 16:23:22,WHATSAPP,DEV01124,UTC,2026-03-19 23:50:24,849,2026-03-19 16:23:22,2026-03-19 23:50:24,447.03333333333336,False
SES0000850,AGT0000635,2026-02-28 11:57:23,SMS,DEV00764,Asia/Kolkata,2026-02-28 19:06:14,850,2026-02-28 11:57:23,2026-02-28 19:06:14,428.85,False
SES0000851,AGT0000107,2026-06-12 08:06:25,WHATSAPP,DEV00001,Asia/Kolkata,2026-06-12 15:45:21,851,2026-06-12 08:06:25,2026-06-12 15:45:21,458.93333333333334,False
SES0000852,AGT0000942,2026-07-15 21:38:05,FIELD,DEV00319,Asia/Kolkata,2026-07-16 02:16:47,852,2026-07-15 21:38:05,2026-07-16 02:16:47,278.7,False
SES0000853,AGT0000541,2026-01-18 19:33:54,FIELD,DEV00268,Asia/Kolkata,2026-01-18 20:50:32,853,2026-01-18 19:33:54,2026-01-18 20:50:32,76.63333333333334,False
SES0000854,AGT0000359,2026-02-17 19:47:02,SMS,DEV00555,Asia/Kolkata,2026-02-18 04:59:13,854,2026-02-17 19:47:02,2026-02-18 04:59:13,552.1833333333333,False
SES0000855,AGT0000950,2026-07-29 22:26:49,VOICE,DEV00161,UTC,2026-07-30 02:22:48,855,2026-07-29 22:26:49,2026-07-30 02:22:48,235.98333333333332,False
SES0000856,AGT0000959,2026-02-03 10:42:43,SMS,DEV00323,UTC,2026-02-03 19:54:53,856,2026-02-03 10:42:43,2026-02-03 19:54:53,552.1666666666666,False
SES0000857,AGT0000028,2026-03-19 20:44:29,VOICE,DEV00623,Asia/Kolkata,2026-03-20 05:12:31,857,2026-03-19 20:44:29,2026-03-20 05:12:31,508.03333333333336,False
SES0000858,AGT0000500,2026-04-07 07:44:17,WHATSAPP,DEV00059,UTC,2026-04-07 17:00:51,858,2026-04-07 07:44:17,2026-04-07 17:00:51,556.5666666666667,False
SES0000859,AGT0000030,2026-04-04 02:07:18,VOICE,DEV01446,UTC,2026-04-04 06:03:29,859,2026-04-04 02:07:18,2026-04-04 06:03:29,236.18333333333334,False
SES0000860,AGT0000544,2026-03-15 13:19:05,FIELD,DEV00846,UTC,2026-03-15 18:56:08,860,2026-03-15 13:19:05,2026-03-15 18:56:08,337.05,False
SES0000861,AGT0000029,2026-06-16 07:36:41,SMS,DEV01409,UTC,2026-06-16 09:28:04,861,2026-06-16 07:36:41,2026-06-16 09:28:04,111.38333333333334,False
SES0000862,AGT0000341,2026-07-03 20:11:52,FIELD,DEV00441,UTC,2026-07-03 22:28:55,862,2026-07-03 20:11:52,2026-07-03 22:28:55,137.05,False
SES0000863,AGT0000821,2026-05-10 19:40:24,FIELD,DEV00442,Asia/Kolkata,2026-05-10 23:32:00,863,2026-05-10 19:40:24,2026-05-10 23:32:00,231.6,False
SES0000864,AGT0000794,2026-04-10 10:14:24,SMS,DEV00404,UTC,2026-04-10 15:23:08,864,2026-04-10 10:14:24,2026-04-10 15:23:08,308.73333333333335,False
SES0000865,AGT0000177,2026-08-05 16:43:40,VOICE,DEV00910,Asia/Kolkata,2026-08-05 20:20:45,865,2026-08-05 16:43:40,2026-08-05 20:20:45,217.08333333333334,False
SES0000866,AGT0000656,2026-06-08 14:20:33,WHATSAPP,DEV00484,UTC,2026-06-08 18:21:29,866,2026-06-08 14:20:33,2026-06-08 18:21:29,240.93333333333334,False
SES0000867,AGT0000977,2026-06-14 23:32:38,FIELD,DEV00634,Asia/Kolkata,2026-06-15 01:17:33,867,2026-06-14 23:32:38,2026-06-15 01:17:33,104.91666666666667,False
SES0000868,AGT0000151,2026-01-22 05:44:44,WHATSAPP,DEV01385,UTC,2026-01-22 10:56:06,868,2026-01-22 05:44:44,2026-01-22 10:56:06,311.3666666666667,False
SES0000869,AGT0000805,2026-03-18 13:25:03,SMS,DEV00908,UTC,2026-03-18 21:10:43,869,2026-03-18 13:25:03,2026-03-18 21:10:43,465.6666666666667,False
SES0000870,AGT0000944,2026-03-05 22:36:47,SMS,DEV00868,UTC,2026-03-06 04:27:50,870,2026-03-05 22:36:47,2026-03-06 04:27:50,351.05,False
SES0000871,AGT0000448,2026-07-15 19:13:58,SMS,DEV00715,Asia/Kolkata,2026-07-15 21:24:27,871,2026-07-15 19:13:58,2026-07-15 21:24:27,130.48333333333332,False
SES0000872,AGT0000840,2026-07-29 19:50:46,FIELD,DEV00397,Asia/Kolkata,2026-07-30 05:47:46,872,2026-07-29 19:50:46,2026-07-30 05:47:46,597.0,False
SES0000873,AGT0000624,2026-03-07 13:58:16,VOICE,DEV00717,UTC,2026-03-07 15:58:36,873,2026-03-07 13:58:16,2026-03-07 15:58:36,120.33333333333333,False
SES0000874,AGT0000890,2026-04-27 13:23:27,FIELD,DEV00712,UTC,2026-04-27 15:21:30,874,2026-04-27 13:23:27,2026-04-27 15:21:30,118.05,False
SES0000875,AGT0000198,2026-02-16 04:05:37,WHATSAPP,DEV00192,UTC,2026-02-16 12:34:36,875,2026-02-16 04:05:37,2026-02-16 12:34:36,508.98333333333335,False
SES0000876,AGT0000426,2026-05-20 08:08:40,FIELD,DEV00269,Asia/Kolkata,2026-05-20 17:19:11,876,2026-05-20 08:08:40,2026-05-20 17:19:11,550.5166666666667,False
SES0000877,AGT0000011,2026-04-21 03:08:22,FIELD,DEV00389,UTC,2026-04-21 12:47:43,877,2026-04-21 03:08:22,2026-04-21 12:47:43,579.35,False
SES0000878,AGT0000722,2026-06-12 01:08:22,WHATSAPP,DEV00935,UTC,2026-06-12 04:08:27,878,2026-06-12 01:08:22,2026-06-12 04:08:27,180.08333333333334,False
SES0000879,AGT0000933,2026-07-25 09:36:59,FIELD,DEV00669,UTC,2026-07-25 10:22:08,879,2026-07-25 09:36:59,2026-07-25 10:22:08,45.15,False
