target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,_source_row_number,target_date_standardized,target_month,timestamp_parse_failed,unknown_campaign_flag
TGT0011628,ACC0010696,CMP0000080,2026-01-08,7,WHATSAPP,QUEUED,11628,2026-01-08,2026-01,False,False
TGT0011629,ACC0009807,CMP0000025,2026-04-26,3,VOICE,EXPIRED,11629,2026-04-26,2026-04,False,False
TGT0011630,ACC0014937,CMP0000021,2026-04-28,6,SMS,QUEUED,11630,2026-04-28,2026-04,False,False
TGT0011631,ACC0014501,CMP0000108,2026-01-15,7,FIELD,EXPIRED,11631,2026-01-15,2026-01,False,False
TGT0011632,ACC0019697,CMP0000082,2026-01-28,9,VOICE,SKIPPED,11632,2026-01-28,2026-01,False,False
TGT0011633,ACC0017253,CMP0000035,2026-07-08,10,SMS,CONTACTED,11633,2026-07-08,2026-07,False,False
TGT0011634,ACC0027924,CMP0000050,2026-01-29,4,SMS,EXPIRED,11634,2026-01-29,2026-01,False,False
TGT0011635,ACC0008720,CMP0000100,2026-01-09,2,VOICE,SKIPPED,11635,2026-01-09,2026-01,False,False
TGT0011636,ACC0007138,CMP0000005,2026-07-01,10,FIELD,QUEUED,11636,2026-07-01,2026-07,False,False
TGT0011637,ACC0018970,CMP0000044,2026-06-07,9,WHATSAPP,SKIPPED,11637,2026-06-07,2026-06,False,False
TGT0011638,ACC0025349,CMP0000107,2026-06-18,3,VOICE,EXPIRED,11638,2026-06-18,2026-06,False,False
TGT0011639,ACC0008029,CMP0000046,2026-05-30,4,WHATSAPP,QUEUED,11639,2026-05-30,2026-05,False,False
TGT0011640,ACC0024398,CMP0000026,2026-04-27,2,WHATSAPP,EXPIRED,11640,2026-04-27,2026-04,False,False
TGT0011641,ACC0002697,CMP0000088,2026-06-27,4,WHATSAPP,CONTACTED,11641,2026-06-27,2026-06,False,False
TGT0011642,ACC0011344,CMP0000059,2026-06-03,7,VOICE,CONTACTED,11642,2026-06-03,2026-06,False,False
TGT0011643,ACC0008127,CMP0000104,2026-03-04,3,FIELD,QUEUED,11643,2026-03-04,2026-03,False,False
TGT0011644,ACC0018910,CMP0000091,2026-06-04,4,WHATSAPP,QUEUED,11644,2026-06-04,2026-06,False,False
TGT0011645,ACC0029459,CMP0000109,2026-02-18,1,WHATSAPP,EXPIRED,11645,2026-02-18,2026-02,False,False
TGT0011646,ACC0018786,CMP0000036,2026-01-01,7,FIELD,QUEUED,11646,2026-01-01,2026-01,False,False
TGT0011647,ACC0019641,CMP0000017,2026-01-09,1,SMS,QUEUED,11647,2026-01-09,2026-01,False,False
TGT0011648,ACC0009484,CMP0000092,2026-05-30,9,VOICE,CONTACTED,11648,2026-05-30,2026-05,False,False
TGT0011649,ACC0022662,CMP0000028,2026-03-16,9,SMS,CONTACTED,11649,2026-03-16,2026-03,False,False
TGT0011650,ACC0003636,CMP0000082,2026-04-06,6,SMS,CONTACTED,11650,2026-04-06,2026-04,False,False
TGT0011651,ACC0005626,CMP0000004,2026-02-06,4,FIELD,SKIPPED,11651,2026-02-06,2026-02,False,False
TGT0011652,ACC0002268,CMP0000003,2026-01-18,8,WHATSAPP,CONTACTED,11652,2026-01-18,2026-01,False,False
TGT0011653,ACC0015615,CMP0000042,2026-07-29,7,WHATSAPP,QUEUED,11653,2026-07-29,2026-07,False,False
TGT0011654,ACC0019437,CMP0000087,2026-05-29,5,SMS,EXPIRED,11654,2026-05-29,2026-05,False,False
TGT0011655,ACC0003710,CMP0000116,2026-07-20,9,VOICE,QUEUED,11655,2026-07-20,2026-07,False,False
TGT0011656,ACC0015931,CMP0000013,2026-07-11,6,WHATSAPP,CONTACTED,11656,2026-07-11,2026-07,False,False
TGT0011657,ACC0010583,CMP0000118,2026-03-16,5,VOICE,CONTACTED,11657,2026-03-16,2026-03,False,False
TGT0011658,ACC0012005,CMP0000050,2026-02-23,5,VOICE,SKIPPED,11658,2026-02-23,2026-02,False,False
TGT0011659,ACC0026857,CMP0000103,2026-06-04,5,VOICE,EXPIRED,11659,2026-06-04,2026-06,False,False
TGT0011660,ACC0000002,CMP0000060,2026-01-12,1,SMS,EXPIRED,11660,2026-01-12,2026-01,False,False
TGT0011661,ACC0000611,CMP0000064,2026-04-23,6,FIELD,QUEUED,11661,2026-04-23,2026-04,False,False
TGT0011662,ACC0019084,CMP0000035,2026-03-22,4,WHATSAPP,SKIPPED,11662,2026-03-22,2026-03,False,False
TGT0011663,ACC0010711,CMP0000011,2026-03-17,4,WHATSAPP,EXPIRED,11663,2026-03-17,2026-03,False,False
TGT0011664,ACC0020561,CMP0000021,2026-06-02,9,WHATSAPP,QUEUED,11664,2026-06-02,2026-06,False,False
TGT0011665,ACC0011985,CMP0000058,2026-04-25,2,VOICE,SKIPPED,11665,2026-04-25,2026-04,False,False
TGT0011666,ACC0007190,CMP0000044,2026-06-06,6,VOICE,CONTACTED,11666,2026-06-06,2026-06,False,False
TGT0011667,ACC0002663,CMP0000114,2026-06-18,8,WHATSAPP,EXPIRED,11667,2026-06-18,2026-06,False,False
TGT0011668,ACC0003284,CMP0000111,2026-04-10,8,WHATSAPP,SKIPPED,11668,2026-04-10,2026-04,False,False
TGT0011669,ACC0009277,CMP0000045,2026-07-29,9,VOICE,EXPIRED,11669,2026-07-29,2026-07,False,False
TGT0011670,ACC0008137,CMP0000032,2026-04-13,10,WHATSAPP,QUEUED,11670,2026-04-13,2026-04,False,False
TGT0011671,ACC0004290,CMP0000078,2026-01-13,6,SMS,QUEUED,11671,2026-01-13,2026-01,False,False
TGT0011672,ACC0018584,CMP0000038,2026-06-22,7,WHATSAPP,CONTACTED,11672,2026-06-22,2026-06,False,False
TGT0011673,ACC0005010,CMP0000099,2026-03-18,9,FIELD,SKIPPED,11673,2026-03-18,2026-03,False,False
TGT0011674,ACC0022456,CMP0000114,2026-07-26,7,VOICE,SKIPPED,11674,2026-07-26,2026-07,False,False
TGT0011675,ACC0029886,CMP0000098,2026-03-23,2,WHATSAPP,QUEUED,11675,2026-03-23,2026-03,False,False
TGT0011676,ACC0007225,CMP0000080,2026-06-09,1,FIELD,CONTACTED,11676,2026-06-09,2026-06,False,False
TGT0011677,ACC0020453,CMP0000066,2026-01-21,9,SMS,SKIPPED,11677,2026-01-21,2026-01,False,False
TGT0011678,ACC0007592,CMP0000011,2026-05-19,8,FIELD,CONTACTED,11678,2026-05-19,2026-05,False,False
TGT0011679,ACC0029192,CMP0000011,2026-08-08,2,FIELD,EXPIRED,11679,2026-08-08,2026-08,False,False
TGT0011680,ACC0021510,CMP0000076,2026-05-15,2,FIELD,QUEUED,11680,2026-05-15,2026-05,False,False
TGT0011681,ACC0018042,CMP0000037,2026-03-17,1,FIELD,SKIPPED,11681,2026-03-17,2026-03,False,False
TGT0011682,ACC0014594,CMP0000020,2026-06-11,1,SMS,SKIPPED,11682,2026-06-11,2026-06,False,False
TGT0011683,ACC0017251,CMP0000026,2026-01-06,9,FIELD,CONTACTED,11683,2026-01-06,2026-01,False,False
TGT0011684,ACC0010136,CMP0000104,2026-04-26,2,SMS,CONTACTED,11684,2026-04-26,2026-04,False,False
TGT0011685,ACC0005679,CMP0000006,2026-04-22,3,VOICE,SKIPPED,11685,2026-04-22,2026-04,False,False
TGT0011686,ACC0013706,CMP0000090,2026-06-27,1,FIELD,SKIPPED,11686,2026-06-27,2026-06,False,False
TGT0011687,ACC0021505,CMP0000003,2026-06-24,4,WHATSAPP,QUEUED,11687,2026-06-24,2026-06,False,False
TGT0011688,ACC0002293,CMP0000042,2026-07-15,3,WHATSAPP,CONTACTED,11688,2026-07-15,2026-07,False,False
TGT0011689,ACC0003404,CMP0000029,2026-02-06,7,FIELD,EXPIRED,11689,2026-02-06,2026-02,False,False
TGT0011690,ACC0016992,CMP0000043,2026-04-12,5,WHATSAPP,SKIPPED,11690,2026-04-12,2026-04,False,False
TGT0011691,ACC0021115,CMP0000095,2026-07-08,5,WHATSAPP,EXPIRED,11691,2026-07-08,2026-07,False,False
TGT0011692,ACC0006402,CMP0000100,2026-04-24,9,WHATSAPP,CONTACTED,11692,2026-04-24,2026-04,False,False
TGT0011693,ACC0013388,CMP0000073,2026-01-07,9,WHATSAPP,EXPIRED,11693,2026-01-07,2026-01,False,False
TGT0011694,ACC0006810,CMP0000104,2026-07-06,4,VOICE,EXPIRED,11694,2026-07-06,2026-07,False,False
TGT0011695,ACC0023253,CMP0000017,2026-02-06,6,WHATSAPP,SKIPPED,11695,2026-02-06,2026-02,False,False
TGT0011696,ACC0021547,CMP0000010,2026-02-07,10,FIELD,QUEUED,11696,2026-02-07,2026-02,False,False
TGT0011697,ACC0001012,CMP0000002,2026-01-21,4,WHATSAPP,SKIPPED,11697,2026-01-21,2026-01,False,False
TGT0011698,ACC0004740,CMP0000050,2026-03-22,2,FIELD,QUEUED,11698,2026-03-22,2026-03,False,False
TGT0011699,ACC0012462,CMP0000065,2026-02-27,3,SMS,CONTACTED,11699,2026-02-27,2026-02,False,False
TGT0011700,ACC0000807,CMP0000111,2026-04-21,4,WHATSAPP,CONTACTED,11700,2026-04-21,2026-04,False,False
TGT0011701,ACC0027211,CMP0000028,2026-01-06,8,FIELD,EXPIRED,11701,2026-01-06,2026-01,False,False
TGT0011702,ACC0017032,CMP0000091,2026-05-27,9,FIELD,EXPIRED,11702,2026-05-27,2026-05,False,False
TGT0011703,ACC0005486,CMP0000100,2026-07-05,8,SMS,QUEUED,11703,2026-07-05,2026-07,False,False
TGT0011704,ACC0006998,CMP0000043,2026-02-08,2,VOICE,CONTACTED,11704,2026-02-08,2026-02,False,False
TGT0011705,ACC0025713,CMP0000031,2026-06-08,8,FIELD,CONTACTED,11705,2026-06-08,2026-06,False,False
TGT0011706,ACC0018247,CMP0000006,2026-01-25,6,FIELD,CONTACTED,11706,2026-01-25,2026-01,False,False
TGT0011707,ACC0020408,CMP0000078,2026-05-01,3,FIELD,EXPIRED,11707,2026-05-01,2026-05,False,False
TGT0011708,ACC0000991,CMP0000074,2026-01-23,8,FIELD,SKIPPED,11708,2026-01-23,2026-01,False,False
TGT0011709,ACC0028986,CMP0000042,2026-01-08,7,WHATSAPP,QUEUED,11709,2026-01-08,2026-01,False,False
TGT0011710,ACC0019726,CMP0000064,2026-01-05,5,VOICE,QUEUED,11710,2026-01-05,2026-01,False,False
TGT0011711,ACC0028094,CMP0000052,2026-05-21,1,FIELD,QUEUED,11711,2026-05-21,2026-05,False,False
TGT0011712,ACC0028597,CMP0000097,2026-04-28,7,VOICE,QUEUED,11712,2026-04-28,2026-04,False,False
TGT0011713,ACC0000236,CMP0000104,2026-05-21,3,FIELD,SKIPPED,11713,2026-05-21,2026-05,False,False
TGT0011714,ACC0009912,CMP0000022,2026-07-06,9,WHATSAPP,EXPIRED,11714,2026-07-06,2026-07,False,False
TGT0011715,ACC0004511,CMP0000106,2026-02-15,9,VOICE,EXPIRED,11715,2026-02-15,2026-02,False,False
TGT0011716,ACC0017738,CMP0000083,2026-08-04,5,FIELD,QUEUED,11716,2026-08-04,2026-08,False,False
TGT0011717,ACC0009778,CMP0000062,2026-06-17,9,WHATSAPP,EXPIRED,11717,2026-06-17,2026-06,False,False
TGT0011718,ACC0022115,CMP0000021,2026-05-30,8,FIELD,CONTACTED,11718,2026-05-30,2026-05,False,False
TGT0011719,ACC0014784,CMP0000003,2026-01-10,10,VOICE,EXPIRED,11719,2026-01-10,2026-01,False,False
TGT0011720,ACC0017233,CMP0000020,2026-06-16,2,WHATSAPP,EXPIRED,11720,2026-06-16,2026-06,False,False
TGT0011721,ACC0003139,CMP0000082,2026-06-19,3,FIELD,EXPIRED,11721,2026-06-19,2026-06,False,False
TGT0011722,ACC0029898,CMP0000048,2026-02-24,3,FIELD,SKIPPED,11722,2026-02-24,2026-02,False,False
TGT0011723,ACC0022632,CMP0000019,2026-03-27,10,FIELD,QUEUED,11723,2026-03-27,2026-03,False,False
TGT0011724,ACC0003321,CMP0000023,2026-03-19,3,SMS,QUEUED,11724,2026-03-19,2026-03,False,False
TGT0011725,ACC0009543,CMP0000095,2026-08-07,9,SMS,EXPIRED,11725,2026-08-07,2026-08,False,False
TGT0011726,ACC0011717,CMP0000010,2026-05-18,8,SMS,EXPIRED,11726,2026-05-18,2026-05,False,False
TGT0011727,ACC0022495,CMP0000111,2026-02-14,6,VOICE,EXPIRED,11727,2026-02-14,2026-02,False,False
TGT0011728,ACC0000842,CMP0000095,2026-02-06,1,WHATSAPP,EXPIRED,11728,2026-02-06,2026-02,False,False
TGT0011729,ACC0009362,CMP0000046,2026-02-20,9,WHATSAPP,QUEUED,11729,2026-02-20,2026-02,False,False
TGT0011730,ACC0014065,CMP0000104,2026-04-17,5,WHATSAPP,EXPIRED,11730,2026-04-17,2026-04,False,False
TGT0011731,ACC0020863,CMP0000014,2026-04-13,9,SMS,SKIPPED,11731,2026-04-13,2026-04,False,False
TGT0011732,ACC0020793,CMP0000076,2026-01-17,6,SMS,QUEUED,11732,2026-01-17,2026-01,False,False
TGT0011733,ACC0015687,CMP0000085,2026-04-20,5,FIELD,EXPIRED,11733,2026-04-20,2026-04,False,False
TGT0011734,ACC0010539,CMP0000095,2026-07-17,5,SMS,CONTACTED,11734,2026-07-17,2026-07,False,False
TGT0011735,ACC0029283,CMP0000091,2026-03-03,1,SMS,CONTACTED,11735,2026-03-03,2026-03,False,False
TGT0011736,ACC0019344,CMP0000118,2026-01-15,3,SMS,EXPIRED,11736,2026-01-15,2026-01,False,False
TGT0011737,ACC0001777,CMP0000043,2026-02-26,4,WHATSAPP,CONTACTED,11737,2026-02-26,2026-02,False,False
TGT0011738,ACC0023112,CMP0000091,2026-01-12,2,FIELD,SKIPPED,11738,2026-01-12,2026-01,False,False
TGT0011739,ACC0026249,CMP0000069,2026-07-21,2,VOICE,QUEUED,11739,2026-07-21,2026-07,False,False
TGT0011740,ACC0008153,CMP0000038,2026-07-21,2,FIELD,QUEUED,11740,2026-07-21,2026-07,False,False
TGT0011741,ACC0019900,CMP0000086,2026-05-16,9,WHATSAPP,SKIPPED,11741,2026-05-16,2026-05,False,False
TGT0011742,ACC0003952,CMP0000008,2026-04-27,2,WHATSAPP,EXPIRED,11742,2026-04-27,2026-04,False,False
TGT0011743,ACC0026414,CMP0000110,2026-06-26,10,SMS,SKIPPED,11743,2026-06-26,2026-06,False,False
TGT0011744,ACC0021734,CMP0000045,2026-07-02,3,WHATSAPP,EXPIRED,11744,2026-07-02,2026-07,False,False
TGT0011745,ACC0001229,CMP0000003,2026-04-15,5,FIELD,SKIPPED,11745,2026-04-15,2026-04,False,False
TGT0011746,ACC0016862,CMP0000063,2026-03-04,7,SMS,EXPIRED,11746,2026-03-04,2026-03,False,False
TGT0011747,ACC0024319,CMP0000074,2026-03-10,4,WHATSAPP,QUEUED,11747,2026-03-10,2026-03,False,False
TGT0011748,ACC0008689,CMP0000046,2026-03-10,6,FIELD,SKIPPED,11748,2026-03-10,2026-03,False,False
TGT0011749,ACC0005566,CMP0000007,2026-05-06,5,VOICE,EXPIRED,11749,2026-05-06,2026-05,False,False
TGT0011750,ACC0018713,CMP0000075,2026-03-14,7,SMS,SKIPPED,11750,2026-03-14,2026-03,False,False
TGT0011751,ACC0009620,CMP0000028,2026-03-16,6,SMS,QUEUED,11751,2026-03-16,2026-03,False,False
TGT0011752,ACC0010339,CMP0000118,2026-03-23,5,FIELD,QUEUED,11752,2026-03-23,2026-03,False,False
TGT0011753,ACC0018698,CMP0000114,2026-02-07,8,VOICE,EXPIRED,11753,2026-02-07,2026-02,False,False
TGT0011754,ACC0025416,CMP0000060,2026-01-30,5,WHATSAPP,SKIPPED,11754,2026-01-30,2026-01,False,False
TGT0011755,ACC0024624,CMP0000075,2026-01-14,9,FIELD,QUEUED,11755,2026-01-14,2026-01,False,False
TGT0011756,ACC0010324,CMP0000025,2026-07-02,7,VOICE,CONTACTED,11756,2026-07-02,2026-07,False,False
TGT0011757,ACC0005183,CMP0000070,2026-07-14,9,WHATSAPP,EXPIRED,11757,2026-07-14,2026-07,False,False
TGT0011758,ACC0018721,CMP0000027,2026-03-22,9,SMS,SKIPPED,11758,2026-03-22,2026-03,False,False
TGT0011759,ACC0024954,CMP0000063,2026-05-10,1,WHATSAPP,EXPIRED,11759,2026-05-10,2026-05,False,False
TGT0011760,ACC0026290,CMP0000088,2026-01-10,2,VOICE,QUEUED,11760,2026-01-10,2026-01,False,False
TGT0011761,ACC0009676,CMP0000008,2026-01-17,10,WHATSAPP,SKIPPED,11761,2026-01-17,2026-01,False,False
TGT0011762,ACC0029990,CMP0000025,2026-06-18,10,VOICE,CONTACTED,11762,2026-06-18,2026-06,False,False
TGT0011763,ACC0000237,CMP0000070,2026-06-12,9,VOICE,CONTACTED,11763,2026-06-12,2026-06,False,False
TGT0011764,ACC0015745,CMP0000003,2026-08-02,6,WHATSAPP,EXPIRED,11764,2026-08-02,2026-08,False,False
TGT0011765,ACC0013975,CMP0000060,2026-01-19,10,FIELD,CONTACTED,11765,2026-01-19,2026-01,False,False
TGT0011766,ACC0001354,CMP0000090,2026-05-21,5,VOICE,SKIPPED,11766,2026-05-21,2026-05,False,False
TGT0011767,ACC0016199,CMP0000065,2026-02-19,7,VOICE,SKIPPED,11767,2026-02-19,2026-02,False,False
TGT0011768,ACC0023916,CMP0000043,2026-06-01,1,SMS,SKIPPED,11768,2026-06-01,2026-06,False,False
TGT0011769,ACC0003230,CMP0000056,2026-02-05,3,FIELD,SKIPPED,11769,2026-02-05,2026-02,False,False
TGT0011770,ACC0002528,CMP0000111,2026-01-02,9,FIELD,EXPIRED,11770,2026-01-02,2026-01,False,False
TGT0011771,ACC0027766,CMP0000008,2026-07-24,5,SMS,SKIPPED,11771,2026-07-24,2026-07,False,False
TGT0011772,ACC0024540,CMP0000032,2026-01-20,4,VOICE,CONTACTED,11772,2026-01-20,2026-01,False,False
TGT0011773,ACC0008835,CMP0000026,2026-05-13,7,VOICE,CONTACTED,11773,2026-05-13,2026-05,False,False
TGT0011774,ACC0006663,CMP0000044,2026-04-21,5,SMS,QUEUED,11774,2026-04-21,2026-04,False,False
TGT0011775,ACC0001509,CMP0000011,2026-07-09,4,WHATSAPP,QUEUED,11775,2026-07-09,2026-07,False,False
TGT0011776,ACC0007061,CMP0000071,2026-07-12,5,FIELD,CONTACTED,11776,2026-07-12,2026-07,False,False
TGT0011777,ACC0026817,CMP0000065,2026-01-07,6,SMS,SKIPPED,11777,2026-01-07,2026-01,False,False
TGT0011778,ACC0019459,CMP0000038,2026-03-28,9,WHATSAPP,SKIPPED,11778,2026-03-28,2026-03,False,False
TGT0011779,ACC0023382,CMP0000080,2026-02-05,10,FIELD,EXPIRED,11779,2026-02-05,2026-02,False,False
TGT0011780,ACC0021000,CMP0000039,2026-06-05,3,FIELD,EXPIRED,11780,2026-06-05,2026-06,False,False
TGT0011781,ACC0020062,CMP0000101,2026-02-13,9,SMS,CONTACTED,11781,2026-02-13,2026-02,False,False
TGT0011782,ACC0021645,CMP0000093,2026-05-18,10,FIELD,SKIPPED,11782,2026-05-18,2026-05,False,False
TGT0011783,ACC0012026,CMP0000041,2026-06-29,2,WHATSAPP,QUEUED,11783,2026-06-29,2026-06,False,False
TGT0011784,ACC0016076,CMP0000013,2026-06-06,10,SMS,SKIPPED,11784,2026-06-06,2026-06,False,False
TGT0011785,ACC0003272,CMP0000081,2026-07-23,10,FIELD,SKIPPED,11785,2026-07-23,2026-07,False,False
TGT0011786,ACC0029516,CMP0000099,2026-05-26,8,FIELD,SKIPPED,11786,2026-05-26,2026-05,False,False
TGT0011787,ACC0015247,CMP0000075,2026-05-02,5,FIELD,SKIPPED,11787,2026-05-02,2026-05,False,False
TGT0011788,ACC0000126,CMP0000105,2026-07-14,7,VOICE,CONTACTED,11788,2026-07-14,2026-07,False,False
TGT0011789,ACC0013209,CMP0000079,2026-04-04,3,SMS,SKIPPED,11789,2026-04-04,2026-04,False,False
TGT0011790,ACC0026783,CMP0000012,2026-04-21,7,SMS,SKIPPED,11790,2026-04-21,2026-04,False,False
TGT0011791,ACC0020392,CMP0000055,2026-07-11,5,VOICE,SKIPPED,11791,2026-07-11,2026-07,False,False
TGT0011792,ACC0019700,CMP0000013,2026-06-18,9,VOICE,QUEUED,11792,2026-06-18,2026-06,False,False
TGT0011793,ACC0009691,CMP0000074,2026-03-17,4,VOICE,SKIPPED,11793,2026-03-17,2026-03,False,False
TGT0011794,ACC0012357,CMP0000068,2026-06-15,2,SMS,EXPIRED,11794,2026-06-15,2026-06,False,False
TGT0011795,ACC0013124,CMP0000107,2026-07-27,2,WHATSAPP,QUEUED,11795,2026-07-27,2026-07,False,False
TGT0011796,ACC0014777,CMP0000039,2026-02-11,7,FIELD,EXPIRED,11796,2026-02-11,2026-02,False,False
TGT0011797,ACC0010534,CMP0000074,2026-02-21,3,VOICE,SKIPPED,11797,2026-02-21,2026-02,False,False
TGT0011798,ACC0000568,CMP0000069,2026-05-28,2,VOICE,QUEUED,11798,2026-05-28,2026-05,False,False
TGT0011799,ACC0017301,CMP0000032,2026-04-09,9,FIELD,EXPIRED,11799,2026-04-09,2026-04,False,False
TGT0011800,ACC0019700,CMP0000067,2026-07-24,1,VOICE,QUEUED,11800,2026-07-24,2026-07,False,False
TGT0011801,ACC0024762,CMP0000035,2026-04-13,10,VOICE,QUEUED,11801,2026-04-13,2026-04,False,False
TGT0011802,ACC0009324,CMP0000005,2026-05-19,2,FIELD,EXPIRED,11802,2026-05-19,2026-05,False,False
TGT0011803,ACC0017258,CMP0000051,2026-03-29,6,FIELD,CONTACTED,11803,2026-03-29,2026-03,False,False
TGT0011804,ACC0021755,CMP0000009,2026-03-29,2,FIELD,EXPIRED,11804,2026-03-29,2026-03,False,False
TGT0011805,ACC0023363,CMP0000086,2026-01-17,9,SMS,QUEUED,11805,2026-01-17,2026-01,False,False
TGT0011806,ACC0020064,CMP0000036,2026-04-15,5,VOICE,QUEUED,11806,2026-04-15,2026-04,False,False
TGT0011807,ACC0005136,CMP0000071,2026-05-20,7,VOICE,EXPIRED,11807,2026-05-20,2026-05,False,False
TGT0011808,ACC0011802,CMP0000093,2026-04-05,7,FIELD,QUEUED,11808,2026-04-05,2026-04,False,False
TGT0011809,ACC0014262,CMP0000100,2026-01-11,5,SMS,CONTACTED,11809,2026-01-11,2026-01,False,False
TGT0011810,ACC0013305,CMP0000023,2026-08-08,6,SMS,EXPIRED,11810,2026-08-08,2026-08,False,False
TGT0011811,ACC0021018,CMP0000102,2026-07-01,10,FIELD,CONTACTED,11811,2026-07-01,2026-07,False,False
TGT0011812,ACC0026278,CMP0000119,2026-04-19,5,FIELD,CONTACTED,11812,2026-04-19,2026-04,False,False
TGT0011813,ACC0016289,CMP0000090,2026-02-27,8,WHATSAPP,EXPIRED,11813,2026-02-27,2026-02,False,False
TGT0011814,ACC0004670,CMP0000056,2026-06-23,5,VOICE,QUEUED,11814,2026-06-23,2026-06,False,False
TGT0011815,ACC0001134,CMP0000076,2026-07-23,4,WHATSAPP,EXPIRED,11815,2026-07-23,2026-07,False,False
TGT0011816,ACC0016583,CMP0000046,2026-04-09,1,VOICE,QUEUED,11816,2026-04-09,2026-04,False,False
TGT0011817,ACC0020781,CMP0000071,2026-05-19,1,FIELD,EXPIRED,11817,2026-05-19,2026-05,False,False
TGT0011818,ACC0010732,CMP0000034,2026-02-28,7,WHATSAPP,CONTACTED,11818,2026-02-28,2026-02,False,False
TGT0011819,ACC0022374,CMP0000043,2026-06-09,6,SMS,QUEUED,11819,2026-06-09,2026-06,False,False
TGT0011820,ACC0014778,CMP0000107,2026-02-27,4,SMS,QUEUED,11820,2026-02-27,2026-02,False,False
TGT0011821,ACC0005717,CMP0000029,2026-03-09,2,SMS,SKIPPED,11821,2026-03-09,2026-03,False,False
TGT0011822,ACC0009087,CMP0000067,2026-06-20,3,VOICE,EXPIRED,11822,2026-06-20,2026-06,False,False
TGT0011823,ACC0001073,CMP0000067,2026-07-03,6,SMS,EXPIRED,11823,2026-07-03,2026-07,False,False
TGT0011824,ACC0001604,CMP0000082,2026-05-05,8,VOICE,EXPIRED,11824,2026-05-05,2026-05,False,False
TGT0011825,ACC0014421,CMP0000108,2026-02-13,5,FIELD,EXPIRED,11825,2026-02-13,2026-02,False,False
TGT0011826,ACC0023612,CMP0000009,2026-07-23,4,WHATSAPP,QUEUED,11826,2026-07-23,2026-07,False,False
TGT0011827,ACC0016763,CMP0000008,2026-06-05,5,WHATSAPP,EXPIRED,11827,2026-06-05,2026-06,False,False
TGT0011828,ACC0008410,CMP0000104,2026-06-23,3,WHATSAPP,QUEUED,11828,2026-06-23,2026-06,False,False
TGT0011829,ACC0021657,CMP0000053,2026-05-23,8,FIELD,QUEUED,11829,2026-05-23,2026-05,False,False
TGT0011830,ACC0028840,CMP0000087,2026-04-16,10,WHATSAPP,QUEUED,11830,2026-04-16,2026-04,False,False
TGT0011831,ACC0004886,CMP0000004,2026-06-21,9,VOICE,CONTACTED,11831,2026-06-21,2026-06,False,False
TGT0011832,ACC0016768,CMP0000027,2026-08-01,4,WHATSAPP,QUEUED,11832,2026-08-01,2026-08,False,False
TGT0011833,ACC0022868,CMP0000027,2026-03-05,4,WHATSAPP,SKIPPED,11833,2026-03-05,2026-03,False,False
TGT0011834,ACC0023340,CMP0000064,2026-05-07,1,SMS,EXPIRED,11834,2026-05-07,2026-05,False,False
TGT0011835,ACC0025744,CMP0000097,2026-02-12,10,WHATSAPP,CONTACTED,11835,2026-02-12,2026-02,False,False
TGT0011836,ACC0013603,CMP0000014,2026-08-05,8,VOICE,SKIPPED,11836,2026-08-05,2026-08,False,False
TGT0011837,ACC0017065,CMP0000073,2026-08-07,10,VOICE,EXPIRED,11837,2026-08-07,2026-08,False,False
TGT0011838,ACC0026859,CMP0000019,2026-03-07,10,VOICE,QUEUED,11838,2026-03-07,2026-03,False,False
TGT0011839,ACC0004936,CMP0000001,2026-01-23,5,VOICE,EXPIRED,11839,2026-01-23,2026-01,False,False
TGT0011840,ACC0017525,CMP0000018,2026-02-15,3,WHATSAPP,SKIPPED,11840,2026-02-15,2026-02,False,False
TGT0011841,ACC0009742,CMP0000027,2026-05-16,8,FIELD,SKIPPED,11841,2026-05-16,2026-05,False,False
TGT0011842,ACC0020729,CMP0000014,2026-04-30,9,VOICE,QUEUED,11842,2026-04-30,2026-04,False,False
TGT0011843,ACC0007093,CMP0000113,2026-04-05,3,SMS,SKIPPED,11843,2026-04-05,2026-04,False,False
TGT0011844,ACC0012074,CMP0000002,2026-03-25,8,FIELD,EXPIRED,11844,2026-03-25,2026-03,False,False
TGT0011845,ACC0028345,CMP0000029,2026-05-17,9,WHATSAPP,EXPIRED,11845,2026-05-17,2026-05,False,False
TGT0011846,ACC0005570,CMP0000095,2026-02-22,4,FIELD,SKIPPED,11846,2026-02-22,2026-02,False,False
TGT0011847,ACC0018963,CMP0000059,2026-01-27,3,SMS,EXPIRED,11847,2026-01-27,2026-01,False,False
TGT0011848,ACC0022385,CMP0000042,2026-06-20,5,SMS,QUEUED,11848,2026-06-20,2026-06,False,False
TGT0011849,ACC0000834,CMP0000023,2026-04-08,5,SMS,SKIPPED,11849,2026-04-08,2026-04,False,False
TGT0011850,ACC0026128,CMP0000006,2026-06-29,5,WHATSAPP,SKIPPED,11850,2026-06-29,2026-06,False,False
TGT0011851,ACC0000167,CMP0000050,2026-01-17,3,VOICE,EXPIRED,11851,2026-01-17,2026-01,False,False
TGT0011852,ACC0016500,CMP0000104,2026-06-17,4,VOICE,EXPIRED,11852,2026-06-17,2026-06,False,False
TGT0011853,ACC0011266,CMP0000093,2026-01-11,6,SMS,CONTACTED,11853,2026-01-11,2026-01,False,False
TGT0011854,ACC0012545,CMP0000040,2026-06-07,3,FIELD,EXPIRED,11854,2026-06-07,2026-06,False,False
