account_id,borrower_id,loan_type,principal_amount,outstanding_amount,dpd,risk_segment,status,payment_count,total_payment_amount,recovered_account,total_calls,total_call_duration_sec,total_attempts,disposition_events,call_campaign_count,vendor_count,agent_count,targeting_events,targeting_campaigns,call_exposed,attempt_exposed,targeted_account
ACC0001934,BRW0005873,PERSONAL,59928.77,652980.04,120,MEDIUM,ACTIVE,2,114662.1,1,3,1207,8,1,3,3,3,0,0,1,1,0
ACC0001935,BRW0004369,AUTO,522626.19,560120.44,30,NPA,ACTIVE,0,0.0,0,4,1082,7,1,4,4,4,2,2,1,1,1
ACC0001936,BRW0008635,CREDIT_CARD,545994.84,444757.03,15,NPA,CLOSED,1,123063.93,1,1,288,4,4,1,1,1,1,1,1,1,1
ACC0001937,BRW0006226,PERSONAL,426241.25,594287.4,0,MEDIUM,CLOSED,2,60673.44,1,1,574,5,0,1,1,1,1,1,1,1,1
ACC0001938,BRW0008000,CONSUMER,541801.71,656043.89,45,MEDIUM,CLOSED,0,0.0,0,3,1615,5,1,3,2,3,1,1,1,1,1
ACC0001939,BRW0008375,CONSUMER,167752.78,654959.01,180,MEDIUM,CLOSED,1,59346.25,0,2,951,1,1,2,2,2,0,0,1,1,0
ACC0001940,BRW0010464,PERSONAL,588365.15,690045.19,120,HIGH,PAID,0,0.0,0,9,3193,5,0,8,6,8,2,2,1,1,1
ACC0001941,BRW0007780,CREDIT_CARD,758466.41,147332.85,180,LOW,ACTIVE,0,0.0,0,4,1468,5,1,4,4,4,2,2,1,1,1
ACC0001942,BRW0010374,BNPL,716941.43,416661.83,5,LOW,ACTIVE,1,127779.59,1,5,2424,2,0,4,5,5,1,1,1,1,1
ACC0001943,BRW0007542,PERSONAL,126653.57,160666.12,0,HIGH,CLOSED,2,169045.05,1,3,1288,2,1,3,3,3,2,2,1,1,1
ACC0001944,BRW0000847,CREDIT_CARD,508588.04,541018.38,30,NPA,PAID,0,0.0,0,1,882,7,2,1,1,1,1,1,1,1,1
ACC0001945,BRW0004635,CREDIT_CARD,295947.35,74188.98,0,MEDIUM,CLOSED,2,69274.22,1,0,0,5,0,0,0,0,0,0,0,1,0
ACC0001946,BRW0005319,PERSONAL,153915.69,668708.39,180,MEDIUM,WRITEOFF,2,147891.90999999997,1,2,1713,6,1,2,2,2,0,0,1,1,0
ACC0001947,BRW0003508,CREDIT_CARD,88449.96,91591.59,60,NPA,WRITEOFF,0,0.0,0,0,0,5,0,0,0,0,1,1,0,1,1
ACC0001948,BRW0005436,BNPL,259661.17,128878.97,5,NPA,PAID,1,82935.71,1,2,749,2,0,2,2,2,1,1,1,1,1
ACC0001949,BRW0008086,CREDIT_CARD,214448.42,13537.09,120,MEDIUM,PAID,0,0.0,0,2,694,4,0,2,1,2,2,2,1,1,1
ACC0001950,BRW0005010,PERSONAL,645519.55,373903.71,90,LOW,PAID,0,0.0,0,1,780,3,7,1,1,1,1,1,1,1,1
ACC0001951,BRW0007922,CONSUMER,334258.53,339309.06,30,MEDIUM,CLOSED,0,0.0,0,2,1117,1,1,2,2,2,0,0,1,1,0
ACC0001952,BRW0003155,CONSUMER,359225.75,47776.75,1,MEDIUM,CLOSED,0,0.0,0,2,840,8,2,2,2,1,1,1,1,1,1
ACC0001953,BRW0000711,BNPL,319665.76,649459.92,90,LOW,CLOSED,1,119711.25,0,3,818,2,1,3,3,3,1,1,1,1,1
ACC0001954,BRW0003521,CREDIT_CARD,160145.16,155018.86,120,MEDIUM,WRITEOFF,0,0.0,0,2,1272,5,0,2,2,2,2,2,1,1,1
ACC0001955,BRW0005732,PERSONAL,310348.39,619369.15,180,NPA,PAID,0,0.0,0,3,1798,3,3,3,3,3,3,3,1,1,1
ACC0001956,BRW0010282,CREDIT_CARD,283541.11,340837.89,45,NPA,WRITEOFF,0,0.0,0,2,1151,7,1,1,2,2,0,0,1,1,0
ACC0001957,BRW0007997,BNPL,717090.06,570587.79,1,LOW,PAID,0,0.0,0,3,1559,3,2,3,3,2,4,4,1,1,1
ACC0001958,BRW0003524,CREDIT_CARD,427614.3,140308.06,90,LOW,WRITEOFF,0,0.0,0,3,1516,6,0,3,3,3,0,0,1,1,0
ACC0001959,BRW0009062,AUTO,322491.87,65984.86,1,MEDIUM,CLOSED,1,73647.12,1,2,1081,2,1,2,2,2,2,2,1,1,1
ACC0001960,BRW0011772,CONSUMER,777970.26,81368.05,5,HIGH,WRITEOFF,1,115790.46,1,4,1278,2,1,4,4,4,1,1,1,1,1
ACC0001961,BRW0004756,AUTO,572178.74,194477.07,120,LOW,CLOSED,0,0.0,0,1,751,3,0,1,1,1,3,3,1,1,1
ACC0001962,BRW0001834,BNPL,22497.47,51194.51,30,NPA,ACTIVE,0,0.0,0,2,310,5,2,2,2,2,3,3,1,1,1
ACC0001963,BRW0006931,PERSONAL,429531.44,276514.91,90,NPA,ACTIVE,2,68722.97,1,5,2938,3,2,5,3,5,2,2,1,1,1
ACC0001964,BRW0003872,BNPL,123383.41,85988.37,30,MEDIUM,WRITEOFF,0,0.0,0,4,2159,4,0,4,3,4,0,0,1,1,0
ACC0001965,BRW0011285,BNPL,644228.85,654101.15,30,MEDIUM,ACTIVE,0,0.0,0,1,804,6,2,1,1,1,1,1,1,1,1
ACC0001966,BRW0005827,BNPL,517059.6,638430.55,180,NPA,ACTIVE,1,122348.69,1,6,2434,3,1,6,5,6,0,0,1,1,0
ACC0001967,BRW0002466,CREDIT_CARD,52879.91,43269.89,15,LOW,CLOSED,0,0.0,0,1,817,2,0,1,1,1,0,0,1,1,0
ACC0001968,BRW0005937,CONSUMER,273278.62,207518.65,180,MEDIUM,PAID,1,826.19,1,3,1086,5,1,3,3,3,0,0,1,1,0
ACC0001969,BRW0010252,BNPL,277320.41,308698.06,45,HIGH,PAID,3,226848.28999999998,1,5,2031,3,1,5,4,5,4,4,1,1,1
ACC0001970,BRW0011924,PERSONAL,115761.77,624706.87,180,LOW,CLOSED,0,0.0,0,3,1714,3,1,3,3,3,0,0,1,1,0
ACC0001971,BRW0003789,AUTO,360303.98,202737.57,180,LOW,WRITEOFF,2,152898.08000000002,1,0,0,5,2,0,0,0,2,2,0,1,1
ACC0001972,BRW0007061,CREDIT_CARD,295534.0,338729.97,90,LOW,CLOSED,1,133888.1,1,2,387,8,4,2,2,2,0,0,1,1,0
ACC0001973,BRW0007475,PERSONAL,766974.42,225791.35,0,NPA,CLOSED,0,0.0,0,3,1013,2,1,3,3,3,0,0,1,1,0
ACC0001974,BRW0007144,CONSUMER,303088.35,197560.52,0,NPA,WRITEOFF,1,20456.09,0,2,1579,1,0,2,2,2,2,2,1,1,1
ACC0001975,BRW0010971,AUTO,681503.84,210629.27,1,NPA,PAID,2,87776.1,1,2,534,0,1,2,2,2,2,2,1,0,1
ACC0001976,BRW0001918,CREDIT_CARD,52809.44,571797.54,0,HIGH,CLOSED,2,285348.75,1,4,1931,5,0,4,4,4,2,2,1,1,1
ACC0001977,BRW0004945,BNPL,618100.71,449027.6,45,MEDIUM,ACTIVE,0,0.0,0,3,292,6,2,3,3,3,1,1,1,1,1
ACC0001978,BRW0000200,PERSONAL,45561.22,210740.72,75,MEDIUM,PAID,0,0.0,0,2,1024,3,0,2,2,2,1,1,1,1,1
ACC0001979,BRW0001329,CONSUMER,254139.58,277801.54,60,LOW,CLOSED,1,12433.61,0,2,1382,1,2,2,2,2,0,0,1,1,0
ACC0001980,BRW0009214,CONSUMER,436703.98,326581.57,15,LOW,ACTIVE,1,20032.68,1,3,1498,5,3,3,2,3,3,3,1,1,1
ACC0001981,BRW0011292,BNPL,137046.71,311945.47,15,LOW,CLOSED,3,299874.70999999996,1,2,459,2,0,2,2,2,2,2,1,1,1
ACC0001982,BRW0004098,BNPL,187523.55,682944.69,75,HIGH,PAID,1,6332.42,1,5,1927,6,2,5,4,5,5,5,1,1,1
ACC0001983,BRW0008868,BNPL,624893.4,677648.65,120,HIGH,ACTIVE,1,28538.32,0,5,3022,3,0,5,5,5,0,0,1,1,0
ACC0001984,BRW0002415,PERSONAL,656824.55,520527.17,120,MEDIUM,ACTIVE,0,0.0,0,1,843,6,2,1,1,1,1,1,1,1,1
ACC0001985,BRW0006334,PERSONAL,715521.57,147850.98,15,LOW,PAID,1,87982.6,1,6,1927,3,0,6,6,6,0,0,1,1,0
ACC0001986,BRW0001070,PERSONAL,637592.41,126433.8,1,LOW,ACTIVE,1,10972.61,0,2,526,5,1,2,1,2,1,1,1,1,1
ACC0001987,BRW0010995,BNPL,190356.09,614923.91,75,MEDIUM,ACTIVE,0,0.0,0,3,1433,5,1,3,3,3,4,4,1,1,1
ACC0001988,BRW0000146,AUTO,488467.45,386134.06,120,MEDIUM,PAID,1,98079.2,1,4,1600,4,2,4,3,4,1,1,1,1,1
ACC0001989,BRW0008347,PERSONAL,24380.53,66754.8,30,HIGH,ACTIVE,0,0.0,0,4,1155,2,3,4,4,4,1,1,1,1,1
ACC0001990,BRW0002811,PERSONAL,614053.3,427877.34,180,NPA,CLOSED,1,120588.73,1,1,569,2,0,1,1,1,1,1,1,1,1
ACC0001991,BRW0009730,CONSUMER,441226.28,646731.89,75,NPA,PAID,4,254441.85,1,2,1145,1,2,2,2,2,2,2,1,1,1
ACC0001992,BRW0001674,AUTO,252964.43,347042.81,30,MEDIUM,ACTIVE,1,15277.43,1,1,817,2,1,1,1,1,2,2,1,1,1
ACC0001993,BRW0004357,BNPL,50298.33,307041.92,180,LOW,PAID,0,0.0,0,3,1976,4,1,3,2,3,1,1,1,1,1
ACC0001994,BRW0000341,BNPL,480445.99,207644.12,90,MEDIUM,PAID,2,132298.68,1,4,1160,6,0,4,4,4,1,1,1,1,1
ACC0001995,BRW0001649,CONSUMER,427015.19,465949.96,60,HIGH,ACTIVE,2,79315.31999999999,1,3,1839,2,0,3,3,3,0,0,1,1,0
ACC0001996,BRW0001839,BNPL,598888.33,558849.35,120,LOW,ACTIVE,0,0.0,0,1,287,3,0,1,1,1,0,0,1,1,0
ACC0001997,BRW0005461,AUTO,266610.67,71495.16,45,NPA,WRITEOFF,1,132027.36,1,3,1562,3,1,3,3,3,2,2,1,1,1
ACC0001998,BRW0006338,AUTO,183197.43,491609.87,180,MEDIUM,ACTIVE,1,149561.94,0,6,2907,6,2,6,6,6,5,5,1,1,1
ACC0001999,BRW0011215,CREDIT_CARD,127932.24,121420.05,90,LOW,ACTIVE,0,0.0,0,3,1318,8,1,3,2,3,0,0,1,1,0
ACC0002000,BRW0011126,BNPL,108255.39,338987.28,45,NPA,CLOSED,0,0.0,0,2,1124,2,1,2,2,2,0,0,1,1,0
ACC0002001,BRW0009875,CONSUMER,738389.18,286944.28,5,LOW,WRITEOFF,0,0.0,0,1,548,4,0,1,1,1,1,1,1,1,1
ACC0002002,BRW0002591,CONSUMER,601004.5,214726.0,30,HIGH,ACTIVE,0,0.0,0,0,0,3,1,0,0,0,3,3,0,1,1
ACC0002003,BRW0008022,PERSONAL,322157.19,577404.56,75,LOW,ACTIVE,0,0.0,0,0,0,2,1,0,0,0,1,1,0,1,1
ACC0002004,BRW0009105,BNPL,383488.93,363752.06,30,LOW,CLOSED,4,476724.26,1,3,1499,6,2,3,3,3,1,1,1,1,1
ACC0002005,BRW0010559,CONSUMER,573265.29,169172.9,45,MEDIUM,WRITEOFF,1,124363.34,1,1,54,4,1,1,1,1,0,0,1,1,0
ACC0002006,BRW0010544,CREDIT_CARD,175071.57,471805.03,75,NPA,ACTIVE,2,57450.490000000005,0,2,1482,3,0,2,2,2,3,3,1,1,1
ACC0002007,BRW0002093,CREDIT_CARD,430230.67,378822.02,30,NPA,CLOSED,2,36729.44,1,7,3950,5,0,7,6,7,2,2,1,1,1
ACC0002008,BRW0000201,AUTO,670066.99,82696.1,45,MEDIUM,CLOSED,1,69880.11,1,1,512,3,1,1,1,1,2,2,1,1,1
ACC0002009,BRW0002811,CREDIT_CARD,529186.77,612296.34,0,MEDIUM,WRITEOFF,2,56066.740000000005,1,6,2768,3,3,6,5,6,1,1,1,1,1
ACC0002010,BRW0000115,PERSONAL,780180.34,390983.78,30,LOW,WRITEOFF,0,0.0,0,5,2828,2,0,5,5,5,2,2,1,1,1
ACC0002011,BRW0006206,PERSONAL,609850.71,342240.97,180,HIGH,CLOSED,0,0.0,0,3,723,5,2,3,3,3,1,1,1,1,1
ACC0002012,BRW0009942,CREDIT_CARD,129923.66,109738.62,45,MEDIUM,WRITEOFF,1,132005.63,1,2,728,0,1,2,2,2,4,4,1,0,1
ACC0002013,BRW0001224,CONSUMER,504046.26,364137.19,45,MEDIUM,CLOSED,1,139429.69,1,6,2585,3,1,6,5,6,0,0,1,1,0
ACC0002014,BRW0001585,CREDIT_CARD,350517.16,207398.62,5,NPA,CLOSED,1,109834.68,1,3,1710,1,0,3,3,3,2,2,1,1,1
ACC0002015,BRW0002141,CREDIT_CARD,169868.84,627952.79,1,LOW,CLOSED,1,93158.26,1,1,779,2,0,1,1,1,4,4,1,1,1
ACC0002016,BRW0009566,PERSONAL,637602.81,59468.58,60,HIGH,PAID,0,0.0,0,3,1128,4,0,3,3,3,2,2,1,1,1
ACC0002017,BRW0001229,CREDIT_CARD,473628.44,427643.41,75,LOW,PAID,2,184864.04,1,4,1304,6,1,4,4,4,0,0,1,1,0
ACC0002018,BRW0008686,BNPL,451158.16,562193.38,120,LOW,WRITEOFF,1,61594.59,1,1,753,4,3,1,1,1,1,1,1,1,1
ACC0002019,BRW0010739,BNPL,514283.28,278746.16,30,NPA,CLOSED,2,152489.72999999998,1,6,4083,3,0,6,5,6,1,1,1,1,1
ACC0002020,BRW0008385,PERSONAL,179514.02,498411.81,90,HIGH,PAID,0,0.0,0,3,522,2,4,3,2,3,1,1,1,1,1
ACC0002021,BRW0000589,AUTO,708982.38,276315.3,30,HIGH,CLOSED,0,0.0,0,5,3252,3,0,5,5,5,0,0,1,1,0
ACC0002022,BRW0004397,PERSONAL,534102.7,377638.49,5,LOW,WRITEOFF,0,0.0,0,2,1470,3,0,2,2,2,1,1,1,1,1
ACC0002023,BRW0007972,CREDIT_CARD,225350.61,235789.28,1,MEDIUM,CLOSED,1,13413.21,1,1,540,4,1,1,1,1,0,0,1,1,0
ACC0002024,BRW0005832,CONSUMER,690477.65,489714.46,1,HIGH,CLOSED,1,92528.11,1,2,1158,5,2,2,2,2,1,1,1,1,1
ACC0002025,BRW0000115,BNPL,379822.73,285955.75,0,HIGH,CLOSED,1,10440.52,0,6,2588,7,0,5,5,6,1,1,1,1,1
ACC0002026,BRW0004627,CONSUMER,621410.13,160493.2,45,MEDIUM,CLOSED,1,94017.75,0,4,1503,3,1,4,4,3,2,2,1,1,1
ACC0002027,BRW0006806,BNPL,203096.08,453801.38,1,LOW,PAID,0,0.0,0,1,434,3,0,1,1,1,1,1,1,1,1
ACC0002028,BRW0004212,AUTO,710861.38,140532.37,180,HIGH,WRITEOFF,1,119901.69,0,4,3134,3,0,4,3,4,0,0,1,1,0
ACC0002029,BRW0005850,BNPL,591174.4,115898.02,15,HIGH,WRITEOFF,2,259937.63,1,4,2297,8,0,4,3,4,1,1,1,1,1
ACC0002030,BRW0002789,CONSUMER,26628.61,507645.6,75,LOW,WRITEOFF,2,9055.7,1,2,365,3,1,2,2,2,2,2,1,1,1
ACC0002031,BRW0007549,PERSONAL,503839.43,398715.55,180,HIGH,WRITEOFF,0,0.0,0,2,881,3,2,2,2,2,2,2,1,1,1
ACC0002032,BRW0010409,PERSONAL,610186.03,233682.72,15,MEDIUM,PAID,1,31492.31,1,7,3654,2,2,7,7,7,3,3,1,1,1
ACC0002033,BRW0011027,AUTO,554376.17,621665.39,30,LOW,WRITEOFF,1,60890.82,1,3,504,4,1,3,3,3,1,1,1,1,1
ACC0002034,BRW0006632,AUTO,590840.89,309870.25,30,HIGH,ACTIVE,1,26973.04,1,3,2624,3,2,3,3,3,1,1,1,1,1
ACC0002035,BRW0009369,AUTO,687218.59,376385.32,75,LOW,ACTIVE,1,104422.44,1,3,2262,1,2,3,3,3,3,3,1,1,1
ACC0002036,BRW0004466,CONSUMER,794867.39,137204.9,90,LOW,WRITEOFF,2,178914.53000000003,0,3,1095,2,2,3,3,3,2,2,1,1,1
ACC0002037,BRW0001260,PERSONAL,504252.01,626952.3,5,MEDIUM,ACTIVE,1,55109.69,1,6,2873,2,0,6,4,6,1,1,1,1,1
ACC0002038,BRW0001314,AUTO,732654.75,675382.0,1,NPA,CLOSED,2,88383.44,1,3,1536,4,1,3,3,3,0,0,1,1,0
ACC0002039,BRW0001877,CREDIT_CARD,774274.93,418837.21,60,HIGH,WRITEOFF,1,53652.22,1,6,1863,6,1,6,6,6,3,3,1,1,1
ACC0002040,BRW0010367,CREDIT_CARD,374542.58,501059.24,120,HIGH,PAID,2,230178.41999999998,1,2,749,7,1,2,2,2,3,3,1,1,1
ACC0002041,BRW0011310,CREDIT_CARD,502193.58,110017.09,15,HIGH,CLOSED,0,0.0,0,3,1147,4,1,3,3,3,0,0,1,1,0
ACC0002042,BRW0006395,PERSONAL,121290.85,305698.28,30,NPA,CLOSED,0,0.0,0,2,874,3,0,2,2,2,1,1,1,1,1
ACC0002043,BRW0007347,CONSUMER,762281.03,444557.91,60,MEDIUM,ACTIVE,0,0.0,0,5,1269,8,0,5,4,5,2,2,1,1,1
ACC0002044,BRW0000053,CREDIT_CARD,231455.46,451461.44,5,HIGH,PAID,2,125599.29999999999,1,3,1680,2,2,2,3,3,3,3,1,1,1
ACC0002045,BRW0009897,CREDIT_CARD,193248.97,406591.67,90,NPA,ACTIVE,2,238229.07,1,2,421,4,1,2,2,2,1,1,1,1,1
ACC0002046,BRW0005835,BNPL,499556.05,413831.92,0,LOW,ACTIVE,1,14470.84,1,2,578,2,1,2,2,2,2,2,1,1,1
ACC0002047,BRW0001407,AUTO,623733.05,374879.29,0,HIGH,ACTIVE,0,0.0,0,4,1696,6,0,3,4,4,5,5,1,1,1
ACC0002048,BRW0007393,BNPL,664202.34,304608.3,45,HIGH,ACTIVE,0,0.0,0,2,830,3,0,2,2,2,3,3,1,1,1
ACC0002049,BRW0008228,CONSUMER,520016.06,622965.35,1,HIGH,ACTIVE,2,179952.99,1,3,1976,5,1,3,3,3,1,1,1,1,1
ACC0002050,BRW0010744,AUTO,16700.5,258975.8,45,MEDIUM,WRITEOFF,0,0.0,0,3,1373,1,0,3,3,3,1,1,1,1,1
ACC0002051,BRW0009566,CREDIT_CARD,612692.51,34902.9,30,MEDIUM,PAID,1,70765.7,1,1,211,1,2,1,1,1,1,1,1,1,1
ACC0002052,BRW0006299,BNPL,313297.48,681835.25,120,HIGH,CLOSED,2,231944.34999999998,1,2,810,3,1,2,2,2,1,1,1,1,1
ACC0002053,BRW0007701,PERSONAL,796312.69,609517.68,180,LOW,WRITEOFF,0,0.0,0,3,1742,0,1,3,3,3,1,1,1,0,1
ACC0002054,BRW0003099,BNPL,532893.39,571762.85,15,LOW,WRITEOFF,2,129391.74,1,3,820,3,1,3,3,3,0,0,1,1,0
ACC0002055,BRW0007546,BNPL,542404.34,309902.08,75,NPA,WRITEOFF,0,0.0,0,2,1339,5,0,2,2,2,3,3,1,1,1
ACC0002056,BRW0002846,PERSONAL,202383.9,490826.75,90,MEDIUM,CLOSED,1,89347.03,1,2,873,4,2,2,2,2,1,1,1,1,1
ACC0002057,BRW0009997,AUTO,581285.47,447341.03,180,LOW,PAID,2,164762.97999999998,1,8,4858,6,1,7,6,7,0,0,1,1,0
ACC0002058,BRW0008958,CONSUMER,596708.73,673119.07,1,MEDIUM,WRITEOFF,1,93871.63,1,1,74,3,1,1,1,1,2,2,1,1,1
ACC0002059,BRW0007726,BNPL,140258.24,369212.38,90,HIGH,WRITEOFF,1,41232.58,0,6,2028,2,2,6,5,6,1,1,1,1,1
ACC0002060,BRW0008652,CREDIT_CARD,110206.74,17405.89,1,MEDIUM,WRITEOFF,2,120531.06,1,2,1048,2,0,2,2,2,3,3,1,1,1
ACC0002061,BRW0001114,BNPL,348174.44,522829.6,75,HIGH,ACTIVE,0,0.0,0,2,815,2,1,2,2,2,1,1,1,1,1
ACC0002062,BRW0010040,CONSUMER,325970.84,477209.96,15,NPA,WRITEOFF,3,267564.16,1,2,1340,7,1,2,2,2,3,3,1,1,1
ACC0002063,BRW0003145,CONSUMER,346410.83,272510.38,1,HIGH,ACTIVE,1,95560.89,1,2,335,3,1,2,1,2,0,0,1,1,0
ACC0002064,BRW0007338,AUTO,38131.32,680121.47,60,MEDIUM,ACTIVE,1,138748.29,1,1,216,2,0,1,1,1,0,0,1,1,0
ACC0002065,BRW0000541,BNPL,599486.7,688724.92,90,HIGH,CLOSED,0,0.0,0,2,1408,3,2,2,2,2,1,1,1,1,1
ACC0002066,BRW0006311,CONSUMER,787302.03,599843.68,120,MEDIUM,CLOSED,0,0.0,0,3,1592,3,2,3,3,3,1,1,1,1,1
ACC0002067,BRW0002863,PERSONAL,373117.96,38323.64,75,LOW,PAID,0,0.0,0,0,0,5,0,0,0,0,3,3,0,1,1
ACC0002068,BRW0011533,AUTO,650698.59,587964.12,0,HIGH,WRITEOFF,1,134781.17,1,0,0,3,0,0,0,0,2,2,0,1,1
ACC0002069,BRW0006904,CONSUMER,553788.63,156660.12,120,NPA,CLOSED,0,0.0,0,0,0,7,1,0,0,0,2,2,0,1,1
ACC0002070,BRW0010428,CREDIT_CARD,655443.62,122034.39,90,NPA,WRITEOFF,2,80102.33,1,2,393,1,4,2,2,2,0,0,1,1,0
ACC0002071,BRW0006676,CONSUMER,97824.63,203203.35,45,LOW,ACTIVE,2,14760.28,1,5,2671,4,3,5,4,5,1,1,1,1,1
ACC0002072,BRW0010233,CONSUMER,45141.7,505806.12,1,HIGH,PAID,0,0.0,0,2,1106,4,3,2,1,2,1,1,1,1,1
ACC0002073,BRW0010743,BNPL,768272.71,24386.48,30,NPA,WRITEOFF,0,0.0,0,3,1402,5,0,3,2,3,1,1,1,1,1
ACC0002074,BRW0000223,CONSUMER,159648.27,110631.18,75,NPA,WRITEOFF,0,0.0,0,3,1023,0,0,3,3,3,0,0,1,0,0
ACC0002075,BRW0011239,AUTO,771838.12,438548.78,5,MEDIUM,CLOSED,0,0.0,0,7,3562,5,2,7,6,7,0,0,1,1,0
ACC0002076,BRW0006619,BNPL,400567.09,588172.61,120,NPA,PAID,1,145623.02,0,3,1004,4,3,3,3,3,1,1,1,1,1
ACC0002077,BRW0006456,AUTO,400521.77,375503.94,120,LOW,ACTIVE,1,63647.22,1,1,406,6,3,1,1,0,1,1,1,1,1
ACC0002078,BRW0000757,CONSUMER,162072.2,269297.75,180,HIGH,ACTIVE,3,175587.32,1,4,2350,1,3,4,4,4,0,0,1,1,0
ACC0002079,BRW0005461,CONSUMER,675461.9,21747.65,1,LOW,CLOSED,0,0.0,0,1,725,0,0,1,1,1,2,2,1,0,1
ACC0002080,BRW0004408,CONSUMER,388268.74,115998.18,120,LOW,CLOSED,2,206864.00999999998,1,4,2763,4,0,4,4,4,1,1,1,1,1
ACC0002081,BRW0002050,AUTO,275427.0,436992.79,45,MEDIUM,WRITEOFF,0,0.0,0,2,527,7,3,2,2,2,2,2,1,1,1
ACC0002082,BRW0004582,PERSONAL,60209.49,143703.76,15,HIGH,CLOSED,1,58157.07,1,2,787,2,1,2,2,2,0,0,1,1,0
ACC0002083,BRW0011992,CREDIT_CARD,551214.16,92928.02,30,NPA,PAID,0,0.0,0,3,797,5,0,3,3,3,3,3,1,1,1
ACC0002084,BRW0002831,CONSUMER,428169.98,415163.47,75,NPA,CLOSED,0,0.0,0,1,771,1,0,1,1,1,1,1,1,1,1
ACC0002085,BRW0006047,AUTO,691266.67,415037.77,5,NPA,ACTIVE,1,130893.09,0,0,0,1,0,0,0,0,4,4,0,1,1
ACC0002086,BRW0009917,BNPL,193420.45,199244.95,0,LOW,CLOSED,0,0.0,0,2,1479,5,3,2,2,2,1,1,1,1,1
ACC0002087,BRW0001363,CONSUMER,392748.6,151717.25,0,LOW,PAID,3,128870.5,1,2,566,2,2,2,2,2,1,1,1,1,1
ACC0002088,BRW0004971,CREDIT_CARD,788188.54,596190.04,75,MEDIUM,PAID,0,0.0,0,3,1325,2,0,3,3,3,1,1,1,1,1
ACC0002089,BRW0008190,AUTO,104437.23,675812.94,30,MEDIUM,WRITEOFF,0,0.0,0,4,2218,7,0,4,3,4,0,0,1,1,0
ACC0002090,BRW0007937,CREDIT_CARD,624826.67,579413.34,45,LOW,ACTIVE,2,221164.82,1,2,902,6,1,2,2,2,2,2,1,1,1
ACC0002091,BRW0004635,CONSUMER,754779.78,454553.09,5,HIGH,WRITEOFF,0,0.0,0,2,900,9,0,2,2,2,1,1,1,1,1
ACC0002092,BRW0001719,AUTO,405342.31,7269.21,180,HIGH,PAID,2,28116.95,1,1,286,4,0,1,1,1,3,3,1,1,1
ACC0002093,BRW0004137,BNPL,705852.12,489502.55,0,MEDIUM,ACTIVE,0,0.0,0,6,2139,3,0,6,6,6,3,3,1,1,1
ACC0002094,BRW0010912,BNPL,116210.41,504765.0,180,MEDIUM,WRITEOFF,0,0.0,0,1,573,0,1,1,1,1,2,2,1,0,1
ACC0002095,BRW0001418,CREDIT_CARD,501591.68,527421.98,5,LOW,ACTIVE,2,111569.07,1,5,1717,3,0,5,5,5,3,3,1,1,1
ACC0002096,BRW0009302,CONSUMER,381688.68,249437.25,5,HIGH,PAID,1,131669.89,1,3,523,2,0,3,3,3,0,0,1,1,0
ACC0002097,BRW0003611,CREDIT_CARD,49576.91,635306.19,90,MEDIUM,CLOSED,0,0.0,0,1,572,6,3,1,1,1,0,0,1,1,0
ACC0002098,BRW0001050,BNPL,287210.32,400432.05,120,LOW,PAID,1,20578.48,1,1,722,6,2,1,1,1,1,1,1,1,1
ACC0002099,BRW0011028,AUTO,57094.17,654839.68,30,MEDIUM,PAID,1,51932.15,1,2,1132,4,0,2,2,2,1,1,1,1,1
ACC0002100,BRW0001981,BNPL,352527.01,563166.25,120,LOW,CLOSED,2,90863.08,1,5,2024,5,1,5,4,5,0,0,1,1,0
ACC0002101,BRW0000170,BNPL,343513.25,301232.38,60,MEDIUM,ACTIVE,1,144785.25,0,5,1874,6,0,5,4,5,1,1,1,1,1
ACC0002102,BRW0009026,PERSONAL,396446.05,514549.83,30,MEDIUM,WRITEOFF,0,0.0,0,3,1426,4,0,3,3,3,1,1,1,1,1
ACC0002103,,CREDIT_CARD,651103.55,63986.27,60,MEDIUM,WRITEOFF,0,0.0,0,1,461,4,1,1,1,1,5,5,1,1,1
ACC0002104,BRW0011273,AUTO,148028.18,52315.46,75,NPA,CLOSED,1,21627.52,1,5,2301,4,0,5,4,5,2,2,1,1,1
ACC0002105,BRW0001748,BNPL,240309.59,669505.59,180,NPA,ACTIVE,1,48812.79,0,1,61,3,2,1,1,1,3,3,1,1,1
ACC0002106,BRW0001803,PERSONAL,797828.36,571483.42,180,LOW,CLOSED,0,0.0,0,1,610,3,3,1,1,1,2,2,1,1,1
ACC0002107,BRW0007370,AUTO,757635.68,528994.84,180,LOW,WRITEOFF,1,68516.72,1,4,2732,3,1,4,4,4,2,2,1,1,1
ACC0002108,BRW0011553,CREDIT_CARD,691994.59,269324.58,120,NPA,WRITEOFF,2,210072.58,1,1,795,2,0,1,1,1,3,3,1,1,1
ACC0002109,BRW0003584,PERSONAL,402764.3,588929.23,15,NPA,WRITEOFF,0,0.0,0,4,1628,5,0,4,4,4,4,4,1,1,1
ACC0002110,BRW0003739,CONSUMER,718971.93,499604.67,0,HIGH,ACTIVE,0,0.0,0,3,1943,7,1,3,3,3,2,2,1,1,1
ACC0002111,BRW0008263,CONSUMER,294159.7,173563.08,90,LOW,ACTIVE,5,482267.5,1,3,1727,2,2,3,3,3,2,2,1,1,1
